CLASS,STNO,STnu,FLATPOSN,STNAME,POSTCODE,MONTH OF SALE,YEAR OF SALE (CALENDAR),YEAR OF SALE (BUSINESS),MONTH AND YEAR,QUARTER_(CALENDAR),ACTUAL PRICE AT POINT OF SALE,RPI,DEFLATOR,PRICE CONSTANT AT July 2013,ORIGINOFBUY,OMIT OR USE,NEWBUILD OR RESALE,LHF
R,466,,3/L,"ASHGILL RD,HALDA",G22 7HJ,1,2007,2006/2007,2007-01-01,2007 Q1,131000,201.6,1.23859127,162255.46,BEARSDEN,Use,NEW,Maryhill Kelvin and Canal
R,90,,02-Jan,"BARRLAND ST,SOUTHGATE",G41 1RJ,1,2007,2006/2007,2007-01-01,2007 Q1,128950,201.6,1.23859127,159716.34,CLYDEBANK,Use,NEW,Pollokshields and Southside Central
R,90,,02-Mar,"BARRLAND ST,SOUTHGATE",G41 1RJ,1,2007,2006/2007,2007-01-01,2007 Q1,144950,201.6,1.23859127,179533.8,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,90,,03-Jan,"BARRLAND ST,SOUTHGATE",G41 1RJ,1,2007,2006/2007,2007-01-01,2007 Q1,140450,201.6,1.23859127,173960.14,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,90,,05-Feb,"BARRLAND ST,SOUTHGATE",G41 1RJ,1,2007,2006/2007,2007-01-01,2007 Q1,140450,201.6,1.23859127,173960.14,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,90,,05-Mar,"BARRLAND ST,SOUTHGATE",G41 1RJ,1,2007,2006/2007,2007-01-01,2007 Q1,147950,201.6,1.23859127,183249.58,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,,,,"BELHAVEN TER WEST LANE,T",G12 0ul,1,2007,2006/2007,2007-01-01,2007 Q1,612500,201.6,1.23859127,758637.15,BANGOR,Use,NEW,Central and West
R,12,,,"BLACKHILL GDNS,SUMMERSTON",G23 5NE,1,2007,2006/2007,2007-01-01,2007 Q1,221000,201.6,1.23859127,273728.67,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,14,,,"BLACKHILL GDNS,SUMMERSTON",G23 5NE,1,2007,2006/2007,2007-01-01,2007 Q1,261000,201.6,1.23859127,323272.32,BEARSDEN,Use,NEW,Maryhill Kelvin and Canal
R,16,,,"BLACKHILL GDNS,SUMMERSTON",G23 5NE,1,2007,2006/2007,2007-01-01,2007 Q1,227000,201.6,1.23859127,281160.22,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,21,,,"BLACKHILL GDNS,SUMMERSTON",G23 5NE,1,2007,2006/2007,2007-01-01,2007 Q1,261000,201.6,1.23859127,323272.32,BEARSDEN,Use,NEW,Maryhill Kelvin and Canal
R,23,,,"BLACKHILL GDNS,SUMMERSTON",G23 5NE,1,2007,2006/2007,2007-01-01,2007 Q1,257000,201.6,1.23859127,318317.96,BISHOPBRIGGS,Use,NEW,Maryhill Kelvin and Canal
R,16,,,"BLACKSEY BURN DR,THE WILLO",G53 7SX,1,2007,2006/2007,2007-01-01,2007 Q1,295000,201.6,1.23859127,365384.42,CURRIE,Use,NEW,Greater Pollok and Newlands Auldburn
R,160,,12-Feb,"BOTHWELL ST,THE PINNACLE",G2 7EA,1,2007,2006/2007,2007-01-01,2007 Q1,525000,201.6,1.23859127,650260.42,GLASGOW,Use,NEW,Central and West
R,16,,01-Feb,"BULLDALE PL,QUAYSIDE",G14 0NE,1,2007,2006/2007,2007-01-01,2007 Q1,125000,201.6,1.23859127,154823.91,RUTHERGLEN,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,16,,01-Mar,"BULLDALE PL,QUAYSIDE",G14 0NE,1,2007,2006/2007,2007-01-01,2007 Q1,124000,201.6,1.23859127,153585.32,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,16,,02-Jan,"BULLDALE PL,QUAYSIDE",G14 0NE,1,2007,2006/2007,2007-01-01,2007 Q1,133000,201.6,1.23859127,164732.64,RHU,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,16,,02-Feb,"BULLDALE PL,QUAYSIDE",G14 0NE,1,2007,2006/2007,2007-01-01,2007 Q1,127000,201.6,1.23859127,157301.09,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,16,,02-Mar,"BULLDALE PL,QUAYSIDE",G14 0NE,1,2007,2006/2007,2007-01-01,2007 Q1,126000,201.6,1.23859127,156062.5,RENFREW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,16,,03-Jan,"BULLDALE PL,QUAYSIDE",G14 0NE,1,2007,2006/2007,2007-01-01,2007 Q1,136000,201.6,1.23859127,168448.41,CLYDEBANK,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,16,,03-Mar,"BULLDALE PL,QUAYSIDE",G14 0NE,1,2007,2006/2007,2007-01-01,2007 Q1,128000,201.6,1.23859127,158539.68,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,16,,G/2,"BULLDALE PL,QUAYSIDE",G14 0NE,1,2007,2006/2007,2007-01-01,2007 Q1,123000,201.6,1.23859127,152346.73,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,16,,G/3,"BULLDALE PL,QUAYSIDE",G14 0NE,1,2007,2006/2007,2007-01-01,2007 Q1,122000,201.6,1.23859127,151108.13,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,18,,01-Jan,"BULLDALE PL,QUAYSIDE",G14 0NE,1,2007,2006/2007,2007-01-01,2007 Q1,130000,201.6,1.23859127,161016.87,RENFREW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,20,,01-Feb,"BULLDALE PL,QUAYSIDE",G14 0NE,1,2007,2006/2007,2007-01-01,2007 Q1,128000,201.6,1.23859127,158539.68,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,20,,03-Feb,"BULLDALE PL,QUAYSIDE",G14 0NE,1,2007,2006/2007,2007-01-01,2007 Q1,137700,201.6,1.23859127,170554.02,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,2,,01-Jan,"CARNTYNE GROVE,THE HEUGH",G32 6LZ,1,2007,2006/2007,2007-01-01,2007 Q1,79026,201.6,1.23859127,97880.91,GLASGOW,Use,NEW,Baillieston Shettleston
R,8,,02-Jan,"CARNTYNE GROVE,THE HEUGH",G32 6LZ,1,2007,2006/2007,2007-01-01,2007 Q1,85000,201.6,1.23859127,105280.26,GLASGOW,Use,NEW,Baillieston Shettleston
R,11,,02-Mar,"CASTLEBANK PL,GLASGOW HARB",G11 6BJ,1,2007,2006/2007,2007-01-01,2007 Q1,200000,201.6,1.23859127,247718.25,HOWWOOD,Use,NEW,Central and West
R,11,,03-Jan,"CASTLEBANK PL,GLASGOW HARB",G11 6BJ,1,2007,2006/2007,2007-01-01,2007 Q1,210000,201.6,1.23859127,260104.17,GOUROCK,Use,NEW,Central and West
R,15,,03-Jan,"CASTLEBANK PL,GLASGOW HARB",G11 6BJ,1,2007,2006/2007,2007-01-01,2007 Q1,205000,201.6,1.23859127,253911.21,STORNOWAY,Use,NEW,Central and West
R,15,,05-Jan,"CASTLEBANK PL,GLASGOW HARB",G11 6BJ,1,2007,2006/2007,2007-01-01,2007 Q1,205000,201.6,1.23859127,253911.21,NEWTON MEARNS,Use,NEW,Central and West
R,2A,,G/F+B,CLAIRMONT GDNS,G3 7LW,1,2007,2006/2007,2007-01-01,2007 Q1,440000,201.6,1.23859127,544980.16,GLASGOW,Use,NEW,Central and West
R,174,,2/M,"CLARKSTON RD,TRINITY",G44 3DN,1,2007,2006/2007,2007-01-01,2007 Q1,147995,201.6,1.23859127,183305.32,GLASGOW,Use,NEW,Langside and Linn
R,174,,3/R,"CLARKSTON RD,TRINITY",G44 3DN,1,2007,2006/2007,2007-01-01,2007 Q1,147995,201.6,1.23859127,183305.32,GLASGOW,Use,NEW,Langside and Linn
R,7,,,FALCON TER,G20 0AG,2,2007,2006/2007,2007-02-01,2007 Q1,460000,203.1,1.229443624,565544.07,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,14,,,"WHITACRES RD,PARKLANDS",G53 7LJ,2,2007,2006/2007,2007-02-01,2007 Q1,134000,203.1,1.229443624,164745.45,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,5,,,"CORSE RD,BOWFIELD",G52 4DG,1,2007,2006/2007,2007-01-01,2007 Q1,157995,201.6,1.23859127,195691.23,PAISLEY,Use,NEW,Govan and Craigton
R,17,,,"CORTMALAW CRES,CAMPSIE ME",G33 1TD,1,2007,2006/2007,2007-01-01,2007 Q1,263000,201.6,1.23859127,325749.5,GLASGOW,Use,NEW,Springburn
R,22,,,"CORTMALAW CRES,CAMPSIE ME",G33 1TB,1,2007,2006/2007,2007-01-01,2007 Q1,288000,201.6,1.23859127,356714.29,GLASGOW,Use,NEW,Springburn
R,26,,,"CORTMALAW CRES,CAMPSIE ME",G33 1TB,1,2007,2006/2007,2007-01-01,2007 Q1,325000,201.6,1.23859127,402542.16,PAISLEY,Use,NEW,Springburn
R,3,,01-Jan,"CRAIGEND CT,ROUTE 1 WEST",G13 2US,1,2007,2006/2007,2007-01-01,2007 Q1,213000,201.6,1.23859127,263819.94,BAILLIESTON,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,3,,02-Mar,"CRAIGEND CT,ROUTE 1 WEST",G13 2US,1,2007,2006/2007,2007-01-01,2007 Q1,187000,201.6,1.23859127,231616.57,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,3,,G/3,"CRAIGEND CT,ROUTE 1 WEST",G13 2US,1,2007,2006/2007,2007-01-01,2007 Q1,212000,201.6,1.23859127,262581.35,COVENTRY,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,9,,,"CRAIGEND CT,ROUTE 1 WEST",G13 2US,1,2007,2006/2007,2007-01-01,2007 Q1,315000,201.6,1.23859127,390156.25,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,1,,,"CRAIGENDMUIR ST,NEWFIELDS",G33 1LG,1,2007,2006/2007,2007-01-01,2007 Q1,102995,201.6,1.23859127,127568.71,OLD KILPATRICK,Use,NEW,Springburn
R,5,,,"CRAIGENDMUIR ST,NEWFIELDS",G33 1LG,1,2007,2006/2007,2007-01-01,2007 Q1,110995,201.6,1.23859127,137477.44,GLASGOW,Use,NEW,Springburn
R,7,,,"CRAIGENDMUIR ST,NEWFIELDS",G33 1LG,1,2007,2006/2007,2007-01-01,2007 Q1,110995,201.6,1.23859127,137477.44,GLASGOW,Use,NEW,Springburn
R,9,,,"CRAIGENDMUIR ST,NEWFIELDS",G33 1LG,1,2007,2006/2007,2007-01-01,2007 Q1,102995,201.6,1.23859127,127568.71,GLASGOW,Use,NEW,Springburn
R,17,,,"CRAIGENDMUIR ST,NEWFIELDS",G33 1LG,1,2007,2006/2007,2007-01-01,2007 Q1,110995,201.6,1.23859127,137477.44,GLASGOW,Use,NEW,Springburn
R,177,,2/R,"CRAIGHALL RD,MILL WHARF",G4 9TN,1,2007,2006/2007,2007-01-01,2007 Q1,132995,201.6,1.23859127,164726.45,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,179,,02-Feb,"CRAIGHALL RD,MILL WHARF",G4 9TN,1,2007,2006/2007,2007-01-01,2007 Q1,134995,201.6,1.23859127,167203.63,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,183,,02-Feb,"CRAIGHALL RD,MILL WHARF",G4 9TN,1,2007,2006/2007,2007-01-01,2007 Q1,109995,201.6,1.23859127,136238.85,UPLAWMOOR,Use,NEW,Maryhill Kelvin and Canal
R,183,,03-Feb,"CRAIGHALL RD,MILL WHARF",G4 9TN,1,2007,2006/2007,2007-01-01,2007 Q1,112995,201.6,1.23859127,139954.62,STEPPS,Use,NEW,Maryhill Kelvin and Canal
R,183,,G/2,"CRAIGHALL RD,MILL WHARF",G4 9TN,1,2007,2006/2007,2007-01-01,2007 Q1,105995,201.6,1.23859127,131284.48,HARTLEPOOL,Use,NEW,Maryhill Kelvin and Canal
R,23,,,"CRAIGLINN GDNS,CARMUNNOCK",G45 9PW,1,2007,2006/2007,2007-01-01,2007 Q1,180000,201.6,1.23859127,222946.43,GLASGOW,Use,NEW,Langside and Linn
R,29,,,"CRAIGLINN GDNS,CARMUNNOCK",G45 9PW,1,2007,2006/2007,2007-01-01,2007 Q1,185000,201.6,1.23859127,229139.38,GLASGOW,Use,NEW,Langside and Linn
R,95,,,"CRAIGMUIR RD,BOWFIELD",G52 4AZ,1,2007,2006/2007,2007-01-01,2007 Q1,145995,201.6,1.23859127,180828.13,FALKIRK,Use,NEW,Govan and Craigton
R,8,,,"DRUMFEARN RD,PARK GDNS",G22 6LB,1,2007,2006/2007,2007-01-01,2007 Q1,203147,201.6,1.23859127,251616.1,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,10,,,"DRUMFEARN RD,PARK GDNS",G22 6LB,1,2007,2006/2007,2007-01-01,2007 Q1,125000,201.6,1.23859127,154823.91,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,11,,,"DRUMFEARN RD,PARK GDNS",G22 6LA,1,2007,2006/2007,2007-01-01,2007 Q1,166676,201.6,1.23859127,206443.44,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,14,,,"DRUMFEARN RD,PARK GDNS",G22 6LB,1,2007,2006/2007,2007-01-01,2007 Q1,123000,201.6,1.23859127,152346.73,BISHOPBRIGGS,Use,NEW,Maryhill Kelvin and Canal
R,16,,,"DRUMFEARN RD,PARK GDNS",G22 6LB,1,2007,2006/2007,2007-01-01,2007 Q1,135000,201.6,1.23859127,167209.82,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,17,,,"DRUMFEARN RD,PARK GDNS",G22 6LA,1,2007,2006/2007,2007-01-01,2007 Q1,168000,201.6,1.23859127,208083.33,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,19,,,"DRUMFEARN RD,PARK GDNS",G22 6LA,1,2007,2006/2007,2007-01-01,2007 Q1,168000,201.6,1.23859127,208083.33,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,23,,,"DRUMFEARN RD,PARK GDNS",G22 6LA,1,2007,2006/2007,2007-01-01,2007 Q1,175000,201.6,1.23859127,216753.47,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,27,,,"DRUMFEARN RD,PARK GDNS",G22 6LA,1,2007,2006/2007,2007-01-01,2007 Q1,178000,201.6,1.23859127,220469.25,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,33,,,"DRUMFEARN RD,PARK GDNS",G22 6LA,1,2007,2006/2007,2007-01-01,2007 Q1,130000,201.6,1.23859127,161016.87,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,6,,1/R,"DUNBLANE ST,ORIENT HSE",G4 0HJ,1,2007,2006/2007,2007-01-01,2007 Q1,249995,201.6,1.23859127,309641.62,,Use,NEW,Central and West
R,6,,3/R,"DUNBLANE ST,ORIENT HSE",G4 0HJ,1,2007,2006/2007,2007-01-01,2007 Q1,249995,201.6,1.23859127,309641.62,GARTCOSH,Use,NEW,Central and West
R,75,,3/L,"DUNLOP ST,THE METROPOLE",G1 4ET,1,2007,2006/2007,2007-01-01,2007 Q1,200000,201.6,1.23859127,247718.25,GLASGOW,Use,NEW,Central and West
R,87,,05-May,"DUNLOP ST,THE METROPOLE",G1 4ET,1,2007,2006/2007,2007-01-01,2007 Q1,225000,201.6,1.23859127,278683.04,KILMARNOCK,Use,NEW,Central and West
R,361,,,DYKE RD,G13 4SQ,1,2007,2006/2007,2007-01-01,2007 Q1,186000,201.6,1.23859127,230377.98,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,202,,1/L,"ELLIOT ST,LANCEFIELD QUAY",G3 8EX,1,2007,2006/2007,2007-01-01,2007 Q1,138000,201.6,1.23859127,170925.6,ARDRISHAIG,Use,NEW,Central and West
R,202,,G/L,"ELLIOT ST,LANCEFIELD QUAY",G3 8EX,1,2007,2006/2007,2007-01-01,2007 Q1,147000,201.6,1.23859127,182072.92,GLASGOW,Use,NEW,Central and West
R,202,,G/R,"ELLIOT ST,LANCEFIELD QUAY",G3 8EX,1,2007,2006/2007,2007-01-01,2007 Q1,182000,201.6,1.23859127,225423.61,BONNYRIGG,Use,NEW,Central and West
R,23,,G/1,"FINLAY DR,DENNISTOUN VILLA",G31 2BD,1,2007,2006/2007,2007-01-01,2007 Q1,115000,201.6,1.23859127,142438,GIFFNOCK,Use,NEW,East Centre and Calton
R,60,,,"FITZROY LANE,FITZROY MEWS",G3 8LP,1,2007,2006/2007,2007-01-01,2007 Q1,210000,201.6,1.23859127,260104.17,SYMINGTON,Use,NEW,Central and West
R,27,,5/L,"GALLOWGATE,THE MERCHANT BUILD",G1 5AA,1,2007,2006/2007,2007-01-01,2007 Q1,215000,201.6,1.23859127,266297.12,TURKEY,Use,NEW,East Centre and Calton
R,305,,2/L,GLASGOW HARBOUR TERS,G11 6BQ,1,2007,2006/2007,2007-01-01,2007 Q1,295000,201.6,1.23859127,365384.42,GLASGOW,Use,NEW,Central and West
R,317,,G/R,GLASGOW HARBOUR TERS,G11 6BL,1,2007,2006/2007,2007-01-01,2007 Q1,199000,201.6,1.23859127,246479.66,GLASGOW,Use,NEW,Central and West
R,321,,9/R,GLASGOW HARBOUR TERS,G11 6BL,1,2007,2006/2007,2007-01-01,2007 Q1,235000,201.6,1.23859127,291068.95,EIRE,Use,NEW,Central and West
R,23,,3/L,GRANT ST,G3 6HJ,1,2007,2006/2007,2007-01-01,2007 Q1,192000,201.6,1.23859127,237809.52,GLASGOW,Use,NEW,Central and West
R,25,,4/L,GRANT ST,G3 6HJ,1,2007,2006/2007,2007-01-01,2007 Q1,200000,201.6,1.23859127,247718.25,GLASGOW,Use,NEW,Central and West
R,2,,01-Mar,"GREAT GEORGE LANE,ASHTON APAR",G12 8BB,1,2007,2006/2007,2007-01-01,2007 Q1,235000,201.6,1.23859127,291068.95,SINGAPORE,Use,NEW,Central and West
R,90,,1/R,"GREAT GEORGE ST,LILYBANK",G12 8RY,1,2007,2006/2007,2007-01-01,2007 Q1,270000,201.6,1.23859127,334419.64,BEARSDEN,Use,NEW,Central and West
R,51,,G/1,"GREENHEAD ST,THE GREEN",G40 1DG,1,2007,2006/2007,2007-01-01,2007 Q1,141330,201.6,1.23859127,175050.1,KELLS,Use,NEW,East Centre and Calton
R,53,,01-Feb,"GREENHEAD ST,THE GREEN",G40 1DG,1,2007,2006/2007,2007-01-01,2007 Q1,154500,201.6,1.23859127,191362.35,GLASGOW,Use,NEW,East Centre and Calton
R,53,,G/2,"GREENHEAD ST,THE GREEN",G40 1DG,1,2007,2006/2007,2007-01-01,2007 Q1,141330,201.6,1.23859127,175050.1,KELLS,Use,NEW,East Centre and Calton
R,55,,01-Jan,"GREENHEAD ST,THE GREEN",G40 1DG,1,2007,2006/2007,2007-01-01,2007 Q1,157500,201.6,1.23859127,195078.13,PAISLEY,Use,NEW,East Centre and Calton
R,55,,G/2,"GREENHEAD ST,THE GREEN",G40 1DG,1,2007,2006/2007,2007-01-01,2007 Q1,141330,201.6,1.23859127,175050.1,KELLS,Use,NEW,East Centre and Calton
R,1,,01-Jan,"HAMILTONHILL GDNS,THE GREE",G22 5PR,1,2007,2006/2007,2007-01-01,2007 Q1,109500,201.6,1.23859127,135625.74,WESTCOTT,Use,NEW,Maryhill Kelvin and Canal
R,1,,01-Feb,"HAMILTONHILL GDNS,THE GREE",G22 5PR,1,2007,2006/2007,2007-01-01,2007 Q1,107200,201.6,1.23859127,132776.98,BISHOPBRIGGS,Use,NEW,Maryhill Kelvin and Canal
R,1,,03-Jan,"HAMILTONHILL GDNS,THE GREE",G22 5PR,1,2007,2006/2007,2007-01-01,2007 Q1,112500,201.6,1.23859127,139341.52,WESTCOTT,Use,NEW,Maryhill Kelvin and Canal
R,1,,03-Feb,"HAMILTONHILL GDNS,THE GREE",G22 5PR,1,2007,2006/2007,2007-01-01,2007 Q1,109500,201.6,1.23859127,135625.74,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,1,,03-Mar,"HAMILTONHILL GDNS,THE GREE",G22 5PR,1,2007,2006/2007,2007-01-01,2007 Q1,115000,201.6,1.23859127,142438,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,1,,G/1,"HAMILTONHILL GDNS,THE GREE",G22 5PR,1,2007,2006/2007,2007-01-01,2007 Q1,85000,201.6,1.23859127,105280.26,BEARSDEN,Use,NEW,Maryhill Kelvin and Canal
R,3,,G/2,"HAMILTONHILL RD,THE GREEN",G22 5RP,1,2007,2006/2007,2007-01-01,2007 Q1,107950,201.6,1.23859127,133705.93,HAYES,Use,NEW,Maryhill Kelvin and Canal
R,44,,,"HARDRIDGE RD,MAXWELL GATE",G52 1RJ,1,2007,2006/2007,2007-01-01,2007 Q1,109995,201.6,1.23859127,136238.85,GLASGOW,Use,NEW,Govan and Craigton
R,82,,,"HARDRIDGE RD,HILLPARK GDNS",G52 1RJ,1,2007,2006/2007,2007-01-01,2007 Q1,107500,201.6,1.23859127,133148.56,GLASGOW,Use,NEW,Govan and Craigton
R,12,,6/L,"HIGH ST,THE MERCHANT BUIL",G1 1NL,1,2007,2006/2007,2007-01-01,2007 Q1,220000,201.6,1.23859127,272490.08,AIRDRIE,Use,NEW,East Centre and Calton
R,161,,06-Jan,HIGH ST,G1 1QN,1,2007,2006/2007,2007-01-01,2007 Q1,399950,201.6,1.23859127,495374.58,STROMNESS,Use,NEW,Central and West
R,34,,,"HILTON GDNS,BARONY GATE",G13 1DB,1,2007,2006/2007,2007-01-01,2007 Q1,199995,201.6,1.23859127,247712.06,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,60A,,,"HILTON GDNS,BARONY GATE",G13 1DB,1,2007,2006/2007,2007-01-01,2007 Q1,152495,201.6,1.23859127,188878.98,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,62A,,,"HILTON GDNS,BARONY GATE",G13 1DB,1,2007,2006/2007,2007-01-01,2007 Q1,119895,201.6,1.23859127,148500.9,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,67,,,"HOGGANFIELD ST,NEWFIELDS",G33 1DE,1,2007,2006/2007,2007-01-01,2007 Q1,95950,201.6,1.23859127,118842.83,BAILLIESTON,Use,NEW,Springburn
R,69,,,"HOGGANFIELD ST,NEWFIELDS",G33 1DE,1,2007,2006/2007,2007-01-01,2007 Q1,79950,201.6,1.23859127,99025.37,GLASGOW,Use,NEW,Springburn
R,100,,13-Jan,"HOLM ST,ISOKON",G2 6SY,1,2007,2006/2007,2007-01-01,2007 Q1,268000,201.6,1.23859127,331942.46,LAMLASH,Use,NEW,Central and West
R,9,,01-Feb,HORSELETHILL RD,G12 9LX,1,2007,2006/2007,2007-01-01,2007 Q1,550000,201.6,1.23859127,681225.2,,Use,NEW,Central and West
R,15,,01-Feb,"HURLETHILL CT,EAST HURLET",G53 7TB,1,2007,2006/2007,2007-01-01,2007 Q1,127500,201.6,1.23859127,157920.39,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,15,,G/2,"HURLETHILL CT,EAST HURLET",G53 7TB,1,2007,2006/2007,2007-01-01,2007 Q1,124995,201.6,1.23859127,154817.72,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,16,,G/1,"HURLETHILL CT,EAST HURLET",G53 7TB,1,2007,2006/2007,2007-01-01,2007 Q1,145000,201.6,1.23859127,179595.73,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,17,,01-Feb,"HURLETHILL CT,EAST HURLET",G53 7TB,1,2007,2006/2007,2007-01-01,2007 Q1,140000,201.6,1.23859127,173402.78,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,1,,,"INCHOCH ST,THE BEECHES",G33 5DQ,1,2007,2006/2007,2007-01-01,2007 Q1,119000,201.6,1.23859127,147392.36,GLASGOW,Use,NEW,Baillieston Shettleston
