CLASS,STNO,STnu,FLATPOSN,STNAME,POSTCODE,MONTH OF SALE,YEAR OF SALE (CALENDAR),YEAR OF SALE (BUSINESS),MONTH AND YEAR,QUARTER_(CALENDAR),ACTUAL PRICE AT POINT OF SALE,RPI,DEFLATOR,PRICE CONSTANT AT July 2013,ORIGINOFBUY,OMIT OR USE,NEWBUILD OR RESALE,LHF
R,38,,,"BROOKFIELD DR,BROOKFIELDS",G33 1SA,1,1999,1998/1999,1999-01-01,1999 Q1,81995,163.4,1.528151775,125300.8,BISHOPBRIGGS,Use,NEW,Springburn
R,39,,,"BROOKFIELD DR,BROOKFIELDS",G33 1SA,1,1999,1998/1999,1999-01-01,1999 Q1,59500,163.4,1.528151775,90925.03,GLASGOW,Use,NEW,Springburn
R,15,,,"CAMDEN TER,CALEDONIA GDNS",G5 0SN,1,1999,1998/1999,1999-01-01,1999 Q1,63750,163.4,1.528151775,97419.68,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,17,,,"CAMDEN TER,CALEDONIA GDNS",G5 0SN,1,1999,1998/1999,1999-01-01,1999 Q1,63750,163.4,1.528151775,97419.68,RENFREW,Use,NEW,Pollokshields and Southside Central
R,19,,,"CAMDEN TER,CALEDONIA GDNS",G5 0SN,1,1999,1998/1999,1999-01-01,1999 Q1,63750,163.4,1.528151775,97419.68,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,21,,,"CAMDEN TER,CALEDONIA GDNS",G5 0SN,1,1999,1998/1999,1999-01-01,1999 Q1,63750,163.4,1.528151775,97419.68,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,25,,,"CAMDEN TER,CALEDONIA GDNS",G5 0SN,1,1999,1998/1999,1999-01-01,1999 Q1,63000,163.4,1.528151775,96273.56,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,27,,,"CAMDEN TER,CALEDONIA GDNS",G5 0SN,1,1999,1998/1999,1999-01-01,1999 Q1,63000,163.4,1.528151775,96273.56,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,31,,,"CAMDEN TER,CALEDONIA GDNS",G5 0SN,1,1999,1998/1999,1999-01-01,1999 Q1,63000,163.4,1.528151775,96273.56,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,108,,,"CAMPHILL AVE,CEDAR GR",G41 3DU,1,1999,1998/1999,1999-01-01,1999 Q1,82950,163.4,1.528151775,126760.19,GLASGOW,Use,NEW,Langside and Linn
R,4,,,"CHIRMORIE PL,THE BEECHES",G53 7FZ,1,1999,1998/1999,1999-01-01,1999 Q1,81500,163.4,1.528151775,124544.37,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,23,,,"CHIRMORIE PL,THE BEECHES",G53 7FZ,1,1999,1998/1999,1999-01-01,1999 Q1,67995,163.4,1.528151775,103906.68,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,25,,,"CHIRMORIE PL,THE BEECHES",G53 7FZ,1,1999,1998/1999,1999-01-01,1999 Q1,71995,163.4,1.528151775,110019.29,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,95,,,"CROFTCROIGHN PL,HAZEL GR",G33,1,1999,1998/1999,1999-01-01,1999 Q1,39000,163.4,1.528151775,59597.92,GLASGOW,Use,NEW,Baillieston Shettleston
R,89,,,"CROFTCROIGHN RD,HAZEL GR",G33 3SE,1,1999,1998/1999,1999-01-01,1999 Q1,38950,163.4,1.528151775,59521.51,GLASGOW,Use,NEW,Baillieston Shettleston
R,130,,2/R,"CUMBERLAND ST,LAURIESTON SQ",G5 0SH,1,1999,1998/1999,1999-01-01,1999 Q1,47950,163.4,1.528151775,73274.88,WISHAW,Use,NEW,Pollokshields and Southside Central
R,186,,3/L,"CUMBERLAND ST,CALEDONIA GDNS",G5 0SH,1,1999,1998/1999,1999-01-01,1999 Q1,49500,163.4,1.528151775,75643.51,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,186,,3/R,"CUMBERLAND ST,CALEDONIA GDNS",G5 0SH,1,1999,1998/1999,1999-01-01,1999 Q1,39000,163.4,1.528151775,59597.92,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,78,,,CUTHELTON ST,G31 4RG,1,1999,1998/1999,1999-01-01,1999 Q1,33000,163.4,1.528151775,50429.01,GLASGOW,Use,NEW,East Centre and Calton
R,84,,,CUTHELTON ST,G31 4RG,1,1999,1998/1999,1999-01-01,1999 Q1,33000,163.4,1.528151775,50429.01,GLASGOW,Use,NEW,East Centre and Calton
R,5,,,"DALMELLINGTON DR,LAUREL GR",G53 7GD,1,1999,1998/1999,1999-01-01,1999 Q1,89495,163.4,1.528151775,136761.94,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,15,,,"DALMELLINGTON DR,LAUREL GR",G53 7GD,1,1999,1998/1999,1999-01-01,1999 Q1,81795,163.4,1.528151775,124995.17,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,17,,,"DALMELLINGTON DR,LAUREL GR",G53 7GD,1,1999,1998/1999,1999-01-01,1999 Q1,94795,163.4,1.528151775,144861.15,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,19,,,"DALMELLINGTON DR,LAUREL GR",G53 7GD,1,1999,1998/1999,1999-01-01,1999 Q1,60000,163.4,1.528151775,91689.11,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,21,,,"DALMELLINGTON DR,LAUREL GR",G53 7GD,1,1999,1998/1999,1999-01-01,1999 Q1,59495,163.4,1.528151775,90917.39,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,19A,,2/F+3,DUNDONALD RD,G12 9LL,1,1999,1998/1999,1999-01-01,1999 Q1,170000,163.4,1.528151775,259785.8,GLASGOW,Use,NEW,Central and West
R,53A,,,"EASTBURN RD,ASHWOOD PARK",G21 3NP,1,1999,1998/1999,1999-01-01,1999 Q1,65545,163.4,1.528151775,100162.71,GLASGOW,Use,NEW,Springburn
R,85,,,"FORESTHALL DR,FORESTHALL PARK",G21 4EL,1,1999,1998/1999,1999-01-01,1999 Q1,60995,163.4,1.528151775,93209.62,GLASGOW,Use,NEW,Springburn
R,60,,,"FORTIES CRES,REGENTS PARK",G46 8JS,1,1999,1998/1999,1999-01-01,1999 Q1,87995,163.4,1.528151775,134469.72,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,68,,,"FORTIES CRES,REGENTS PARK",G46 8JS,1,1999,1998/1999,1999-01-01,1999 Q1,92295,163.4,1.528151775,141040.77,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,7,,,GLENSHEE GDNS,G31 4RF,1,1999,1998/1999,1999-01-01,1999 Q1,47000,163.4,1.528151775,71823.13,KILMARNOCK,Use,NEW,East Centre and Calton
R,9,,,GLENSHEE GDNS,G31 4RF,1,1999,1998/1999,1999-01-01,1999 Q1,47000,163.4,1.528151775,71823.13,GLASGOW,Use,NEW,East Centre and Calton
R,20,,,GLENSHEE GDNS,G31 4RF,1,1999,1998/1999,1999-01-01,1999 Q1,47000,163.4,1.528151775,71823.13,GLASGOW,Use,NEW,East Centre and Calton
R,327,,,"GOLFHILL DR,ALEXANDRA CT",G31 2NZ,1,1999,1998/1999,1999-01-01,1999 Q1,57995,163.4,1.528151775,88625.16,GLASGOW,Use,NEW,East Centre and Calton
R,327,,F3,"GOLFHILL DR,ALEXANDRA CT",G31 2NZ,1,1999,1998/1999,1999-01-01,1999 Q1,57995,163.4,1.528151775,88625.16,STRATHBLANE,Use,NEW,East Centre and Calton
R,327,,F4,"GOLFHILL DR,ALEXANDRA CT",G31 2NZ,1,1999,1998/1999,1999-01-01,1999 Q1,54995,163.4,1.528151775,84040.71,LIVINGSTON,Use,NEW,East Centre and Calton
R,329,,F5,"GOLFHILL DR,ALEXANDRA CT",G31 2NZ,1,1999,1998/1999,1999-01-01,1999 Q1,51500,163.4,1.528151775,78699.82,CAMBUSLANG,Use,NEW,East Centre and Calton
R,331,,F6,"GOLFHILL DR,ALEXANDRA CT",G31 2NZ,1,1999,1998/1999,1999-01-01,1999 Q1,48500,163.4,1.528151775,74115.36,GLASGOW,Use,NEW,East Centre and Calton
R,90,,,"GREAT WESTERN RD,GREAT WESTER",G4 9AD,1,1999,1998/1999,1999-01-01,1999 Q1,59000,163.4,1.528151775,90160.95,INVERURIE,Use,NEW,Central and West
R,90,,,"GREAT WESTERN RD,GREAT WESTER",G4 9AD,1,1999,1998/1999,1999-01-01,1999 Q1,76000,163.4,1.528151775,116139.53,BEARSDEN,Use,NEW,Central and West
R,90,,,"GREAT WESTERN RD,GREAT WESTER",G4 9AD,1,1999,1998/1999,1999-01-01,1999 Q1,60000,163.4,1.528151775,91689.11,EAST KILBRIDE,Use,NEW,Central and West
R,90,,,"GREAT WESTERN RD,GREAT WESTER",G4 9AD,1,1999,1998/1999,1999-01-01,1999 Q1,63500,163.4,1.528151775,97037.64,GLASGOW,Use,NEW,Central and West
R,10,,,"HOPETOUN TER,FORESTHALL PARK",G21 4EB,1,1999,1998/1999,1999-01-01,1999 Q1,59995,163.4,1.528151775,91681.47,GLASGOW,Use,NEW,Springburn
R,57,,,"HOTSPUR ST,WEST END CORNER",G20 8LJ,1,1999,1998/1999,1999-01-01,1999 Q1,59750,163.4,1.528151775,91307.07,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,57,,,"HOTSPUR ST,WEST END CORNER",G20 8LJ,1,1999,1998/1999,1999-01-01,1999 Q1,59750,163.4,1.528151775,91307.07,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,15,,,"HUGHENDEN LANE,REGENT CT",G12 9XU,1,1999,1998/1999,1999-01-01,1999 Q1,210000,163.4,1.528151775,320911.87,GLASGOW,Use,NEW,Central and West
R,82,,,"KINGFISHER DR,KNIGHTSWOOD GAT",G13 4QA,1,1999,1998/1999,1999-01-01,1999 Q1,69995,163.4,1.528151775,106962.98,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,8,,,"LANGHAUL RD,PARKLANDS",G53 7SE,1,1999,1998/1999,1999-01-01,1999 Q1,74000,163.4,1.528151775,113083.23,PAISLEY,Use,NEW,Greater Pollok and Newlands Auldburn
R,14,,,"LANGHAUL RD,PARKLANDS",G53 7SE,1,1999,1998/1999,1999-01-01,1999 Q1,87000,163.4,1.528151775,132949.2,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,15,,,"LANGHAUL RD,PARKLANDS",G53 7SE,1,1999,1998/1999,1999-01-01,1999 Q1,75000,163.4,1.528151775,114611.38,PAISLEY,Use,NEW,Greater Pollok and Newlands Auldburn
R,32,,,"LAUREL PARK GDNS,THE LAURELS",G13 1RA,1,1999,1998/1999,1999-01-01,1999 Q1,121995,163.4,1.528151775,186426.88,GLASGOW,Use,NEW,Central and West
R,14,,,"LEADER ST,FAIRWAYS",G33 2AL,1,1999,1998/1999,1999-01-01,1999 Q1,61950,163.4,1.528151775,94669,GLASGOW,Use,NEW,East Centre and Calton
R,44,,,"LEADER ST,FAIRWAYS",G33 2AJ,1,1999,1998/1999,1999-01-01,1999 Q1,63950,163.4,1.528151775,97725.31,GLASGOW,Use,NEW,East Centre and Calton
R,51,,,"LEADER ST,FAIRWAYS",G33 2AH,1,1999,1998/1999,1999-01-01,1999 Q1,52000,163.4,1.528151775,79463.89,GLASGOW,Use,NEW,East Centre and Calton
R,70,,,"LEGLEN WOOD DR,WALLACEWELL PA",G21 3PL,1,1999,1998/1999,1999-01-01,1999 Q1,86500,163.4,1.528151775,132185.13,GLASGOW,Use,NEW,Springburn
R,20-22,,F1,LYNEDOCH ST,G3 6EU,1,1999,1998/1999,1999-01-01,1999 Q1,82500,163.4,1.528151775,126072.52,GLASGOW,Use,NEW,Central and West
R,25,,3/,"LYNEDOCH ST,THE PARK",G3 6AA,1,1999,1998/1999,1999-01-01,1999 Q1,170100,163.4,1.528151775,259938.62,HELENSBURGH,Use,NEW,Central and West
R,69,,,MACHRIE DR,G45 0AL,1,1999,1998/1999,1999-01-01,1999 Q1,29250,163.4,1.528151775,44698.44,GLASGOW,Use,NEW,Langside and Linn
R,1,,,"MALLOCH ST,AVENUEPARK",G20 8TP,1,1999,1998/1999,1999-01-01,1999 Q1,48950,163.4,1.528151775,74803.03,EAST KILBRIDE,Use,NEW,Maryhill Kelvin and Canal
R,1,,1/R,"MALLOCH ST,AVENUEPARK",G20 8TP,1,1999,1998/1999,1999-01-01,1999 Q1,49950,163.4,1.528151775,76331.18,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,7,,G/S,"MALLOCH ST,AVENUEPARK",G20 8TP,1,1999,1998/1999,1999-01-01,1999 Q1,44850,163.4,1.528151775,68537.61,KILMARNOCK,Use,NEW,Maryhill Kelvin and Canal
R,8,,,"MARLACH PL,ROYAL OAKS",G53 7FX,1,1999,1998/1999,1999-01-01,1999 Q1,83995,163.4,1.528151775,128357.11,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,156,,2/L,MARYHILL RD,G20 7QS,1,1999,1998/1999,1999-01-01,1999 Q1,37500,163.4,1.528151775,57305.69,GLASGOW,Use,NEW,Central and West
R,160,,,MARYHILL RD,G20 7QS,1,1999,1998/1999,1999-01-01,1999 Q1,41250,163.4,1.528151775,63036.26,GLASGOW,Use,NEW,Central and West
R,160,,3/N,MARYHILL RD,G20 7QS,1,1999,1998/1999,1999-01-01,1999 Q1,39000,163.4,1.528151775,59597.92,GLASGOW,Use,NEW,Central and West
R,160,,3/S,MARYHILL RD,G20 7QS,1,1999,1998/1999,1999-01-01,1999 Q1,41250,163.4,1.528151775,63036.26,GLASGOW,Use,NEW,Central and West
R,26,,,MARYWOOD SQ,G41 2BJ,1,1999,1998/1999,1999-01-01,1999 Q1,111831,163.4,1.528151775,170894.74,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,42,,F6,"MAVISBANK GDNS,FESTIVAL PARK",G51 1HL,1,1999,1998/1999,1999-01-01,1999 Q1,51995,163.4,1.528151775,79456.25,ARMADALE,Use,NEW,Govan and Craigton
R,50,,,"MAVISBANK GDNS,FESTIVAL PARK",G51 1HL,1,1999,1998/1999,1999-01-01,1999 Q1,62995,163.4,1.528151775,96265.92,HELENSBURGH,Use,NEW,Govan and Craigton
R,50,,G/E,"MAVISBANK GDNS,FESTIVAL PARK",G51 1HL,1,1999,1998/1999,1999-01-01,1999 Q1,60950,163.4,1.528151775,93140.85,JOHNSTONE,Use,NEW,Govan and Craigton
R,50,,G/W,"MAVISBANK GDNS,FESTIVAL PARK",G51 1HL,1,1999,1998/1999,1999-01-01,1999 Q1,59450,163.4,1.528151775,90848.62,UPLAWMOOR,Use,NEW,Govan and Craigton
R,58,,1/N,"MAVISBANK GDNS,FESTIVAL PARK",G51 1HL,1,1999,1998/1999,1999-01-01,1999 Q1,61995,163.4,1.528151775,94737.77,HAMILTON,Use,NEW,Govan and Craigton
R,58,,2/N,"MAVISBANK GDNS,FESTIVAL PARK",G51 1HL,1,1999,1998/1999,1999-01-01,1999 Q1,61995,163.4,1.528151775,94737.77,GLASGOW,Use,NEW,Govan and Craigton
R,25,,,"MINGARRY ST,KELVIN SQ",G20 8NS,1,1999,1998/1999,1999-01-01,1999 Q1,74500,163.4,1.528151775,113847.31,CLARKSTON,Use,NEW,Maryhill Kelvin and Canal
R,2,,F1,"NETHERBY DR,NETHERBY LAWNS",G41 5JA,1,1999,1998/1999,1999-01-01,1999 Q1,89950,163.4,1.528151775,137457.25,KILMARNOCK,Use,NEW,Pollokshields and Southside Central
R,66,,,"NITH ST,FAIRWAYS",G33 2AF,1,1999,1998/1999,1999-01-01,1999 Q1,56250,163.4,1.528151775,85958.54,GLASGOW,Use,NEW,East Centre and Calton
R,71,,,"NITH ST,FAIRWAYS",G33 2AF,1,1999,1998/1999,1999-01-01,1999 Q1,51500,163.4,1.528151775,78699.82,GLASGOW,Use,NEW,East Centre and Calton
R,5,,G/E,ROYAL TER,G3 7NT,1,1999,1998/1999,1999-01-01,1999 Q1,59000,163.4,1.528151775,90160.95,GLASGOW,Use,NEW,Central and West
R,14,,1/S,"RUTLAND CT,SADDLERS GATE",G51 1JZ,1,1999,1998/1999,1999-01-01,1999 Q1,56000,163.4,1.528151775,85576.5,GLASGOW,Use,NEW,Govan and Craigton
R,14,,2/L,"RUTLAND CT,SADDLERS GATE",G51 1JZ,1,1999,1998/1999,1999-01-01,1999 Q1,55225,163.4,1.528151775,84392.18,WEST KILBRIDE,Use,NEW,Govan and Craigton
R,14,,3/L,"RUTLAND CT,SADDLERS GATE",G51 1JZ,1,1999,1998/1999,1999-01-01,1999 Q1,58500,163.4,1.528151775,89396.88,BALLOCH,Use,NEW,Govan and Craigton
R,14,,G/L,"RUTLAND CT,SADDLERS GATE",G51 1JZ,1,1999,1998/1999,1999-01-01,1999 Q1,52250,163.4,1.528151775,79845.93,GLASGOW,Use,NEW,Govan and Craigton
R,18,,1/R,"RUTLAND CT,SADDLERS GATE",G51 1JW,1,1999,1998/1999,1999-01-01,1999 Q1,56700,163.4,1.528151775,86646.21,IRVINE,Use,NEW,Govan and Craigton
R,95,,,"SANDA ST,WEST END CORNER",G20 8PT,1,1999,1998/1999,1999-01-01,1999 Q1,57250,163.4,1.528151775,87486.69,PAISLEY,Use,NEW,Maryhill Kelvin and Canal
R,95,,1/L,"SANDA ST,WEST END CORNER",G20 8PT,1,1999,1998/1999,1999-01-01,1999 Q1,64750,163.4,1.528151775,98947.83,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,95,,G/2,"SANDA ST,WEST END CORNER",G20 8PT,1,1999,1998/1999,1999-01-01,1999 Q1,68500,163.4,1.528151775,104678.4,DUMFRIES,Use,NEW,Maryhill Kelvin and Canal
R,97,,G/L,"SANDA ST,WEST END CORNER",G20 8PT,1,1999,1998/1999,1999-01-01,1999 Q1,61500,163.4,1.528151775,93981.33,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,7,,,"SANQUHAR PL,WINDSOR PARK",G53 7FS,1,1999,1998/1999,1999-01-01,1999 Q1,114295,163.4,1.528151775,174660.11,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,15,,,"SANQUHAR PL,WINDSOR PARK",G53 7FS,1,1999,1998/1999,1999-01-01,1999 Q1,108995,163.4,1.528151775,166560.9,RENFREW,Use,NEW,Greater Pollok and Newlands Auldburn
R,15,,,"SANQUHAR RD,ROYAL OAKS",G53 7FU,1,1999,1998/1999,1999-01-01,1999 Q1,84495,163.4,1.528151775,129121.18,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,25,,,"SCARREL DR,GLEN VIEW",G45 0DW,1,1999,1998/1999,1999-01-01,1999 Q1,32000,163.4,1.528151775,48900.86,GLASGOW,Use,NEW,Langside and Linn
R,29,,,"SCARREL DR,GLEN VIEW",G45 0DW,1,1999,1998/1999,1999-01-01,1999 Q1,36950,163.4,1.528151775,56465.21,GLASGOW,Use,NEW,Langside and Linn
R,33,,,"SCARREL DR,GLEN VIEW",G45 0DW,1,1999,1998/1999,1999-01-01,1999 Q1,41500,163.4,1.528151775,63418.3,GLASGOW,Use,NEW,Langside and Linn
R,16,,G/3,ST ANDREWS SQ,G1 5PQ,1,1999,1998/1999,1999-01-01,1999 Q1,58450,163.4,1.528151775,89320.47,EDINBURGH,Use,NEW,East Centre and Calton
R,19,,G/N,ST ANDREWS SQ,G1 5PQ,1,1999,1998/1999,1999-01-01,1999 Q1,51950,163.4,1.528151775,79387.48,GLASGOW,Use,NEW,East Centre and Calton
R,20,,,ST ANDREWS SQ,G1 5PQ,1,1999,1998/1999,1999-01-01,1999 Q1,73000,163.4,1.528151775,111555.08,LARKHALL,Use,NEW,East Centre and Calton
R,20,,,ST ANDREWS SQ,G1 5PQ,1,1999,1998/1999,1999-01-01,1999 Q1,78450,163.4,1.528151775,119883.51,BELFAST,Use,NEW,East Centre and Calton
R,20,,01-Feb,ST ANDREWS SQ,G1 5PQ,1,1999,1998/1999,1999-01-01,1999 Q1,71000,163.4,1.528151775,108498.78,BELFAST,Use,NEW,East Centre and Calton
R,20,,02-Mar,ST ANDREWS SQ,G1 5PQ,1,1999,1998/1999,1999-01-01,1999 Q1,78450,163.4,1.528151775,119883.51,GLASGOW,Use,NEW,East Centre and Calton
R,20,,2/L,ST ANDREWS SQ,G1 5PQ,1,1999,1998/1999,1999-01-01,1999 Q1,78450,163.4,1.528151775,119883.51,GLASGOW,Use,NEW,East Centre and Calton
R,20,,2/M,ST ANDREWS SQ,G1 5PQ,1,1999,1998/1999,1999-01-01,1999 Q1,68500,163.4,1.528151775,104678.4,GLASGOW,Use,NEW,East Centre and Calton
R,20,,4/S,ST ANDREWS SQ,G1 5PQ,1,1999,1998/1999,1999-01-01,1999 Q1,89950,163.4,1.528151775,137457.25,GLASGOW,Use,NEW,East Centre and Calton
R,20,,G/R,ST ANDREWS SQ,G1 5PQ,1,1999,1998/1999,1999-01-01,1999 Q1,60000,163.4,1.528151775,91689.11,GLASGOW,Use,NEW,East Centre and Calton
R,3,,,"STREAMFIELD GDNS,BROOKFIELDS",G33 1SG,1,1999,1998/1999,1999-01-01,1999 Q1,115995,163.4,1.528151775,177257.97,GLASGOW,Use,NEW,Springburn
R,14,,,"STREAMFIELD GATE,BROOKFIELDS",G33 1SJ,1,1999,1998/1999,1999-01-01,1999 Q1,79995,163.4,1.528151775,122244.5,GLASGOW,Use,NEW,Springburn
R,3,,,"STREAMFIELD LEA,BROOKFIELDS",G33 1SH,1,1999,1998/1999,1999-01-01,1999 Q1,67995,163.4,1.528151775,103906.68,BISHOPBRIGGS,Use,NEW,Springburn
R,4,,,"STREAMFIELD LEA,BROOKFIELDS",G33 1SH,1,1999,1998/1999,1999-01-01,1999 Q1,88995,163.4,1.528151775,135997.87,EDINBURGH,Use,NEW,Springburn
R,4,,,"STREAMFIELD LEA,BROOKFIELDS",G33 1SH,1,1999,1998/1999,1999-01-01,1999 Q1,68995,163.4,1.528151775,105434.83,BISHOPBRIGGS,Use,NEW,Springburn
R,7,,,"STREAMFIELD PL,BROOKFIELDS",G33 1SF,1,1999,1998/1999,1999-01-01,1999 Q1,67995,163.4,1.528151775,103906.68,GLASGOW,Use,NEW,Springburn
R,6,,,"TARN GR,BROOKFIELDS",G33 1SL,1,1999,1998/1999,1999-01-01,1999 Q1,68995,163.4,1.528151775,105434.83,GLASGOW,Use,NEW,Springburn
R,10,,,"TARN GR,BROOKFIELDS",G33 1SL,1,1999,1998/1999,1999-01-01,1999 Q1,67995,163.4,1.528151775,103906.68,FALKIRK,Use,NEW,Springburn
R,7,,2/R,"THISTLE TER,LAURIESTON SQ",G5 0SJ,1,1999,1998/1999,1999-01-01,1999 Q1,54000,163.4,1.528151775,82520.2,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,11,,G/L,"THISTLE TER,LAURIESTON SQ",G5 0SJ,1,1999,1998/1999,1999-01-01,1999 Q1,60000,163.4,1.528151775,91689.11,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,15,,,"THISTLE TER,LAURIESTON SQ",G5 0SJ,1,1999,1998/1999,1999-01-01,1999 Q1,49950,163.4,1.528151775,76331.18,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,17,,,"THISTLE TER,LAURIESTON SQ",G5 0SJ,1,1999,1998/1999,1999-01-01,1999 Q1,61000,163.4,1.528151775,93217.26,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,36,,01-Feb,WILLOWBANK ST,G3 6LZ,1,1999,1998/1999,1999-01-01,1999 Q1,72500,163.4,1.528151775,110791,WHITLEY BAY,Use,NEW,Central and West
R,36,,2/S,WILLOWBANK ST,G3 6LZ,1,1999,1998/1999,1999-01-01,1999 Q1,71500,163.4,1.528151775,109262.85,LANARK,Use,NEW,Central and West
R,36,,3/N,WILLOWBANK ST,G3 6LZ,1,1999,1998/1999,1999-01-01,1999 Q1,71500,163.4,1.528151775,109262.85,NEWTON MEARNS,Use,NEW,Central and West
