CLASS,STNO,STnu,FLATPOSN,STNAME,POSTCODE,MONTH OF SALE,YEAR OF SALE (CALENDAR),YEAR OF SALE (BUSINESS),MONTH AND YEAR,QUARTER_(CALENDAR),ACTUAL PRICE AT POINT OF SALE,RPI,DEFLATOR,PRICE CONSTANT AT July 2013,ORIGINOFBUY,OMIT OR USE,NEWBUILD OR RESALE,LHF
R,129,,,"ARDENCRAIG DR,CATHKIN VIEW",G45 0HZ,1,1994,1993/1994,1994-01-01,1994 Q1,36250,141.3,1.767162067,64059.62,GLASGOW,Use,NEW,Langside and Linn
R,17,,,"ST ANDREWS SQ,TANNERY BLDGS",G1 5PP,1,1994,1993/1994,1994-01-01,1994 Q1,50250,141.3,1.767162067,88799.89,HAMILTON,Use,NEW,East Centre and Calton
R,54,,2/,CECIL ST,G12 8RJ,1,1994,1993/1994,1994-01-01,1994 Q1,57000,141.3,1.767162067,100728.24,GLASGOW,Use,NEW,Central and West
R,46,,,EVERARD DR,G21 1XG,1,1994,1993/1994,1994-01-01,1994 Q1,61895,141.3,1.767162067,109378.5,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,3,,,BISHOPSGATE RD,G21 1XD,1,1994,1993/1994,1994-01-01,1994 Q1,96995,141.3,1.767162067,171405.88,STEPPS,Use,NEW,Maryhill Kelvin and Canal
R,210,,,"PAISLEY RD WEST,LORNE GAIT",G51 1BU,1,1994,1993/1994,1994-01-01,1994 Q1,29995,141.3,1.767162067,53006.03,THORNHILL (ST),Use,NEW,Govan and Craigton
R,20,,G/,HAMILTON PARK AVE,G12 8DU,1,1994,1993/1994,1994-01-01,1994 Q1,45000,141.3,1.767162067,79522.29,GLASGOW,Use,NEW,Central and West
R,19C,,,HUGHENDEN GDNS,G12 9XW,1,1994,1993/1994,1994-01-01,1994 Q1,77950,141.3,1.767162067,137750.28,GLASGOW,Use,NEW,Central and West
R,10D,,,"GROVEPARK GDNS,DERWENT CT",G20 7JB,1,1994,1993/1994,1994-01-01,1994 Q1,49325,141.3,1.767162067,87165.27,EDINBURGH,Use,NEW,Central and West
R,,,,"ST ANDREWS SQ,TANNERY BLDGS",G1 5PP,1,1994,1993/1994,1994-01-01,1994 Q1,53925,141.3,1.767162067,95294.21,GLASGOW,Use,NEW,East Centre and Calton
R,6,,,COLGRAVE CRES,G32 8PL,1,1994,1993/1994,1994-01-01,1994 Q1,58250,141.3,1.767162067,102937.19,GLASGOW,Use,NEW,Baillieston Shettleston
R,15,,,"MCLEAN ST,LORNE GAIT",G51 1TB,1,1994,1993/1994,1994-01-01,1994 Q1,51750,141.3,1.767162067,91450.64,STRANRAER,Use,NEW,Govan and Craigton
R,16,,G/3,BISHOPSGATE RD,G21 1XD,1,1994,1993/1994,1994-01-01,1994 Q1,44645,141.3,1.767162067,78894.95,BISHOPBRIGGS,Use,NEW,Maryhill Kelvin and Canal
R,12,,,"MCLEAN ST,LORNE GAIT",G51 1TB,1,1994,1993/1994,1994-01-01,1994 Q1,39950,141.3,1.767162067,70598.12,GLASGOW,Use,NEW,Govan and Craigton
R,159,,,BRAIDFAULD ST,G32 8PJ,1,1994,1993/1994,1994-01-01,1994 Q1,47000,141.3,1.767162067,83056.62,GLASGOW,Use,NEW,Baillieston Shettleston
R,32,,,BISHOPSGATE RD,G21 1XD,1,1994,1993/1994,1994-01-01,1994 Q1,73395,141.3,1.767162067,129700.86,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,11C,,,"GROVEPARK GDNS,DERWENT CT",G20 7JB,1,1994,1993/1994,1994-01-01,1994 Q1,51830,141.3,1.767162067,91592.01,CUMBERNAULD,Use,NEW,Central and West
R,131,,,"ARDENCRAIG DR,CATHKIN VIEW",G45 0HZ,1,1994,1993/1994,1994-01-01,1994 Q1,35750,141.3,1.767162067,63176.04,GLASGOW,Use,NEW,Langside and Linn
R,19D,,,HUGHENDEN GDNS,G12 9XW,1,1994,1993/1994,1994-01-01,1994 Q1,92000,141.3,1.767162067,162578.91,GLASGOW,Use,NEW,Central and West
R,125,,,"ARDENCRAIG DR,CATHKIN VIEW",G45 0HZ,1,1994,1993/1994,1994-01-01,1994 Q1,35750,141.3,1.767162067,63176.04,CAMBUSLANG,Use,NEW,Langside and Linn
R,15,,05-Feb,CLARENDON ST,G20 7QP,1,1994,1993/1994,1994-01-01,1994 Q1,68500,141.3,1.767162067,121050.6,GREENOCK,Use,NEW,Central and West
R,9,,,WATERSIDE GDNS,G20,1,1994,1993/1994,1994-01-01,1994 Q1,43500,141.3,1.767162067,76871.55,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,8,,,BISHOPSGATE RD,G21 1XD,1,1994,1993/1994,1994-01-01,1994 Q1,84845,141.3,1.767162067,149934.87,NORTH BERWICK,Use,NEW,Maryhill Kelvin and Canal
R,36,,,"FORESTHALL DR,FORESTHALL PARK",G21 4EJ,1,1994,1993/1994,1994-01-01,1994 Q1,49995,141.3,1.767162067,88349.27,GLASGOW,Use,NEW,Springburn
R,41,,,MUIRFIELD CT,G44,1,1994,1993/1994,1994-01-01,1994 Q1,59600,141.3,1.767162067,105322.86,GLASGOW,Use,NEW,Langside and Linn
R,14,,,BARRACHNIE CT,g69 6pz,1,1994,1993/1994,1994-01-01,1994 Q1,69295,141.3,1.767162067,122455.5,GLASGOW,Use,NEW,Baillieston Shettleston
R,54,,1/,CECIL ST,G12 8RJ,2,1994,1993/1994,1994-02-01,1994 Q1,59950,142.1,1.75721323,105344.93,GLASGOW,Use,NEW,Central and West
R,100,,,"GREAT WESTERN RD,G WESTERN CT",G4 9AD,2,1994,1993/1994,1994-02-01,1994 Q1,79950,142.1,1.75721323,140489.2,STIRLING,Use,NEW,Central and West
R,48,,,EVERARD DR,G21 1XG,2,1994,1993/1994,1994-02-01,1994 Q1,61895,142.1,1.75721323,108762.71,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,19F,,,HUGHENDEN GDNS,G12 9XW,2,1994,1993/1994,1994-02-01,1994 Q1,91950,142.1,1.75721323,161575.76,GLASGOW,Use,NEW,Central and West
R,32,,,"BARBERRY AVE,SOUTHPARK",G53 7YP,2,1994,1993/1994,1994-02-01,1994 Q1,67995,142.1,1.75721323,119481.71,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,11A,,,"GROVEPARK GDNS,DERWENT CT",G20 7JB,2,1994,1993/1994,1994-02-01,1994 Q1,45140,142.1,1.75721323,79320.61,GLASGOW,Use,NEW,Central and West
R,2132,,,"DUMBARTON RD,MORRISON CT",G14 0JJ,2,1994,1993/1994,1994-02-01,1994 Q1,40950,142.1,1.75721323,71957.88,AIRDRIE,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,4,,1/L,"HILLHEAD ST,GRANBY HOUSE",G12 8PS,2,1994,1993/1994,1994-02-01,1994 Q1,62000,142.1,1.75721323,108947.22,MILNGAVIE,Use,NEW,Central and West
R,13B,,,GARTOCHER TER,G32 0HE,2,1994,1993/1994,1994-02-01,1994 Q1,50000,142.1,1.75721323,87860.66,GLASGOW,Use,NEW,Baillieston Shettleston
R,61,,,"LYMBURN ST,LYMBURN CT",G3 8PD,2,1994,1993/1994,1994-02-01,1994 Q1,55500,142.1,1.75721323,97525.33,LUNDIN LINKS,Use,NEW,Central and West
R,4,,G/2,"HILLHEAD ST,GRANBY HOUSE",G12 8PS,2,1994,1993/1994,1994-02-01,1994 Q1,78950,142.1,1.75721323,138731.98,GLASGOW,Use,NEW,Central and West
R,25,,,"SKATERIGG GDNS,BURLINGTON GATE",G13 1ST,2,1994,1993/1994,1994-02-01,1994 Q1,84950,142.1,1.75721323,149275.26,ANNAN,Use,NEW,Central and West
R,38,,,EVERARD DR,G21 1XG,2,1994,1993/1994,1994-02-01,1994 Q1,79995,142.1,1.75721323,140568.27,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,157,,,BRAIDFAULD ST,G32 8PJ,2,1994,1993/1994,1994-02-01,1994 Q1,57000,142.1,1.75721323,100161.15,GLASGOW,Use,NEW,Baillieston Shettleston
R,61,,2/R,"LYMBURN ST,LYMBURN CT",G3 8PD,2,1994,1993/1994,1994-02-01,1994 Q1,55000,142.1,1.75721323,96646.73,GLASGOW,Use,NEW,Central and West
R,15,,3/L,"HAUGH RD,LYMBURN CT",G3,2,1994,1993/1994,1994-02-01,1994 Q1,55000,142.1,1.75721323,96646.73,CARDROSS,Use,NEW,Central and West
R,63,,1/R,"LYMBURN ST,LYMBURN CT",G3 8PD,2,1994,1993/1994,1994-02-01,1994 Q1,55000,142.1,1.75721323,96646.73,EDINBURGH,Use,NEW,Central and West
R,15,,G/L,"HAUGH RD,LYMBURN CT",g3 8tx,2,1994,1993/1994,1994-02-01,1994 Q1,56000,142.1,1.75721323,98403.94,SHAWBOST,Use,NEW,Central and West
R,4,,02-Mar,"HILLHEAD ST,GRANBY HOUSE",G12 8PS,2,1994,1993/1994,1994-02-01,1994 Q1,65950,142.1,1.75721323,115888.21,ACHNASHEEN,Use,NEW,Central and West
R,15,,,"HAUGH RD,LYMBURN CT",g3 8tx,2,1994,1993/1994,1994-02-01,1994 Q1,55000,142.1,1.75721323,96646.73,GLASGOW,Use,NEW,Central and West
R,25,,,"SKATERIGG DR,BURLINGTON GATE",G13 1SR,2,1994,1993/1994,1994-02-01,1994 Q1,84950,142.1,1.75721323,149275.26,GLASGOW,Use,NEW,Central and West
R,15,,03-May,CLARENDON ST,G20 7QP,2,1994,1993/1994,1994-02-01,1994 Q1,67000,142.1,1.75721323,117733.29,GLASGOW,Use,NEW,Central and West
R,4,,,RHINDMUIR DR,G69 6ND,2,1994,1993/1994,1994-02-01,1994 Q1,53000,142.1,1.75721323,93132.3,BAILLIESTON,Use,NEW,Baillieston Shettleston
R,5,,,RHINDMUIR PL,G69 6HF,2,1994,1993/1994,1994-02-01,1994 Q1,52340,142.1,1.75721323,91972.54,GLASGOW,Use,NEW,Baillieston Shettleston
R,78,,,RHINDMUIR DR,G69 6ND,2,1994,1993/1994,1994-02-01,1994 Q1,52000,142.1,1.75721323,91375.09,ALLOA,Use,NEW,Baillieston Shettleston
R,2,,03-Mar,"HILLHEAD ST,GRANBY HOUSE",G12 8PS,2,1994,1993/1994,1994-02-01,1994 Q1,59000,142.1,1.75721323,103675.58,MOUNT VERNON,Use,NEW,Central and West
R,3,,,RHINDMUIR PATH,G69 6HG,2,1994,1993/1994,1994-02-01,1994 Q1,70345,142.1,1.75721323,123611.16,BAILLIESTON,Use,NEW,Baillieston Shettleston
R,17G,,,HUGHENDEN GDNS,G12 9XW,2,1994,1993/1994,1994-02-01,1994 Q1,94500,142.1,1.75721323,166056.65,GLASGOW,Use,NEW,Central and West
R,63,,,"LYMBURN ST,LYMBURN CT",G3 8PD,2,1994,1993/1994,1994-02-01,1994 Q1,55500,142.1,1.75721323,97525.33,ABERDEEN,Use,NEW,Central and West
R,15,,,"HAUGH RD,LYMBURN CT",g3 8tx,2,1994,1993/1994,1994-02-01,1994 Q1,59995,142.1,1.75721323,105424.01,GLASGOW,Use,NEW,Central and West
R,13A,,,GARTOCHER TER,G32 0HE,2,1994,1993/1994,1994-02-01,1994 Q1,54000,142.1,1.75721323,94889.51,GLASGOW,Use,NEW,Baillieston Shettleston
R,63,,2/L,"LYMBURN ST,LYMBURN CT",G3 8PD,2,1994,1993/1994,1994-02-01,1994 Q1,55500,142.1,1.75721323,97525.33,BACK,Use,NEW,Central and West
R,1,,,"BARBERRY PL,SOUTHPARK",G53 7YS,2,1994,1993/1994,1994-02-01,1994 Q1,53995,142.1,1.75721323,94880.73,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,,,,BEECHCROFT MEADOWS,G69,2,1994,1993/1994,1994-02-01,1994 Q1,55000,142.1,1.75721323,96646.73,GLASGOW,Use,NEW,Baillieston Shettleston
R,40,,,EVERARD DR,G21 1XG,2,1994,1993/1994,1994-02-01,1994 Q1,84845,142.1,1.75721323,149090.76,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,9F,,,"GROVEPARK GDNS,DERWENT CT",G20 7JB,2,1994,1993/1994,1994-02-01,1994 Q1,43645,142.1,1.75721323,76693.57,GRANGEMOUTH,Use,NEW,Central and West
R,2132,,,"DUMBARTON RD,MORRISON CT",G14 0JJ,2,1994,1993/1994,1994-02-01,1994 Q1,40750,142.1,1.75721323,71606.44,BEARSDEN,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,11G,,3/N,"GROVEPARK GDNS,DERWENT CT",G20 7JB,2,1994,1993/1994,1994-02-01,1994 Q1,51580,142.1,1.75721323,90637.06,GLASGOW,Use,NEW,Central and West
R,115,,,"ARDENCRAIG DR,CATHKIN VIEW",G45 0HZ,2,1994,1993/1994,1994-02-01,1994 Q1,46950,142.1,1.75721323,82501.16,GLASGOW,Use,NEW,Langside and Linn
R,19G,,,HUGHENDEN GDNS,G12 9XW,2,1994,1993/1994,1994-02-01,1994 Q1,79950,142.1,1.75721323,140489.2,MOTHERWELL,Use,NEW,Central and West
R,15,,,"MCLEAN ST,LORNE GAIT",G51,2,1994,1993/1994,1994-02-01,1994 Q1,48950,142.1,1.75721323,86015.59,NEWTON MEARNS,Use,NEW,Govan and Craigton
R,8,,,"PETERSON DR,PETERSON PARK",G13,2,1994,1993/1994,1994-02-01,1994 Q1,77495,142.1,1.75721323,136175.24,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,117,,,"ARDENCRAIG DR,CATHKIN VIEW",G45 0HZ,2,1994,1993/1994,1994-02-01,1994 Q1,45500,142.1,1.75721323,79953.2,GLASGOW,Use,NEW,Langside and Linn
R,17,,,RHINDMUIR PL,G69 6HF,2,1994,1993/1994,1994-02-01,1994 Q1,46995,142.1,1.75721323,82580.24,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,,LOCHWOOD GDNS,G34,2,1994,1993/1994,1994-02-01,1994 Q1,39750,142.1,1.75721323,69849.23,GLASGOW,Use,NEW,Baillieston Shettleston
R,42,,,"WEST GRAHAM ST,DALHOUSIE CT",G4 9LH,2,1994,1993/1994,1994-02-01,1994 Q1,53000,142.1,1.75721323,93132.3,DOLLAR,Use,NEW,Central and West
R,4,,3/L,"HILLHEAD ST,GRANBY HOUSE",G12 8PS,2,1994,1993/1994,1994-02-01,1994 Q1,60000,142.1,1.75721323,105432.79,GLASGOW,Use,NEW,Central and West
R,42,,,"WEST GRAHAM ST,DALHOUSIE CT",G4 9LH,2,1994,1993/1994,1994-02-01,1994 Q1,54000,142.1,1.75721323,94889.51,GLASGOW,Use,NEW,Central and West
R,25,,,"SKATERIGG GDNS,BURLINGTON GATE",G13 1ST,2,1994,1993/1994,1994-02-01,1994 Q1,93450,142.1,1.75721323,164211.58,GLASGOW,Use,NEW,Central and West
R,4,,02-Feb,"HILLHEAD ST,GRANBY HOUSE",G12 8PS,2,1994,1993/1994,1994-02-01,1994 Q1,59000,142.1,1.75721323,103675.58,ACHNASHEEN,Use,NEW,Central and West
R,9,,,WESTSIDE GDNS,G11,2,1994,1993/1994,1994-02-01,1994 Q1,128000,142.1,1.75721323,224923.29,KILMACOLM,Use,NEW,Central and West
R,4,,1/M,"HILLHEAD ST,GRANBY HOUSE",G12 8PS,2,1994,1993/1994,1994-02-01,1994 Q1,59000,142.1,1.75721323,103675.58,GLASGOW,Use,NEW,Central and West
R,7C,,,"GROVEPARK GDNS,DERWENT CT",G20 7JB,2,1994,1993/1994,1994-02-01,1994 Q1,51330,142.1,1.75721323,90197.76,GLASGOW,Use,NEW,Central and West
R,121A,,,DORMANSIDE RD,G53 5XS,2,1994,1993/1994,1994-02-01,1994 Q1,35000,142.1,1.75721323,61502.46,EDINBURGH,Use,NEW,Govan and Craigton
R,64,,,"WAUKGLEN CRES,SOUTHPARK",G53 7XN,2,1994,1993/1994,1994-02-01,1994 Q1,67500,142.1,1.75721323,118611.89,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,5,,,"DYKE RD,MORRISON CT",G14 0JH,2,1994,1993/1994,1994-02-01,1994 Q1,46500,142.1,1.75721323,81710.42,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,113,,,"ARDENCRAIG DR,CATHKIN VIEW",G45 0HZ,2,1994,1993/1994,1994-02-01,1994 Q1,46950,142.1,1.75721323,82501.16,GLASGOW,Use,NEW,Langside and Linn
R,34,,,"FORESTHALL DR,FORESTHALL PARK",G21 4EJ,3,1994,1993/1994,1994-03-01,1994 Q1,48495,142.5,1.752280702,84976.85,GLASGOW,Use,NEW,Springburn
R,,,,PLANTATION PARK GDNS,G51 1NW,3,1994,1993/1994,1994-03-01,1994 Q1,54500,142.5,1.752280702,95499.3,GLASGOW,Use,NEW,Govan and Craigton
R,200,,,"PAISLEY RD WEST,LORNE GAIT",G51,3,1994,1993/1994,1994-03-01,1994 Q1,39950,142.5,1.752280702,70003.61,GLASGOW,Use,NEW,Govan and Craigton
R,1,,,"BLACKBURN ST,LORNE GAIT",g51 1ex,3,1994,1993/1994,1994-03-01,1994 Q1,49450,142.5,1.752280702,86650.28,PAISLEY,Use,NEW,Govan and Craigton
R,17,,,"PETERSON DR,PETERSON PARK",g13 4jh,3,1994,1993/1994,1994-03-01,1994 Q1,49495,142.5,1.752280702,86729.13,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,3,,,"DYKE RD,MORRISON CT",G14 0JH,3,1994,1993/1994,1994-03-01,1994 Q1,39950,142.5,1.752280702,70003.61,GIRVAN,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,2132,,,"DUMBARTON RD,MORRISON CT",G14 0JJ,3,1994,1993/1994,1994-03-01,1994 Q1,30712,142.5,1.752280702,53816.04,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,3,,,"DYKE RD,MORRISON CT",G14 0JH,3,1994,1993/1994,1994-03-01,1994 Q1,39950,142.5,1.752280702,70003.61,GREENOCK,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,2132,,,"DUMBARTON RD,MORRISON CT",G14 0JJ,3,1994,1993/1994,1994-03-01,1994 Q1,37950,142.5,1.752280702,66499.05,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,64,,,"DUNGEONHILL RD,LOCHWOOD GDNS",G34 0AT,3,1994,1993/1994,1994-03-01,1994 Q1,37500,142.5,1.752280702,65710.53,GLASGOW,Use,NEW,Baillieston Shettleston
R,3,,,"DYKE RD,MORRISON CT",G14 0JH,3,1994,1993/1994,1994-03-01,1994 Q1,36950,142.5,1.752280702,64746.77,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,2132,,,"DUMBARTON RD,MORRISON CT",G14 0JJ,3,1994,1993/1994,1994-03-01,1994 Q1,36950,142.5,1.752280702,64746.77,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,23,,,"SKATERIGG GDNS,BURLINGTON GATE",G13 1ST,3,1994,1993/1994,1994-03-01,1994 Q1,83950,142.5,1.752280702,147103.96,GLASGOW,Use,NEW,Central and West
R,32,,G/L,"ANSON ST,WEAVERS GREEN",G40 1ER,3,1994,1993/1994,1994-03-01,1994 Q1,37495,142.5,1.752280702,65701.76,GLASGOW,Use,NEW,East Centre and Calton
R,3,,,"DUNSKAITH PL,LOCHWOOD GDNS",G34 0AZ,3,1994,1993/1994,1994-03-01,1994 Q1,52000,142.5,1.752280702,91118.6,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,,PLANTATION PARK GDNS,G51 1NW,3,1994,1993/1994,1994-03-01,1994 Q1,52498,142.5,1.752280702,91991.23,GLASGOW,Use,NEW,Govan and Craigton
R,1,,,"DUNSKAITH PL,LOCHWOOD GDNS",G34 0AZ,3,1994,1993/1994,1994-03-01,1994 Q1,43000,142.5,1.752280702,75348.07,MOUNT VERNON,Use,NEW,Baillieston Shettleston
R,15,,,"PINWHIRRY DR,AUCHINLECK MANOR",G13 1DY,3,1994,1993/1994,1994-03-01,1994 Q1,73000,142.5,1.752280702,127916.49,BISHOPBRIGGS,Use,NEW,Springburn
R,,,,PLANTATION PARK GDNS,G51 1NW,3,1994,1993/1994,1994-03-01,1994 Q1,47495,142.5,1.752280702,83224.57,GLASGOW,Use,NEW,Govan and Craigton
R,63,,,"LYMBURN ST,LYMBURN CT",G3 8PD,3,1994,1993/1994,1994-03-01,1994 Q1,55000,142.5,1.752280702,96375.44,GREENOCK,Use,NEW,Central and West
R,12,,,"ARDMALEISH DR,M'CASTLE RISE",G45 9JE,3,1994,1993/1994,1994-03-01,1994 Q1,38995,142.5,1.752280702,68330.19,GLASGOW,Use,NEW,Langside and Linn
R,77,,,DUNDEE DR,G52 3HL,3,1994,1993/1994,1994-03-01,1994 Q1,41890,142.5,1.752280702,73403.04,CLYDEBANK,Use,NEW,Govan and Craigton
R,14,,,"ANSON ST,WEAVERS GREEN",G40 1ER,3,1994,1993/1994,1994-03-01,1994 Q1,44995,142.5,1.752280702,78843.87,GLASGOW,Use,NEW,East Centre and Calton
R,16,,,"RIDDON PL,PETERSON PARK",G13 4NQ,3,1994,1993/1994,1994-03-01,1994 Q1,56995,142.5,1.752280702,99871.24,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,43,,,"BARBERRY AVE,SOUTHPARK",G53 7YP,3,1994,1993/1994,1994-03-01,1994 Q1,54750,142.5,1.752280702,95937.37,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,1,,,"BLACKBURN ST,LORNE GAIT",g51 1ex,3,1994,1993/1994,1994-03-01,1994 Q1,49450,142.5,1.752280702,86650.28,ST ANDREWS,Use,NEW,Govan and Craigton
R,15,,05-Apr,CLARENDON ST,G20 7QP,3,1994,1993/1994,1994-03-01,1994 Q1,45000,142.5,1.752280702,78852.63,GLASGOW,Use,NEW,Central and West
R,32,,,"WAUKGLEN AVE,SOUTHPARK",G53 7YL,3,1994,1993/1994,1994-03-01,1994 Q1,83065,142.5,1.752280702,145553.2,BEARSDEN,Use,NEW,Greater Pollok and Newlands Auldburn
R,33,,,MUIRFIELD CT,G44,3,1994,1993/1994,1994-03-01,1994 Q1,60000,142.5,1.752280702,105136.84,GLASGOW,Use,NEW,Langside and Linn
R,15,,,"MCLEAN ST,LORNE GAIT",G51 1TB,3,1994,1993/1994,1994-03-01,1994 Q1,54950,142.5,1.752280702,96287.82,ERSKINE,Use,NEW,Govan and Craigton
R,42,,,"WEST GRAHAM ST,DALHOUSIE CT",G4 9LH,3,1994,1993/1994,1994-03-01,1994 Q1,56000,142.5,1.752280702,98127.72,STEWARTON,Use,NEW,Central and West
R,5,,,"DYKE RD,MORRISON CT",G14 0JH,3,1994,1993/1994,1994-03-01,1994 Q1,42500,142.5,1.752280702,74471.93,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,,,,PLANTATION PARK GDNS,G51 1NW,3,1994,1993/1994,1994-03-01,1994 Q1,52750,142.5,1.752280702,92432.81,GLASGOW,Use,NEW,Govan and Craigton
R,5,,,"DYKE RD,MORRISON CT",G14 0JH,3,1994,1993/1994,1994-03-01,1994 Q1,42500,142.5,1.752280702,74471.93,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,2134,,,"DUMBARTON RD,MORRISON CT",G14 0JJ,3,1994,1993/1994,1994-03-01,1994 Q1,40950,142.5,1.752280702,71755.89,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,42,,,"WEST GRAHAM ST,DALHOUSIE CT",G4 9LH,3,1994,1993/1994,1994-03-01,1994 Q1,53000,142.5,1.752280702,92870.88,GLASGOW,Use,NEW,Central and West
