CLASS,STNO,STnu,FLATPOSN,STNAME,POSTCODE,MONTH OF SALE,YEAR OF SALE (CALENDAR),YEAR OF SALE (BUSINESS),MONTH AND YEAR,QUARTER_(CALENDAR),ACTUAL PRICE AT POINT OF SALE,RPI,DEFLATOR,PRICE CONSTANT AT July 2013,ORIGINOFBUY,OMIT OR USE,NEWBUILD OR RESALE,LHF
R,43,,,"SKATERIGG DR,BURLINGTON GATE",G13 1SR,1,1995,1994/1995,1995-01-01,1995 Q1,100950,146,1.710273973,172652.16,GLASGOW,Use,NEW,Central and West
R,30,,,"REID ST,SPINNERS CT",G40 4AS,1,1995,1994/1995,1995-01-01,1995 Q1,44450,146,1.710273973,76021.68,GLASGOW,Use,NEW,East Centre and Calton
R,7,,,"FORESTHALL CRES,FORESTHALL PARK",G21 4EH,1,1995,1994/1995,1995-01-01,1995 Q1,58950,146,1.710273973,100820.65,GLASGOW,Use,NEW,Springburn
R,,,,DERWENT CT,G20,1,1995,1994/1995,1995-01-01,1995 Q1,43250,146,1.710273973,73969.35,BISHOPBRIGGS,Use,NEW,Central and West
R,27,,,"FORESTHALL CRES,FORESTHALL PARK",G21 4EH,1,1995,1994/1995,1995-01-01,1995 Q1,44250,146,1.710273973,75679.62,,Use,NEW,Springburn
R,77D,,,"GROVEPARK ST,DERWENT CT",G20 7NZ,1,1995,1994/1995,1995-01-01,1995 Q1,53080,146,1.710273973,90781.34,KIRKINTILLOCH,Use,NEW,Central and West
R,130,,,"OLD RUTHERGLEN RD,ERROL GDNS",G5 0RH,1,1995,1994/1995,1995-01-01,1995 Q1,50000,146,1.710273973,85513.7,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,1,,,"FORESTHALL CRES,FORESTHALL PARK",G21 4EH,1,1995,1994/1995,1995-01-01,1995 Q1,56950,146,1.710273973,97400.1,GLASGOW,Use,NEW,Springburn
R,52,,02-Feb,"ST NINIAN TER,BALLATER GDNS",G5 0RJ,1,1995,1994/1995,1995-01-01,1995 Q1,41000,146,1.710273973,70121.23,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,133,,2/L,"OLD RUTHERGLEN RD,BALLATER",G5 0RE,1,1995,1994/1995,1995-01-01,1995 Q1,45000,146,1.710273973,76962.33,CUMBERNAULD,Use,NEW,Pollokshields and Southside Central
R,50/1,,,"BULLDALE ST,QUAYSIDE",G14 0NA,1,1995,1994/1995,1995-01-01,1995 Q1,45250,146,1.710273973,77389.9,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,56,,2/SW,"ST NINIAN TER,BALLATER GDNS",G5 0RJ,1,1995,1994/1995,1995-01-01,1995 Q1,36900,146,1.710273973,63109.11,HAMILTON,Use,NEW,Pollokshields and Southside Central
R,4,,,"TORMUSK GDNS,GLEN VIEW",G45 0DL,1,1995,1994/1995,1995-01-01,1995 Q1,30750,146,1.710273973,52590.92,GLASGOW,Use,NEW,Langside and Linn
R,14,,,"TORMUSK GDNS,GLEN VIEW",G45 0DL,1,1995,1994/1995,1995-01-01,1995 Q1,30500,146,1.710273973,52163.36,GLASGOW,Use,NEW,Langside and Linn
R,8,,,"TORMUSK GDNS,GLEN VIEW",G45 0DL,1,1995,1994/1995,1995-01-01,1995 Q1,36000,146,1.710273973,61569.86,GLASGOW,Use,NEW,Langside and Linn
R,132,,,"OLD RUTHERGLEN RD,ERROL GDNS",G5 0RH,1,1995,1994/1995,1995-01-01,1995 Q1,45445,146,1.710273973,77723.4,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,133,,3/L,"OLD RUTHERGLEN RD,BALLATER",G5 0RE,1,1995,1994/1995,1995-01-01,1995 Q1,45000,146,1.710273973,76962.33,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,131,,,"OLD RUTHERGLEN RD,BALLATER",G5 0RE,1,1995,1994/1995,1995-01-01,1995 Q1,51500,146,1.710273973,88079.11,STIRLING,Use,NEW,Pollokshields and Southside Central
R,29,,,"FORESTHALL CRES,FORESTHALL PARK",G21 4EH,1,1995,1994/1995,1995-01-01,1995 Q1,44250,146,1.710273973,75679.62,,Use,NEW,Springburn
R,1,,,BISHOPSGATE DR,G21 1XE,1,1995,1994/1995,1995-01-01,1995 Q1,54995,146,1.710273973,94056.52,RENFREW,Use,NEW,Maryhill Kelvin and Canal
R,124,,,"OLD RUTHERGLEN RD,ERROL GDNS",G5 0RH,1,1995,1994/1995,1995-01-01,1995 Q1,41000,146,1.710273973,70121.23,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,3A,,,WINTON DR,G12 0PZ,1,1995,1994/1995,1995-01-01,1995 Q1,120000,146,1.710273973,205232.88,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,31,,,"FORESTHALL CRES,FORESTHALL PARK",G21 4EH,1,1995,1994/1995,1995-01-01,1995 Q1,44250,146,1.710273973,75679.62,,Use,NEW,Springburn
R,10,,,"YEW DR,FORESTHALL PARK",G21 4EF,1,1995,1994/1995,1995-01-01,1995 Q1,54000,146,1.710273973,92354.79,,Use,NEW,Springburn
R,36,,,"FORESTHALL DR,FORESTHALL PARK",G21 4EJ,1,1995,1994/1995,1995-01-01,1995 Q1,49495,146,1.710273973,84650.01,,Use,NEW,Springburn
R,124,,,"OLD RUTHERGLEN RD,ERROL GDNS",G5 0RH,1,1995,1994/1995,1995-01-01,1995 Q1,46775,146,1.710273973,79998.07,AIRDRIE,Use,NEW,Pollokshields and Southside Central
R,25,,,"SKATERIGG DR,BURLINGTON GATE",G13 1SR,1,1995,1994/1995,1995-01-01,1995 Q1,155450,146,1.710273973,265862.09,GLASGOW,Use,NEW,Central and West
R,52,,G/L,"ST NINIAN TER,BALLATER GDNS",G5 0RJ,1,1995,1994/1995,1995-01-01,1995 Q1,40000,146,1.710273973,68410.96,MOUNT VERNON,Use,NEW,Pollokshields and Southside Central
R,48,,02-Feb,"ST NINIAN TER,BALLATER GDNS",G5 0RJ,1,1995,1994/1995,1995-01-01,1995 Q1,33000,146,1.710273973,56439.04,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,16,,,"TORMUSK GDNS,GLEN VIEW",G45 0DL,1,1995,1994/1995,1995-01-01,1995 Q1,31000,146,1.710273973,53018.49,RUTHERGLEN,Use,NEW,Langside and Linn
R,2,,,"TORMUSK GDNS,GLEN VIEW",G45 0DL,1,1995,1994/1995,1995-01-01,1995 Q1,36000,146,1.710273973,61569.86,GLASGOW,Use,NEW,Langside and Linn
R,47,,,BISHOPSGATE RD,G21 1XD,1,1995,1994/1995,1995-01-01,1995 Q1,71495,146,1.710273973,122276.04,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,4,,,"YEW DR,FORESTHALL PARK",G21 4EF,1,1995,1994/1995,1995-01-01,1995 Q1,58950,146,1.710273973,100820.65,GLASGOW,Use,NEW,Springburn
R,131,,G/L,BALCARRES AVE,G12 0QW,1,1995,1994/1995,1995-01-01,1995 Q1,73000,146,1.710273973,124850,HUNSTANTON,Use,NEW,Maryhill Kelvin and Canal
R,85D,,,"GROVEPARK ST,DERWENT CT",G20 7NZ,1,1995,1994/1995,1995-01-01,1995 Q1,46160,146,1.710273973,78946.25,GLASGOW,Use,NEW,Central and West
R,5,,,"MONAR PL,ELLESMERE CT",G22,1,1995,1994/1995,1995-01-01,1995 Q1,37950,146,1.710273973,64904.9,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,2,,,"FOTHERINGAY RD,FOTHERINGAY CT",G41 4LW,1,1995,1994/1995,1995-01-01,1995 Q1,87000,146,1.710273973,148793.84,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,10,,,"TORMUSK GDNS,GLEN VIEW",G45 0DL,1,1995,1994/1995,1995-01-01,1995 Q1,36000,146,1.710273973,61569.86,GLASGOW,Use,NEW,Langside and Linn
R,,,,TRINITY SQ,G41,1,1995,1994/1995,1995-01-01,1995 Q1,93950,146,1.710273973,160680.24,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,29,,,"SKATERIGG DR,BURLINGTON GATE",G13 1SR,1,1995,1994/1995,1995-01-01,1995 Q1,154950,146,1.710273973,265006.95,DRYMEN,Use,NEW,Central and West
R,127,,02-Feb,"OLD RUTHERGLEN RD,BALLATER",G5 0RE,1,1995,1994/1995,1995-01-01,1995 Q1,40000,146,1.710273973,68410.96,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,17,,,"DUNTREATH DR,THE BEECHES",G13 4JG,1,1995,1994/1995,1995-01-01,1995 Q1,62950,146,1.710273973,107661.75,BEARSDEN,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,122,,,"OLD RUTHERGLEN RD,ERROL GDNS",G5 0RH,1,1995,1994/1995,1995-01-01,1995 Q1,50000,146,1.710273973,85513.7,HELENSBURGH,Use,NEW,Pollokshields and Southside Central
R,132,,,"OLD RUTHERGLEN RD,ERROL GDNS",G5 0RH,1,1995,1994/1995,1995-01-01,1995 Q1,43190,146,1.710273973,73866.73,GIFFNOCK,Use,NEW,Pollokshields and Southside Central
R,4,,,"GARDENSIDE GR,FERNLEA MEADOWS",g32 8ez,1,1995,1994/1995,1995-01-01,1995 Q1,61995,146,1.710273973,106028.43,GLASGOW,Use,NEW,Baillieston Shettleston
R,137,,,"OLD RUTHERGLEN RD,BALLATER",G5 0RE,1,1995,1994/1995,1995-01-01,1995 Q1,51500,146,1.710273973,88079.11,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,140,,,"OLD RUTHERGLEN RD,ERROL GDNS",G5 0RH,1,1995,1994/1995,1995-01-01,1995 Q1,45000,146,1.710273973,76962.33,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,10,,,RHINDMUIR WYND,g69 6bj,1,1995,1994/1995,1995-01-01,1995 Q1,62845,146,1.710273973,107482.17,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,,SPRINGHILL PARK,G69,1,1995,1994/1995,1995-01-01,1995 Q1,63995,146,1.710273973,109448.98,GLASGOW,Use,NEW,Baillieston Shettleston
R,16,,,RHINDMUIR WYND,g69 6bj,1,1995,1994/1995,1995-01-01,1995 Q1,60000,146,1.710273973,102616.44,GLASGOW,Use,NEW,Baillieston Shettleston
R,15,,,RHINDMUIR WYND,G69,1,1995,1994/1995,1995-01-01,1995 Q1,65500,146,1.710273973,112022.95,BAILLIESTON,Use,NEW,Baillieston Shettleston
R,,,,SPRINGHILL PARK,G69,1,1995,1994/1995,1995-01-01,1995 Q1,54995,146,1.710273973,94056.52,GLASGOW,Use,NEW,Baillieston Shettleston
R,28,,,"FORESTHALL DR,FORESTHALL PARK",G21 4EJ,1,1995,1994/1995,1995-01-01,1995 Q1,50995,146,1.710273973,87215.42,GLASGOW,Use,NEW,Springburn
R,6,,,"TORMUSK GDNS,GLEN VIEW",G45 0DL,1,1995,1994/1995,1995-01-01,1995 Q1,30750,146,1.710273973,52590.92,GLASGOW,Use,NEW,Langside and Linn
R,48,,G/L,"ST NINIAN TER,BALLATER GDNS",G5 0RJ,1,1995,1994/1995,1995-01-01,1995 Q1,33000,146,1.710273973,56439.04,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,9,,,"SKATERIGG GDNS,BURLINGTON GATE",G13 1ST,1,1995,1994/1995,1995-01-01,1995 Q1,149950,146,1.710273973,256455.58,GLASGOW,Use,NEW,Central and West
R,12,,,"TORMUSK GDNS,GLEN VIEW",G45 0DL,1,1995,1994/1995,1995-01-01,1995 Q1,30750,146,1.710273973,52590.92,GLASGOW,Use,NEW,Langside and Linn
R,48,,3/L,"ST NINIAN TER,BALLATER GDNS",G5 0RJ,1,1995,1994/1995,1995-01-01,1995 Q1,41000,146,1.710273973,70121.23,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,,,,THE LINDENS,G53,1,1995,1994/1995,1995-01-01,1995 Q1,42500,146,1.710273973,72686.64,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,16,,,"GARDENSIDE GR,FERNLEA MEADOWS",G32,1,1995,1994/1995,1995-01-01,1995 Q1,58000,146,1.710273973,99195.89,GLASGOW,Use,NEW,Baillieston Shettleston
R,1,,,"MCLEAN ST,LORNE GAIT",G51 1TB,1,1995,1994/1995,1995-01-01,1995 Q1,48250,146,1.710273973,82520.72,BISHOPTON,Use,NEW,Govan and Craigton
R,133,,02-Feb,"OLD RUTHERGLEN RD,BALLATER",G5 0RE,1,1995,1994/1995,1995-01-01,1995 Q1,40000,146,1.710273973,68410.96,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,29,,,"BELLFLOWER AVE,SOUTHPARK",G53 7YD,1,1995,1994/1995,1995-01-01,1995 Q1,48495,146,1.710273973,82939.74,EAST KILBRIDE,Use,NEW,Greater Pollok and Newlands Auldburn
R,48,,03-Feb,"ST NINIAN TER,BALLATER GDNS",G5 0RJ,1,1995,1994/1995,1995-01-01,1995 Q1,33000,146,1.710273973,56439.04,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,48,,G/2,"ST NINIAN TER,BALLATER GDNS",G5 0RJ,1,1995,1994/1995,1995-01-01,1995 Q1,40000,146,1.710273973,68410.96,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,Apr-38,,,"PARSONAGE SQ,CHANCELLOR HOUSE",G4 0TA,1,1995,1994/1995,1995-01-01,1995 Q1,70000,146,1.710273973,119719.18,CRIEFF,Use,NEW,East Centre and Calton
R,31,,,"SKATERIGG DR,BURLINGTON GATE",G13 1SR,1,1995,1994/1995,1995-01-01,1995 Q1,155450,146,1.710273973,265862.09,GLASGOW,Use,NEW,Central and West
R,56,,02-Feb,"ST NINIAN TER,BALLATER GDNS",G5 0RJ,1,1995,1994/1995,1995-01-01,1995 Q1,40500,146,1.710273973,69266.1,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,125,,,"OLD RUTHERGLEN RD,BALLATER",G5 0RE,2,1995,1994/1995,1995-02-01,1995 Q1,51500,146.9,1.699795779,87539.48,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,48,,,CLEVEDEN DR,G12 0NU,2,1995,1994/1995,1995-02-01,1995 Q1,90000,146.9,1.699795779,152981.62,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,2136,,,"DUMBARTON RD,MORRISON CT",G14 0JJ,2,1995,1994/1995,1995-02-01,1995 Q1,33375,146.9,1.699795779,56730.68,CLYDEBANK,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,77,,,"GROVEPARK ST,DERWENT CT",G20 7NZ,2,1995,1994/1995,1995-02-01,1995 Q1,52495,146.9,1.699795779,89230.78,HELENSBURGH,Use,NEW,Central and West
R,43,,,"SKATERIGG DR,BURLINGTON GATE",G13 1SR,2,1995,1994/1995,1995-02-01,1995 Q1,95950,146.9,1.699795779,163095.41,GLASGOW,Use,NEW,Central and West
R,18,,,"TORMUSK GDNS,GLEN VIEW",G45 0DL,2,1995,1994/1995,1995-02-01,1995 Q1,31000,146.9,1.699795779,52693.67,GLASGOW,Use,NEW,Langside and Linn
R,16,,,"PARSONAGE SQ,CHANCELLOR HOUSE",G4 0TA,2,1995,1994/1995,1995-02-01,1995 Q1,54000,146.9,1.699795779,91788.97,CUMBERNAULD,Use,NEW,East Centre and Calton
R,23A,,,HUGHENDEN GDNS,G12 9XW,2,1995,1994/1995,1995-02-01,1995 Q1,55000,146.9,1.699795779,93488.77,GLASGOW,Use,NEW,Central and West
R,15,,,SPRINGCROFT GDNS,G69,2,1995,1994/1995,1995-02-01,1995 Q1,51995,146.9,1.699795779,88380.88,GLASGOW,Use,NEW,Baillieston Shettleston
R,17,,,RHINDMUIR WYND,G69,2,1995,1994/1995,1995-02-01,1995 Q1,68000,146.9,1.699795779,115586.11,GLASGOW,Use,NEW,Baillieston Shettleston
R,25,,,"GARDENSIDE GR,FERNLEA MEADOWS",G32,2,1995,1994/1995,1995-02-01,1995 Q1,57995,146.9,1.699795779,98579.66,GLASGOW,Use,NEW,Baillieston Shettleston
R,29,,,"GARDENSIDE GR,FERNLEA MEADOWS",G32,2,1995,1994/1995,1995-02-01,1995 Q1,58400,146.9,1.699795779,99268.07,GLASGOW,Use,NEW,Baillieston Shettleston
R,27,,,"GARDENSIDE GR,FERNLEA MEADOWS",G32,2,1995,1994/1995,1995-02-01,1995 Q1,58858,146.9,1.699795779,100046.58,CAMBUSLANG,Use,NEW,Baillieston Shettleston
R,19,,,"GARDENSIDE GR,FERNLEA MEADOWS",G32,2,1995,1994/1995,1995-02-01,1995 Q1,53460,146.9,1.699795779,90871.08,GLASGOW,Use,NEW,Baillieston Shettleston
R,51,,,"GARDENSIDE GR,FERNLEA MEADOWS",G32,2,1995,1994/1995,1995-02-01,1995 Q1,64074,146.9,1.699795779,108912.71,CARMYLE,Use,NEW,Baillieston Shettleston
R,17,,,SPRINGCROFT GDNS,g69 6bu,2,1995,1994/1995,1995-02-01,1995 Q1,59995,146.9,1.699795779,101979.25,GLASGOW,Use,NEW,Baillieston Shettleston
R,15,,,"SUMMERHILL DR,SUMMERHILL GDNS",g15 7jb,2,1995,1994/1995,1995-02-01,1995 Q1,48950,146.9,1.699795779,83205,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,85C,,,"GROVEPARK ST,DERWENT CT",G20 7NZ,2,1995,1994/1995,1995-02-01,1995 Q1,52580,146.9,1.699795779,89375.26,PRESTWICK,Use,NEW,Central and West
R,,,,THE LINDENS,G53,2,1995,1994/1995,1995-02-01,1995 Q1,38450,146.9,1.699795779,65357.15,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,7,,,"ROSEDALE GDNS,PARKSIDE GDNS",G20 0AH,2,1995,1994/1995,1995-02-01,1995 Q1,78250,146.9,1.699795779,133009.02,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,23D,,,HUGHENDEN GDNS,G12 9XW,2,1995,1994/1995,1995-02-01,1995 Q1,118500,146.9,1.699795779,201425.8,GLASGOW,Use,NEW,Central and West
R,6,,3/L,"GROVEPARK CT,DERWENT CT",g20 7dt,2,1995,1994/1995,1995-02-01,1995 Q1,53045,146.9,1.699795779,90165.67,GLASGOW,Use,NEW,Central and West
R,,,,THE LINDENS,G53,2,1995,1994/1995,1995-02-01,1995 Q1,42500,146.9,1.699795779,72241.32,NEILSTON,Use,NEW,Greater Pollok and Newlands Auldburn
R,225,,,"TORMUSK RD,GLEN VIEW",G45,2,1995,1994/1995,1995-02-01,1995 Q1,30500,146.9,1.699795779,51843.77,GLASGOW,Use,NEW,Langside and Linn
R,4,,,"KESSOCK DR,ELLESMERE CT",G22,2,1995,1994/1995,1995-02-01,1995 Q1,34500,146.9,1.699795779,58642.95,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,6,,02-Feb,"GROVEPARK CT,DERWENT CT",G20,2,1995,1994/1995,1995-02-01,1995 Q1,53330,146.9,1.699795779,90650.11,AIRDRIE,Use,NEW,Central and West
R,86,,01-Apr,CRAIGIE ST,G42 8NA,2,1995,1994/1995,1995-02-01,1995 Q1,43500,146.9,1.699795779,73941.12,EAST KILBRIDE,Use,NEW,Pollokshields and Southside Central
R,86,,02-Apr,CRAIGIE ST,G42 8NA,2,1995,1994/1995,1995-02-01,1995 Q1,40000,146.9,1.699795779,67991.83,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,,,,THE LINDENS,G53,2,1995,1994/1995,1995-02-01,1995 Q1,37450,146.9,1.699795779,63657.35,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,5,,,BISHOPSGATE DR,G21 1XE,2,1995,1994/1995,1995-02-01,1995 Q1,61995,146.9,1.699795779,105378.84,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,45,,,BISHOPSGATE RD,G21 1XD,2,1995,1994/1995,1995-02-01,1995 Q1,74995,146.9,1.699795779,127476.18,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,6,,,"POLLOKSHIELDS SQ,TRINITY SQ",g41 4qt,2,1995,1994/1995,1995-02-01,1995 Q1,88450,146.9,1.699795779,150346.94,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,55A,,,"GROVEPARK ST,DERWENT CT",G20 7NZ,2,1995,1994/1995,1995-02-01,1995 Q1,52880,146.9,1.699795779,89885.2,HARROW,Use,NEW,Central and West
R,57,,,"TILLYCAIRN RD,CAIRN PARK",G33,2,1995,1994/1995,1995-02-01,1995 Q1,36750,146.9,1.699795779,62467.49,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,,TRINITY SQ,G41,2,1995,1994/1995,1995-02-01,1995 Q1,89950,146.9,1.699795779,152896.63,EAGLESHAM,Use,NEW,Pollokshields and Southside Central
R,127,,2/L,"OLD RUTHERGLEN RD,BALLATER",G5 0RE,2,1995,1994/1995,1995-02-01,1995 Q1,40000,146.9,1.699795779,67991.83,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,2,,,"KESSOCK DR,ELLESMERE CT",g22 5en,2,1995,1994/1995,1995-02-01,1995 Q1,35500,146.9,1.699795779,60342.75,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,14,,,KINGFISHER DR,g13 4qa,2,1995,1994/1995,1995-02-01,1995 Q1,51995,146.9,1.699795779,88380.88,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,227,,,"TORMUSK RD,GLEN VIEW",g45 0df,2,1995,1994/1995,1995-02-01,1995 Q1,36500,146.9,1.699795779,62042.55,GLASGOW,Use,NEW,Langside and Linn
R,16,,,KINGFISHER DR,G13,2,1995,1994/1995,1995-02-01,1995 Q1,51995,146.9,1.699795779,88380.88,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,20,,,"TORMUSK GDNS,GLEN VIEW",G45 0DL,2,1995,1994/1995,1995-02-01,1995 Q1,30500,146.9,1.699795779,51843.77,RUTHERGLEN,Use,NEW,Langside and Linn
R,6C,,,"POLLOKSHIELDS SQ,TRINITY SQ",G41,2,1995,1994/1995,1995-02-01,1995 Q1,92450,146.9,1.699795779,157146.12,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,36,,,"BROOMHILL DR,THE LAURELS",g11 7aa,2,1995,1994/1995,1995-02-01,1995 Q1,62500,146.9,1.699795779,106237.24,BEARSDEN,Use,NEW,Central and West
R,24,,,"TORMUSK GDNS,GLEN VIEW",G45 0DL,2,1995,1994/1995,1995-02-01,1995 Q1,30750,146.9,1.699795779,52268.72,GLASGOW,Use,NEW,Langside and Linn
R,37,,01-Feb,MORRIN ST,G21 1AW,2,1995,1994/1995,1995-02-01,1995 Q1,42500,146.9,1.699795779,72241.32,GLASGOW,Use,NEW,Springburn
R,6,,,"POLLOKSHIELDS SQ,TRINITY SQ",g41 4qt,2,1995,1994/1995,1995-02-01,1995 Q1,99450,146.9,1.699795779,169044.69,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,6,,1/L,"GROVEPARK CT,DERWENT CT",G20,2,1995,1994/1995,1995-02-01,1995 Q1,53480,146.9,1.699795779,90905.08,GLASGOW,Use,NEW,Central and West
R,6,,,"KESSOCK DR,ELLESMERE CT",g22 5en,2,1995,1994/1995,1995-02-01,1995 Q1,35500,146.9,1.699795779,60342.75,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,,,,beaconsfield rd,G12 0pl,2,1995,1994/1995,1995-02-01,1995 Q1,110000,146.9,1.699795779,186977.54,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,8,,,"DUNTREATH AVE,THE BEECHES",G13 4LF,2,1995,1994/1995,1995-02-01,1995 Q1,65000,146.9,1.699795779,110486.73,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,,,,THE LINDENS,G53,2,1995,1994/1995,1995-02-01,1995 Q1,42500,146.9,1.699795779,72241.32,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,,,,PLANTATION PARK GDNS,G51 1NW,2,1995,1994/1995,1995-02-01,1995 Q1,48950,146.9,1.699795779,83205,DENNY,Use,NEW,Govan and Craigton
R,23,,,HUGHENDEN GDNS,G12 9XW,2,1995,1994/1995,1995-02-01,1995 Q1,116500,146.9,1.699795779,198026.21,GLASGOW,Use,NEW,Central and West
R,100,,,"GREAT WESTERN RD,G WESTERN CT",G4 9AD,2,1995,1994/1995,1995-02-01,1995 Q1,72900,146.9,1.699795779,123915.11,GLASGOW,Use,NEW,Central and West
R,12,,,KINGFISHER DR,g13 4qa,2,1995,1994/1995,1995-02-01,1995 Q1,59995,146.9,1.699795779,101979.25,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,41,,,BISHOPSGATE RD,G21 1XD,2,1995,1994/1995,1995-02-01,1995 Q1,70495,146.9,1.699795779,119827.1,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
