CLASS,STNO,STnu,FLATPOSN,STNAME,POSTCODE,MONTH OF SALE,YEAR OF SALE (CALENDAR),YEAR OF SALE (BUSINESS),MONTH AND YEAR,QUARTER_(CALENDAR),ACTUAL PRICE AT POINT OF SALE,RPI,DEFLATOR,PRICE CONSTANT AT July 2013,ORIGINOFBUY,OMIT OR USE,NEWBUILD OR RESALE,LHF
R,70,,FLAT,QUEEN ST,G1 3DN,2,2003,2002/2003,2003-02-01,2003 Q1,145000,179.3,1.392638037,201932.52,KIRKINTILLOCH,Use,NEW,Central and West
R,70,,FLAT,QUEEN ST,G1 3DN,2,2003,2002/2003,2003-02-01,2003 Q1,155000,179.3,1.392638037,215858.9,STOCKHOLM,Use,NEW,Central and West
R,43,,02-Mar,VIRGINIA ST,G1 1TS,2,2003,2002/2003,2003-02-01,2003 Q1,115000,179.3,1.392638037,160153.37,MILNGAVIE,Use,NEW,Central and West
R,99,,FLAT,GLASSFORD ST,G1 1UH,2,2003,2002/2003,2003-02-01,2003 Q1,187000,179.3,1.392638037,260423.31,CLYDEBANK,Use,NEW,Central and West
R,99,,03-Feb,GLASSFORD ST,G1 1UH,2,2003,2002/2003,2003-02-01,2003 Q1,190000,179.3,1.392638037,264601.23,GLASGOW,Use,NEW,Central and West
R,99,,01-Feb,GLASSFORD ST,G1 1UH,2,2003,2002/2003,2003-02-01,2003 Q1,165000,179.3,1.392638037,229785.28,BURNSIDE,Use,NEW,Central and West
R,70,,FLAT,QUEEN ST,G1 3DN,2,2003,2002/2003,2003-02-01,2003 Q1,135000,179.3,1.392638037,188006.14,VIA VITTORIO VENE,Use,NEW,Central and West
R,70,,FLAT,QUEEN ST,G1 3DN,2,2003,2002/2003,2003-02-01,2003 Q1,135000,179.3,1.392638037,188006.14,,Use,NEW,Central and West
R,70,,05-Jan,QUEEN ST,G1 3DN,2,2003,2002/2003,2003-02-01,2003 Q1,165000,179.3,1.392638037,229785.28,HONG KONG,Use,NEW,Central and West
R,70,,FLAT,QUEEN ST,G1 3DN,2,2003,2002/2003,2003-02-01,2003 Q1,140000,179.3,1.392638037,194969.33,CATANZARO,Use,NEW,Central and West
R,29,,02-Mar,"COLLEGE ST,MERCHANT EXCHANGE",G1 1QH,2,2003,2002/2003,2003-02-01,2003 Q1,115000,179.3,1.392638037,160153.37,COATBRIDGE,Use,NEW,Central and West
R,29,,02-Apr,"COLLEGE ST,MERCHANT EXCHANGE",G1 1QH,2,2003,2002/2003,2003-02-01,2003 Q1,227000,179.3,1.392638037,316128.83,LONDON,Use,NEW,Central and West
R,99,,03-Apr,"GLASSFORD ST,MERCHANT HALL",G1 1UH,2,2003,2002/2003,2003-02-01,2003 Q1,181000,179.3,1.392638037,252067.48,BEARSDEN,Use,NEW,Central and West
R,71,,5/L,QUEEN ST,G1 3BZ,2,2003,2002/2003,2003-02-01,2003 Q1,165000,179.3,1.392638037,229785.28,,Use,NEW,Central and West
R,71,,01-Feb,QUEEN ST,G1 3BZ,2,2003,2002/2003,2003-02-01,2003 Q1,149000,179.3,1.392638037,207503.07,IRVINE,Use,NEW,Central and West
R,71,,4/L,QUEEN ST,G1 3BZ,2,2003,2002/2003,2003-02-01,2003 Q1,158000,179.3,1.392638037,220036.81,GLASGOW,Use,NEW,Central and West
R,71,,04-Feb,QUEEN ST,G1 3BZ,2,2003,2002/2003,2003-02-01,2003 Q1,169000,179.3,1.392638037,235355.83,,Use,NEW,Central and West
R,71,,03-Feb,QUEEN ST,G1 3BZ,2,2003,2002/2003,2003-02-01,2003 Q1,160000,179.3,1.392638037,222822.09,IRVINE,Use,NEW,Central and West
R,70,,07-Feb,QUEEN ST,G1 3DN,2,2003,2002/2003,2003-02-01,2003 Q1,140000,179.3,1.392638037,194969.33,GLASGOW,Use,NEW,Central and West
R,24,,02-Nov,"TURNBULL ST,1876 DEVELOPMENT",G1 5PR,2,2003,2002/2003,2003-02-01,2003 Q1,155000,179.3,1.392638037,215858.9,HONG KONG,Use,NEW,East Centre and Calton
R,22,,02-Aug,"TURNBULL ST,1876 DEVELOPMENT",G1 5PR,2,2003,2002/2003,2003-02-01,2003 Q1,125000,179.3,1.392638037,174079.75,KILMARNOCK,Use,NEW,East Centre and Calton
R,22,,01-Sep,"TURNBULL ST,1876 DEVELOPMENT",G1 5PR,2,2003,2002/2003,2003-02-01,2003 Q1,155000,179.3,1.392638037,215858.9,MILNGAVIE,Use,NEW,East Centre and Calton
R,22,,02-Sep,"TURNBULL ST,1876 DEVELOPMENT",G1 5PR,2,2003,2002/2003,2003-02-01,2003 Q1,130000,179.3,1.392638037,181042.94,GLASGOW,Use,NEW,East Centre and Calton
R,17,,F1,"DUNASKIN ST,WESTERN GATE",G11 6PG,2,2003,2002/2003,2003-02-01,2003 Q1,140000,179.3,1.392638037,194969.33,GLASGOW,Use,NEW,Central and West
R,17,,F3,"DUNASKIN ST,WESTERN GATE",G11 6PG,2,2003,2002/2003,2003-02-01,2003 Q1,143000,179.3,1.392638037,199147.24,KUWAIT,Use,NEW,Central and West
R,17,,F8,"DUNASKIN ST,WESTERN GATE",G11 6PG,2,2003,2002/2003,2003-02-01,2003 Q1,152000,179.3,1.392638037,211680.98,DUBAI,Use,NEW,Central and West
R,19,,F1,"DUNASKIN ST,WESTERN GATE",G11 6PG,2,2003,2002/2003,2003-02-01,2003 Q1,140000,179.3,1.392638037,194969.33,KILMACOLM,Use,NEW,Central and West
R,1,,F1,"CASTLE ST,WESTERN GATE",G11 6PJ,2,2003,2002/2003,2003-02-01,2003 Q1,145000,179.3,1.392638037,201932.52,NEWTON MEARNS,Use,NEW,Central and West
R,17,,F9,"BENALDER ST,WESTERN GATE",G11 6PU,2,2003,2002/2003,2003-02-01,2003 Q1,149000,179.3,1.392638037,207503.07,GLASGOW,Use,NEW,Central and West
R,17,,F2,"BENALDER ST,WESTERN GATE",G11 6PU,2,2003,2002/2003,2003-02-01,2003 Q1,125000,179.3,1.392638037,174079.75,BEARSDEN,Use,NEW,Central and West
R,17,,F11,"BENALDER ST,WESTERN GATE",G11 6PU,2,2003,2002/2003,2003-02-01,2003 Q1,153500,179.3,1.392638037,213769.94,BONHILL,Use,NEW,Central and West
R,15,,F5,"BENALDER ST,WESTERN GATE",G11 6PU,2,2003,2002/2003,2003-02-01,2003 Q1,143000,179.3,1.392638037,199147.24,GLASGOW,Use,NEW,Central and West
R,17,,F7,"BENALDER ST,WESTERN GATE",G11 6PU,2,2003,2002/2003,2003-02-01,2003 Q1,159000,179.3,1.392638037,221429.45,MILNGAVIE,Use,NEW,Central and West
R,15,,F6,"BENALDER ST,WESTERN GATE",G11 6PU,2,2003,2002/2003,2003-02-01,2003 Q1,158250,179.3,1.392638037,220384.97,HARDGATE,Use,NEW,Central and West
R,17,,F3,"BENALDER ST,WESTERN GATE",G11 6PU,2,2003,2002/2003,2003-02-01,2003 Q1,158000,179.3,1.392638037,220036.81,BRADFIELD,Use,NEW,Central and West
R,17,,F10,"BENALDER ST,WESTERN GATE",G11 6PU,2,2003,2002/2003,2003-02-01,2003 Q1,220000,179.3,1.392638037,306380.37,GLASGOW,Use,NEW,Central and West
R,17,,F4,"BENALDER ST,WESTERN GATE",G11 6PU,2,2003,2002/2003,2003-02-01,2003 Q1,150000,179.3,1.392638037,208895.71,GLASGOW,Use,NEW,Central and West
R,3,,F1,"COOPERS WELL ST,WESTERN GATE",G11 6QE,2,2003,2002/2003,2003-02-01,2003 Q1,150000,179.3,1.392638037,208895.71,GLASGOW,Use,NEW,Central and West
R,168,,04-Jan,CROW RD,G11 7JS,2,2003,2002/2003,2003-02-01,2003 Q1,175000,179.3,1.392638037,243711.66,INVERNESS,Use,NEW,Central and West
R,3,,,"SYDENHAM RD,FLAT 6 AYTON HS",G12 9NT,2,2003,2002/2003,2003-02-01,2003 Q1,275000,179.3,1.392638037,382975.46,GLASGOW,Use,NEW,Central and West
R,9,,01-Feb,"NETHERTON AVE,CARLTON PARK",G13 1BQ,2,2003,2002/2003,2003-02-01,2003 Q1,99750,179.3,1.392638037,138915.64,MILNGAVIE,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,6,,2/L,"NETHERTON AVE,CARLTON PARK",G13 1BW,2,2003,2002/2003,2003-02-01,2003 Q1,107750,179.3,1.392638037,150056.75,BEARSDEN,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,4,,G/L,"NETHERTON AVE,CARLTON PARK",G13 1BW,2,2003,2002/2003,2003-02-01,2003 Q1,91250,179.3,1.392638037,127078.22,MILNGAVIE,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,3,,G/R,"PRIORWOOD CT,ACADEMY PARK",G13 1GE,2,2003,2002/2003,2003-02-01,2003 Q1,147000,179.3,1.392638037,204717.79,BEARSDEN,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,5,,G/L,"BRANKLYN CT,ACADEMY PARK",G13 1GL,2,2003,2002/2003,2003-02-01,2003 Q1,128000,179.3,1.392638037,178257.67,,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,3,,01-Feb,"BRANKLYN CT,ACADEMY PARK",G13 1GL,2,2003,2002/2003,2003-02-01,2003 Q1,124995,179.3,1.392638037,174072.79,RUTHERGLEN,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,5,,1/L,"BRANKLYN CT,ACADEMY PARK",G13 1GL,2,2003,2002/2003,2003-02-01,2003 Q1,121995,179.3,1.392638037,169894.88,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,160,,09-Apr,BOTHWELL ST,G2 7EA,2,2003,2002/2003,2003-02-01,2003 Q1,145000,179.3,1.392638037,201932.52,BRIDGE OF WEIR,Use,NEW,Central and West
R,65,,05-Jan,"RENFIELD ST,CASTLE CHAMBERS",G2 1LF,2,2003,2002/2003,2003-02-01,2003 Q1,165000,179.3,1.392638037,229785.28,GLASGOW,Use,NEW,Central and West
R,160,,10-May,"BOTHWELL ST,THE PINNACLE",G2 7EA,2,2003,2002/2003,2003-02-01,2003 Q1,190000,179.3,1.392638037,264601.23,KILMACOLM,Use,NEW,Central and West
R,160,,,"BOTHWELL ST,THE PINNACLE",G2 7EA,2,2003,2002/2003,2003-02-01,2003 Q1,175000,179.3,1.392638037,243711.66,LOUGHTON,Use,NEW,Central and West
R,22,,03-Mar,CLOUSTON ST,G20 8QU,2,2003,2002/2003,2003-02-01,2003 Q1,140500,179.3,1.392638037,195665.64,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,49,,,"CURRIE PL,COOPERS WYND",G20 9EQ,2,2003,2002/2003,2003-02-01,2003 Q1,84995,179.3,1.392638037,118367.27,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,28,,,"CURRIE PL,COOPERS WYND",G20 9EQ,2,2003,2002/2003,2003-02-01,2003 Q1,83995,179.3,1.392638037,116974.63,TORRANCE,Use,NEW,Maryhill Kelvin and Canal
R,32,,,"CURRIE PL,COOPERS WYND",G20 9EQ,2,2003,2002/2003,2003-02-01,2003 Q1,83995,179.3,1.392638037,116974.63,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,47,,,"CURRIE PL,COOPERS WYND",G20 9EQ,2,2003,2002/2003,2003-02-01,2003 Q1,84995,179.3,1.392638037,118367.27,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,30,,,"CURRIE PL,COOPERS WYND",G20 9EQ,2,2003,2002/2003,2003-02-01,2003 Q1,83995,179.3,1.392638037,116974.63,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,36,,,"CURRIE PL,COOPERS WYND",G20 9EQ,2,2003,2002/2003,2003-02-01,2003 Q1,84995,179.3,1.392638037,118367.27,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,33,,,"CURRIE PL,COOPERS WYND",G20 9EQ,2,2003,2002/2003,2003-02-01,2003 Q1,78500,179.3,1.392638037,109322.09,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,19,,,"SMEATON ST,HILLGROVE GDNS",G20 9JS,2,2003,2002/2003,2003-02-01,2003 Q1,86350,179.3,1.392638037,120254.29,OLD KILPATRICK,Use,NEW,Maryhill Kelvin and Canal
R,9,,,"SMEATON ST,HILLGROVE GDNS",G20 9JS,2,2003,2002/2003,2003-02-01,2003 Q1,86000,179.3,1.392638037,119766.87,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,15,,,"SMEATON ST,HILLGROVE GDNS",G20 9JS,2,2003,2002/2003,2003-02-01,2003 Q1,86000,179.3,1.392638037,119766.87,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,21,,,"SMEATON ST,HILLGROVE GDNS",G20 9JS,2,2003,2002/2003,2003-02-01,2003 Q1,86000,179.3,1.392638037,119766.87,BISHOPBRIGGS,Use,NEW,Maryhill Kelvin and Canal
R,12,,,"SMEATON ST,HILLGROVE GDNS",G20 9LF,2,2003,2002/2003,2003-02-01,2003 Q1,86000,179.3,1.392638037,119766.87,CLYDEBANK,Use,NEW,Maryhill Kelvin and Canal
R,10,,,"SMEATON ST,HILLGROVE GDNS",G20 9LF,2,2003,2002/2003,2003-02-01,2003 Q1,86000,179.3,1.392638037,119766.87,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,35,,0/2,GRANT ST,G3 6HJ,2,2003,2002/2003,2003-02-01,2003 Q1,132500,179.3,1.392638037,184524.54,MILNGAVIE,Use,NEW,Central and West
R,45,,,PARK TER LANE,G3 6BQ,2,2003,2002/2003,2003-02-01,2003 Q1,205000,179.3,1.392638037,285490.8,GLENROTHES,Use,NEW,Central and West
R,47,,,PARK TER LANE,G3 6BQ,2,2003,2002/2003,2003-02-01,2003 Q1,245000,179.3,1.392638037,341196.32,GLASGOW,Use,NEW,Central and West
R,5,,,WOODLANDS TER,G3 6DD,2,2003,2002/2003,2003-02-01,2003 Q1,164000,179.3,1.392638037,228392.64,GLASGOW,Use,NEW,Central and West
R,10,,05-Jan,BERKELEY ST,G3 7DW,2,2003,2002/2003,2003-02-01,2003 Q1,222000,179.3,1.392638037,309165.64,EDINBURGH,Use,NEW,Central and West
R,1,,1/,NORTH CLAREMONT ST,G3 7NR,2,2003,2002/2003,2003-02-01,2003 Q1,213000,179.3,1.392638037,296631.9,MANCHESTER,Use,NEW,Central and West
R,3,,02-Feb,"HANSON PARK,THE SCHRODER BUIL",G31 2HJ,2,2003,2002/2003,2003-02-01,2003 Q1,84000,179.3,1.392638037,116981.6,GLASGOW,Use,NEW,East Centre and Calton
R,681,,FLAT,"ALEXANDRA PARADE,MILLER HALL",G31 3LN,2,2003,2002/2003,2003-02-01,2003 Q1,88235,179.3,1.392638037,122879.42,GLASGOW,Use,NEW,East Centre and Calton
R,681,,F11,"ALEXANDRA PARADE,MILLER HALL",G31 3LN,2,2003,2002/2003,2003-02-01,2003 Q1,83500,179.3,1.392638037,116285.28,CUMBERNAULD,Use,NEW,East Centre and Calton
R,681,,F8,"ALEXANDRA PARADE,MILLER HALL",G31 3LN,2,2003,2002/2003,2003-02-01,2003 Q1,90000,179.3,1.392638037,125337.42,QUERY ROS,Use,NEW,East Centre and Calton
R,681,,F3,"ALEXANDRA PARADE,MILLER HALL",G31 3LN,2,2003,2002/2003,2003-02-01,2003 Q1,88235,179.3,1.392638037,122879.42,WISHAW,Use,NEW,East Centre and Calton
R,681,,F4,"ALEXANDRA PARADE,MILLER HALL",G31 3LN,2,2003,2002/2003,2003-02-01,2003 Q1,88235,179.3,1.392638037,122879.42,WISHAW,Use,NEW,East Centre and Calton
R,681,,F10,"ALEXANDRA PARADE,MILLER HALL",G31 3LN,2,2003,2002/2003,2003-02-01,2003 Q1,88500,179.3,1.392638037,123248.47,CUMBERNAULD,Use,NEW,East Centre and Calton
R,10,,FLAT,DARLEITH ST,G32 7HZ,2,2003,2002/2003,2003-02-01,2003 Q1,38000,179.3,1.392638037,52920.25,HAMILTON,Use,NEW,Baillieston Shettleston
R,1,,G/W,"ARCADIA ST,SILVERGROVE",G40,2,2003,2002/2003,2003-02-01,2003 Q1,84995,179.3,1.392638037,118367.27,HELENSBURGH,Use,NEW,East Centre and Calton
R,47,,01-Feb,"GREENHEAD ST,BUCHANAN SQ",G40 1DG,2,2003,2002/2003,2003-02-01,2003 Q1,95000,179.3,1.392638037,132300.61,GLASGOW,Use,NEW,East Centre and Calton
R,1,,3/E,"ARCADIA PL,SILVERGROVE",G40 1DS,2,2003,2002/2003,2003-02-01,2003 Q1,87995,179.3,1.392638037,122545.18,GLASGOW,Use,NEW,East Centre and Calton
R,1,,1/E,"ARCADIA PL,SILVERGROVE",G40 1DS,2,2003,2002/2003,2003-02-01,2003 Q1,85995,179.3,1.392638037,119759.91,ERSKINE,Use,NEW,East Centre and Calton
R,23,,04-Feb,"GIBSON ST,THE WAREHOUSE",G40 2SN,2,2003,2002/2003,2003-02-01,2003 Q1,85000,179.3,1.392638037,118374.23,HAMILTON,Use,NEW,East Centre and Calton
R,63,,F4,CROFTSIDE AVE,G44 5LA,2,2003,2002/2003,2003-02-01,2003 Q1,76000,179.3,1.392638037,105840.49,GLASGOW,Use,NEW,Langside and Linn
R,6,,,"BARLIA TER,WOODLAND PARK",G45 0AU,2,2003,2002/2003,2003-02-01,2003 Q1,52000,179.3,1.392638037,72417.18,GLASGOW,Use,NEW,Langside and Linn
R,8,,,"BOWHOUSE DR,HIGHFIELD PARK",G45 0NB,2,2003,2002/2003,2003-02-01,2003 Q1,71000,179.3,1.392638037,98877.3,RUTHERGLEN,Use,NEW,Langside and Linn
R,30,,,"BOWHOUSE DR,HIGHFIELD PARK",G45 0NB,2,2003,2002/2003,2003-02-01,2003 Q1,80000,179.3,1.392638037,111411.04,RUTHERGLEN,Use,NEW,Langside and Linn
R,4,,,"LINNDALE DR,CARMUNNOCK GRA",G45 0QE,2,2003,2002/2003,2003-02-01,2003 Q1,86000,179.3,1.392638037,119766.87,GLASGOW,Use,NEW,Langside and Linn
R,5,,,"LINNDALE DR,CARMUNNOCK GRA",G45 0QE,2,2003,2002/2003,2003-02-01,2003 Q1,75000,179.3,1.392638037,104447.85,GLASGOW,Use,NEW,Langside and Linn
R,6,,,"LINNDALE DR,CARMUNNOCK GRA",G45 0QE,2,2003,2002/2003,2003-02-01,2003 Q1,76000,179.3,1.392638037,105840.49,CLARKSTON,Use,NEW,Langside and Linn
R,8,,,"LINNDALE DR,CARMUNNOCK GRA",G45 0QE,2,2003,2002/2003,2003-02-01,2003 Q1,76500,179.3,1.392638037,106536.81,GLASGOW,Use,NEW,Langside and Linn
R,1,,,"LINNDALE DR,CARMUNNOCK GRA",G45 0QE,2,2003,2002/2003,2003-02-01,2003 Q1,96000,179.3,1.392638037,133693.25,GLASGOW,Use,NEW,Langside and Linn
R,2,,,"LINNDALE DR,CARMUNNOCK GRA",G45 0QE,2,2003,2002/2003,2003-02-01,2003 Q1,96000,179.3,1.392638037,133693.25,GLASGOW,Use,NEW,Langside and Linn
R,51,,01-May,"CARNOUSTIE ST,THE PRISM",g5 8pn,2,2003,2002/2003,2003-02-01,2003 Q1,160000,179.3,1.392638037,222822.09,AYR,Use,NEW,Govan and Craigton
R,23,,2/R,"KIDSTON TER,CROWN GDNS",G5 0TG,2,2003,2002/2003,2003-02-01,2003 Q1,69995,179.3,1.392638037,97477.7,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,3,,3/R,"HANDEL PL,CROWN GDNS",G5 0TP,2,2003,2002/2003,2003-02-01,2003 Q1,125000,179.3,1.392638037,174079.75,STIRLING,Use,NEW,Pollokshields and Southside Central
R,22,,,"SOUTHSIDE CRES,CROWN GDNS",G5 0TQ,2,2003,2002/2003,2003-02-01,2003 Q1,120000,179.3,1.392638037,167116.56,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,6,,,"BROCKBURN PL,CASTLEVIEW",G53 5TN,2,2003,2002/2003,2003-02-01,2003 Q1,78995,179.3,1.392638037,110011.44,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,7,,,"BROCKBURN PL,CASTLEVIEW",G53 5TN,2,2003,2002/2003,2003-02-01,2003 Q1,78995,179.3,1.392638037,110011.44,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,5,,,"BROCKBURN PL,CASTLEVIEW",G53 5TN,2,2003,2002/2003,2003-02-01,2003 Q1,78995,179.3,1.392638037,110011.44,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,31,,,"LEVERN BRIDGE RD,THE HURLET",G53 7AB,2,2003,2002/2003,2003-02-01,2003 Q1,126995,179.3,1.392638037,176858.07,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,24,,,"LEVERN BRIDGE RD,THE HURLET",G53 7AB,2,2003,2002/2003,2003-02-01,2003 Q1,134995,179.3,1.392638037,187999.17,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,34,,,"LEVERN BRIDGE RD,THE HURLET",G53 7AB,2,2003,2002/2003,2003-02-01,2003 Q1,107995,179.3,1.392638037,150397.94,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,67,,,"LANGHAUL RD,THE SPINNEY",G53 7SE,2,2003,2002/2003,2003-02-01,2003 Q1,165000,179.3,1.392638037,229785.28,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,45,,1/N,"ARCADIA ST,SILVERGROVE",G40 1DX,1,2003,2002/2003,2003-01-01,2003 Q1,78995,178.4,1.399663677,110566.43,GLASGOW,Use,NEW,East Centre and Calton
R,15,,F6,"BENALDER ST,WESTERN GATE",G11 6PU,1,2003,2002/2003,2003-01-01,2003 Q1,142250,178.4,1.399663677,199102.16,,Use,NEW,Central and West
R,29,,01-Feb,"COLLEGE ST,MERCHANT EXCHANGE",G1 1QH,1,2003,2002/2003,2003-01-01,2003 Q1,200000,178.4,1.399663677,279932.74,,Use,NEW,Central and West
R,24,,G/2,"HIGHBURGH RD,THE EXCHANGE",G12 9DZ,1,2003,2002/2003,2003-01-01,2003 Q1,235000,178.4,1.399663677,328920.96,MOTHERWELL,Use,NEW,Central and West
R,15,,,"BENALDER ST,WESTERN GATE",G11 6PU,1,2003,2002/2003,2003-01-01,2003 Q1,163500,178.4,1.399663677,228845.01,UDDINGSTON,Use,NEW,Central and West
