CLASS,STNO,STnu,FLATPOSN,STNAME,POSTCODE,MONTH OF SALE,YEAR OF SALE (CALENDAR),YEAR OF SALE (BUSINESS),MONTH AND YEAR,QUARTER_(CALENDAR),ACTUAL PRICE AT POINT OF SALE,RPI,DEFLATOR,PRICE CONSTANT AT July 2013,ORIGINOFBUY,OMIT OR USE,NEWBUILD OR RESALE,LHF
R,89,,,"BROOKFIELD AVE,BROOKFIELDS",G33 1SY,1,2001,2000/2001,01/01/2001,2001 Q1,87995,171.1,1.459380479,128418.19,BISHOPBRIGGS,Use,NEW,Springburn
R,9,,,"BROOKFIELD GATE,BROOKFIELDS",G33 1SE,1,2001,2000/2001,01/01/2001,2001 Q1,118495,171.1,1.459380479,172929.29,CUMBERNAULD,Use,NEW,Springburn
R,2,,,BUCKINGHAM ST,G12 8DJ,1,2001,2000/2001,01/01/2001,2001 Q1,195000,171.1,1.459380479,284579.19,WEST KILBRIDE,Use,NEW,Central and West
R,2,,,"BURNAWN GR,BROOKFIELDS",G33 1RW,1,2001,2000/2001,01/01/2001,2001 Q1,95000,171.1,1.459380479,138641.15,KIRKINTILLOCH,Use,NEW,Springburn
R,8,,,"BURNAWN GR,BROOKFIELDS",G33 1RW,1,2001,2000/2001,01/01/2001,2001 Q1,117995,171.1,1.459380479,172199.6,GLASGOW,Use,NEW,Springburn
R,7,,,"CHIRMORIE CRES,THE BEECHES",G53 7GX,1,2001,2000/2001,01/01/2001,2001 Q1,79995,171.1,1.459380479,116743.14,GIRDLE TOLL,Use,NEW,Greater Pollok and Newlands Auldburn
R,8,,,"CHIRMORIE CRES,THE BEECHES",G53 7GX,1,2001,2000/2001,01/01/2001,2001 Q1,79995,171.1,1.459380479,116743.14,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,9,,,"CHIRMORIE CRES,THE BEECHES",G53 7GX,1,2001,2000/2001,01/01/2001,2001 Q1,85995,171.1,1.459380479,125499.42,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,10,,,"CHIRMORIE CRES,THE BEECHES",G53 7GX,1,2001,2000/2001,01/01/2001,2001 Q1,84495,171.1,1.459380479,123310.35,PAISLEY,Use,NEW,Greater Pollok and Newlands Auldburn
R,14,,,"CHIRMORIE CRES,THE BEECHES",G53 7GX,1,2001,2000/2001,01/01/2001,2001 Q1,79995,171.1,1.459380479,116743.14,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,19,,,"CHIRMORIE CRES,THE BEECHES",G53 7GX,1,2001,2000/2001,01/01/2001,2001 Q1,79995,171.1,1.459380479,116743.14,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,36,,F3,CLEVEDEN DR,G12 0RY,1,2001,2000/2001,01/01/2001,2001 Q1,250000,171.1,1.459380479,364845.12,KILLEARN,Use,NEW,Maryhill Kelvin and Canal
R,6,,,"DOWNCRAIG RD,LINN VIEW",G45 9PB,1,2001,2000/2001,01/01/2001,2001 Q1,59650,171.1,1.459380479,87052.05,GLASGOW,Use,NEW,Langside and Linn
R,39,,,"DOWNCRAIG RD,LINN VIEW",G45 9PB,1,2001,2000/2001,01/01/2001,2001 Q1,58000,171.1,1.459380479,84644.07,GLASGOW,Use,NEW,Langside and Linn
R,45,,,"DOWNCRAIG RD,LINN VIEW",G45 9PB,1,2001,2000/2001,01/01/2001,2001 Q1,58000,171.1,1.459380479,84644.07,GLASGOW,Use,NEW,Langside and Linn
R,111,,,"DOWNCRAIG RD,LINN VIEW",G45 9PB,1,2001,2000/2001,01/01/2001,2001 Q1,61500,171.1,1.459380479,89751.9,GLASGOW,Use,NEW,Langside and Linn
R,1,,,"EIDER,WESTERLANDS PARK",G12 0FD,1,2001,2000/2001,01/01/2001,2001 Q1,149950,171.1,1.459380479,218834.1,UDDINGSTON,Use,NEW,Maryhill Kelvin and Canal
R,72,,1/L,"FERRY RD,WAVERLEY GDNS",G3 8QW,1,2001,2000/2001,01/01/2001,2001 Q1,99500,171.1,1.459380479,145208.36,MOODIESBURN,Use,NEW,Central and West
R,157,,,"FORESTHALL DR,BEECHWOOD GATE",G21 4EN,1,2001,2000/2001,01/01/2001,2001 Q1,71995,171.1,1.459380479,105068.1,GLASGOW,Use,NEW,Springburn
R,24,,2/R,GLASGOW ST,G12 8JP,1,2001,2000/2001,01/01/2001,2001 Q1,120000,171.1,1.459380479,175125.66,BELFAST,Use,NEW,Central and West
R,8,,,"GLEN DEWAR PL,GREENACRES",G53 7GW,1,2001,2000/2001,01/01/2001,2001 Q1,52000,171.1,1.459380479,75887.78,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,18,,,"GLEN DEWAR PL,GREENACRES",G53 7GW,1,2001,2000/2001,01/01/2001,2001 Q1,61000,171.1,1.459380479,89022.21,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,15,,,"GLEN KYLE DR,GREENACRES",G53 7GU,1,2001,2000/2001,01/01/2001,2001 Q1,62000,171.1,1.459380479,90481.59,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,19,,,"GLEN KYLE DR,GREENACRES",G53 7GU,1,2001,2000/2001,01/01/2001,2001 Q1,62000,171.1,1.459380479,90481.59,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,21,,,"GLEN KYLE DR,GREENACRES",G53 7GU,1,2001,2000/2001,01/01/2001,2001 Q1,62000,171.1,1.459380479,90481.59,GIFFNOCK,Use,NEW,Greater Pollok and Newlands Auldburn
R,7,,,"GLEN LUSS PL,GREENACRES",G53 7GT,1,2001,2000/2001,01/01/2001,2001 Q1,65000,171.1,1.459380479,94859.73,NEWTON MEARNS,Use,NEW,Greater Pollok and Newlands Auldburn
R,9,,,"GLEN LUSS PL,GREENACRES",G53 7GT,1,2001,2000/2001,01/01/2001,2001 Q1,65000,171.1,1.459380479,94859.73,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,11,,,"GLEN LUSS PL,GREENACRES",G53 7GT,1,2001,2000/2001,01/01/2001,2001 Q1,65000,171.1,1.459380479,94859.73,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,15,,,"GLEN LUSS PL,GREENACRES",G53 7GT,1,2001,2000/2001,01/01/2001,2001 Q1,65000,171.1,1.459380479,94859.73,PAISLEY,Use,NEW,Greater Pollok and Newlands Auldburn
R,17,,,"GLEN LUSS PL,GREENACRES",G53 7GT,1,2001,2000/2001,01/01/2001,2001 Q1,65000,171.1,1.459380479,94859.73,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,3,,,"GLEN ORCHY GR,GREENACRES",G53 7WW,1,2001,2000/2001,01/01/2001,2001 Q1,59995,171.1,1.459380479,87555.53,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,4,,,"GLEN ORCHY GR,GREENACRES",G53 7WW,1,2001,2000/2001,01/01/2001,2001 Q1,59995,171.1,1.459380479,87555.53,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,25,,,"GREENACRES CT,GREENACRES",G53 7BF,1,2001,2000/2001,01/01/2001,2001 Q1,62500,171.1,1.459380479,91211.28,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,43,,,"GREENACRES DR,GREENACRES",G53 7BB,1,2001,2000/2001,01/01/2001,2001 Q1,59250,171.1,1.459380479,86468.29,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,56,,,"GREENACRES DR,GREENACRES",G53 7BB,1,2001,2000/2001,01/01/2001,2001 Q1,57500,171.1,1.459380479,83914.38,KILWINNING,Use,NEW,Greater Pollok and Newlands Auldburn
R,58,,,"GREENACRES DR,GREENACRES",G53 7BB,1,2001,2000/2001,01/01/2001,2001 Q1,51000,171.1,1.459380479,74428.4,DALMUIR,Use,NEW,Greater Pollok and Newlands Auldburn
R,60,,,"GREENACRES DR,GREENACRES",G53 7BB,1,2001,2000/2001,01/01/2001,2001 Q1,51000,171.1,1.459380479,74428.4,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,62,,,"GREENACRES DR,GREENACRES",G53 7BB,1,2001,2000/2001,01/01/2001,2001 Q1,55750,171.1,1.459380479,81360.46,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,68,,,"GREENACRES DR,GREENACRES",G53 7BB,1,2001,2000/2001,01/01/2001,2001 Q1,51000,171.1,1.459380479,74428.4,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,70,,,"GREENACRES DR,GREENACRES",G53 7BB,1,2001,2000/2001,01/01/2001,2001 Q1,57500,171.1,1.459380479,83914.38,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,10,,,"GREENACRES WAY,GREENACRES",G53 7BG,1,2001,2000/2001,01/01/2001,2001 Q1,63500,171.1,1.459380479,92670.66,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,12,,,"GREENACRES WAY,GREENACRES",G53 7BG,1,2001,2000/2001,01/01/2001,2001 Q1,63500,171.1,1.459380479,92670.66,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,15,,,"GREENACRES WAY,GREENACRES",G53 7BG,1,2001,2000/2001,01/01/2001,2001 Q1,52500,171.1,1.459380479,76617.48,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,16,,,"GREENACRES WAY,GREENACRES",G53 7BG,1,2001,2000/2001,01/01/2001,2001 Q1,56000,171.1,1.459380479,81725.31,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,17,,,"GREENACRES WAY,GREENACRES",G53 7BG,1,2001,2000/2001,01/01/2001,2001 Q1,52500,171.1,1.459380479,76617.48,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,18,,,"GREENACRES WAY,GREENACRES",G53 7BG,1,2001,2000/2001,01/01/2001,2001 Q1,63500,171.1,1.459380479,92670.66,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,19,,,"GREENACRES WAY,GREENACRES",G53 7BG,1,2001,2000/2001,01/01/2001,2001 Q1,62500,171.1,1.459380479,91211.28,NEWTON MEARNS,Use,NEW,Greater Pollok and Newlands Auldburn
R,12,,,"HARBURY PL,GREENLAW BANK",G14 0LH,1,2001,2000/2001,01/01/2001,2001 Q1,69950,171.1,1.459380479,102083.66,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,30,,,"HARBURY PL,GREENLAW BANK",G14 0LH,1,2001,2000/2001,01/01/2001,2001 Q1,61950,171.1,1.459380479,90408.62,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,38,,,"HARBURY PL,GREENLAW BANK",G14 0LH,1,2001,2000/2001,01/01/2001,2001 Q1,65500,171.1,1.459380479,95589.42,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,2,,,"INNELLAN GDNS,HAVANA LOCK",G20 0DX,1,2001,2000/2001,01/01/2001,2001 Q1,95450,171.1,1.459380479,139297.87,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,6,,,"INNELLAN GDNS,HAVANA LOCK",G20 0DX,1,2001,2000/2001,01/01/2001,2001 Q1,88950,171.1,1.459380479,129811.89,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,10,,,"INNELLAN GDNS,HAVANA LOCK",G20 0DX,1,2001,2000/2001,01/01/2001,2001 Q1,89950,171.1,1.459380479,131271.27,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,27,,,"KILMORE CRES,KILPATRICK VIEW",G15 8AP,1,2001,2000/2001,01/01/2001,2001 Q1,41000,171.1,1.459380479,59834.6,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,28,,,"KILMORE CRES,KILPATRICK VIEW",G15 8AP,1,2001,2000/2001,01/01/2001,2001 Q1,49500,171.1,1.459380479,72239.33,CLYDEBANK,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,30,,,"KILMORE CRES,KILPATRICK VIEW",G15 8AP,1,2001,2000/2001,01/01/2001,2001 Q1,49500,171.1,1.459380479,72239.33,CLYDEBANK,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,102,,G/R,"KINGS PARK RD,KINGS CT",G44 4SX,1,2001,2000/2001,01/01/2001,2001 Q1,90000,171.1,1.459380479,131344.24,GLASGOW,Use,NEW,Langside and Linn
R,7,,,"LAUREL PARK CLOSE,THE LAURELS",G13 1RD,1,2001,2000/2001,01/01/2001,2001 Q1,199000,171.1,1.459380479,290416.72,GLASGOW,Use,NEW,Central and West
R,8,,,"LAUREL PARK CLOSE,THE LAURELS",G13 1RD,1,2001,2000/2001,01/01/2001,2001 Q1,270000,171.1,1.459380479,394032.73,GLASGOW,Use,NEW,Central and West
R,16,,,"LAUREL PARK CLOSE,THE LAURELS",G13 1RD,1,2001,2000/2001,01/01/2001,2001 Q1,272500,171.1,1.459380479,397681.18,GLASGOW,Use,NEW,Central and West
R,17,,,"LEVERNDALE CT,THE COURTYARD",G53 7SJ,1,2001,2000/2001,01/01/2001,2001 Q1,110000,171.1,1.459380479,160531.85,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,18,,,"LEVERNDALE CT,THE COURTYARD",G53 7SJ,1,2001,2000/2001,01/01/2001,2001 Q1,115000,171.1,1.459380479,167828.76,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,20,,,"LEVERNDALE CT,THE COURTYARD",G53 7SJ,1,2001,2000/2001,01/01/2001,2001 Q1,89995,171.1,1.459380479,131336.95,BEARSDEN,Use,NEW,Greater Pollok and Newlands Auldburn
R,21,,,"LEVERNDALE CT,THE COURTYARD",G53 7SJ,1,2001,2000/2001,01/01/2001,2001 Q1,105000,171.1,1.459380479,153234.95,KIRKINTILLOCH,Use,NEW,Greater Pollok and Newlands Auldburn
R,1,,,"LITTLEMILL GDNS,CASTLE GAIT",G53 7GH,1,2001,2000/2001,01/01/2001,2001 Q1,100695,171.1,1.459380479,146952.32,DUNOON,Use,NEW,Greater Pollok and Newlands Auldburn
R,9,,,"LITTLEMILL GDNS,CASTLE GAIT",G53 7GH,1,2001,2000/2001,01/01/2001,2001 Q1,126295,171.1,1.459380479,184312.46,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,528,,2/L,"LONDON RD,SILVERGROVE",G40 1DU,1,2001,2000/2001,01/01/2001,2001 Q1,56250,171.1,1.459380479,82090.15,BELFAST,Use,NEW,East Centre and Calton
R,532,,1/N,"LONDON RD,SILVERGROVE",G40 1DU,1,2001,2000/2001,01/01/2001,2001 Q1,56250,171.1,1.459380479,82090.15,EIRE,Use,NEW,East Centre and Calton
R,532,,03-Feb,"LONDON RD,SILVERGROVE",G40 1DU,1,2001,2000/2001,01/01/2001,2001 Q1,56250,171.1,1.459380479,82090.15,EIRE,Use,NEW,East Centre and Calton
R,532,,G/L,"LONDON RD,SILVERGROVE",G40 1DU,1,2001,2000/2001,01/01/2001,2001 Q1,48500,171.1,1.459380479,70779.95,BISHOPTON,Use,NEW,East Centre and Calton
R,536,,3/L,"LONDON RD,SILVERGROVE",G40 1DU,1,2001,2000/2001,01/01/2001,2001 Q1,56250,171.1,1.459380479,82090.15,EIRE,Use,NEW,East Centre and Calton
R,540,,01-Feb,"LONDON RD,SILVERGROVE",G40 1DU,1,2001,2000/2001,01/01/2001,2001 Q1,55500,171.1,1.459380479,80995.62,EIRE,Use,NEW,East Centre and Calton
R,76,,,"LOUDEN HILL RD,ORCHARD PARK",G33 1GG,1,2001,2000/2001,01/01/2001,2001 Q1,66000,171.1,1.459380479,96319.11,MILLERSTON,Use,NEW,Springburn
R,12,,F3,LYNEDOCH PL,G3 6AB,1,2001,2000/2001,01/01/2001,2001 Q1,265000,171.1,1.459380479,386735.83,MIDDLETON,Use,NEW,Central and West
R,5,,G/2,"MALTA TER,CROWN GDNS",G5 0TN,1,2001,2000/2001,01/01/2001,2001 Q1,57000,171.1,1.459380479,83184.69,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,7,,3/L,"MALTA TER,CROWN GDNS",G5 0TN,1,2001,2000/2001,01/01/2001,2001 Q1,59000,171.1,1.459380479,86103.45,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,11,,3/R,"MALTA TER,CROWN GDNS",G5 0TN,1,2001,2000/2001,01/01/2001,2001 Q1,59000,171.1,1.459380479,86103.45,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,15,,02-Feb,"MALTA TER,CROWN GDNS",G5 0TN,1,2001,2000/2001,01/01/2001,2001 Q1,58000,171.1,1.459380479,84644.07,SALINE,Use,NEW,Pollokshields and Southside Central
R,15,,03-Feb,"MALTA TER,CROWN GDNS",G5 0TN,1,2001,2000/2001,01/01/2001,2001 Q1,59000,171.1,1.459380479,86103.45,LEDAIG,Use,NEW,Pollokshields and Southside Central
R,15,,G/2,"MALTA TER,CROWN GDNS",G5 0TN,1,2001,2000/2001,01/01/2001,2001 Q1,57000,171.1,1.459380479,83184.69,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,19,,,"MALTA TER,CROWN GDNS",G5 0TN,1,2001,2000/2001,01/01/2001,2001 Q1,57000,171.1,1.459380479,83184.69,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,19,,3/L,"MALTA TER,CROWN GDNS",G5 0TN,1,2001,2000/2001,01/01/2001,2001 Q1,59000,171.1,1.459380479,86103.45,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,19,,3/R,"MALTA TER,CROWN GDNS",G5 0TN,1,2001,2000/2001,01/01/2001,2001 Q1,59995,171.1,1.459380479,87555.53,STIRLING,Use,NEW,Pollokshields and Southside Central
R,21,,,"MALTA TER,CROWN GDNS",G5 0TN,1,2001,2000/2001,01/01/2001,2001 Q1,58000,171.1,1.459380479,84644.07,SUNDERLAND,Use,NEW,Pollokshields and Southside Central
R,21,,1/L,"MALTA TER,CROWN GDNS",G5 0TN,1,2001,2000/2001,01/01/2001,2001 Q1,57000,171.1,1.459380479,83184.69,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,21,,2/L,"MALTA TER,CROWN GDNS",G5 0TN,1,2001,2000/2001,01/01/2001,2001 Q1,58995,171.1,1.459380479,86096.15,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,21,,G/2,"MALTA TER,CROWN GDNS",G5 0TN,1,2001,2000/2001,01/01/2001,2001 Q1,57000,171.1,1.459380479,83184.69,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,21,,G/L,"MALTA TER,CROWN GDNS",G5 0TN,1,2001,2000/2001,01/01/2001,2001 Q1,58995,171.1,1.459380479,86096.15,LENZIE,Use,NEW,Pollokshields and Southside Central
R,86,,,"MAVISBANK GDNS,FESTIVAL PARK",G51 1HQ,1,2001,2000/2001,01/01/2001,2001 Q1,81995,171.1,1.459380479,119661.9,GLASGOW,Use,NEW,Govan and Craigton
