CLASS,STNO,STnu,FLATPOSN,STNAME,POSTCODE,MONTH OF SALE,YEAR OF SALE (CALENDAR),YEAR OF SALE (BUSINESS),MONTH AND YEAR,QUARTER_(CALENDAR),ACTUAL PRICE AT POINT OF SALE,RPI,DEFLATOR,PRICE CONSTANT AT July 2013,ORIGINOFBUY,OMIT OR USE,NEWBUILD OR RESALE,LHF
R,21,,,"DALMARNOCK DR,THE EDGE",G40 4LN,1,2005,2004/2005,2005-01-01,2005 Q1,89745,188.9,1.32186342,118630.63,ASHFORD,Use,NEW,East Centre and Calton
R,220,,03-Dec,"WALLACE ST,KINGSTON QUAY",G5 8AH,1,2005,2004/2005,2005-01-01,2005 Q1,179000,188.9,1.32186342,236613.55,BOLDON COLLIERY,Use,NEW,Govan and Craigton
R,220,,05-Mar,"WALLACE ST,KINGSTON QUAY",G5 8AH,1,2005,2004/2005,2005-01-01,2005 Q1,166350,188.9,1.32186342,219891.98,GLASGOW,Use,NEW,Govan and Craigton
R,8,,3/R,"PROSPECTHILL GROVE,THE CHROMA",G42 9LD,1,2005,2004/2005,2005-01-01,2005 Q1,118000,188.9,1.32186342,155979.88,GLASGOW,Use,NEW,Langside and Linn
R,31,,02-Apr,"QUARRYBRAE ST,COLLEGE PAR",G31 5AS,1,2005,2004/2005,2005-01-01,2005 Q1,94000,188.9,1.32186342,124255.16,GLASGOW,Use,NEW,Baillieston Shettleston
R,9,,1/L,WOODSIDE PL,G3 7QF,1,2005,2004/2005,2005-01-01,2005 Q1,250000,188.9,1.32186342,330465.85,KIPPEN,Use,NEW,Central and West
R,308,,2/M,"OLD RUTHERGLEN RD,THE PARAG",G5 0UN,1,2005,2004/2005,2005-01-01,2005 Q1,71000,188.9,1.32186342,93852.3,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,30,,2/L,"DUNBLANE ST,FOURTH QUARTE",G4 0HJ,1,2005,2004/2005,2005-01-01,2005 Q1,191000,188.9,1.32186342,252475.91,RENFREW,Use,NEW,Central and West
R,136,,05-May,"RENFIELD ST,RENFREW CHAMB",G2 3AU,1,2005,2004/2005,2005-01-01,2005 Q1,124000,188.9,1.32186342,163911.06,LONDON,Use,NEW,Central and West
R,154,,G/2,"BOGTON AVE,TOLEDO CT",G44 3JU,1,2005,2004/2005,2005-01-01,2005 Q1,189000,188.9,1.32186342,249832.19,GLASGOW,Use,NEW,Langside and Linn
R,308,,7/L,"OLD RUTHERGLEN RD,THE PARAG",G5 0UN,1,2005,2004/2005,2005-01-01,2005 Q1,195000,188.9,1.32186342,257763.37,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,1,,F2,FITZROY PL,G3 7RH,1,2005,2004/2005,2005-01-01,2005 Q1,375000,188.9,1.32186342,495698.78,LIVERPOOL,Use,NEW,Central and West
R,31,,03-Feb,"QUARRYBRAE ST,COLLEGE PAR",G31 5AS,1,2005,2004/2005,2005-01-01,2005 Q1,83000,188.9,1.32186342,109714.66,BROXBOURNE,Use,NEW,Baillieston Shettleston
R,134,,07-Jul,"RENFREW ST,FLEMING HSE",G3 6ST,1,2005,2004/2005,2005-01-01,2005 Q1,129000,188.9,1.32186342,170520.38,GLASGOW,Use,NEW,Central and West
R,136,,06-Jul,"RENFIELD ST,RENFREW CHAMB",G2 3AU,1,2005,2004/2005,2005-01-01,2005 Q1,189000,188.9,1.32186342,249832.19,LONDON,Use,NEW,Central and West
R,14,,,"DALSHOLM PL,KILLERMONT GAT",G20 0UH,1,2005,2004/2005,2005-01-01,2005 Q1,215000,188.9,1.32186342,284200.64,BEARSDEN,Use,NEW,Maryhill Kelvin and Canal
R,23,,,"PARKLANDS OVAL,TOWER VIEW",G53 7SZ,1,2005,2004/2005,2005-01-01,2005 Q1,189000,188.9,1.32186342,249832.19,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,15,,,"WHITEHILL CT,DENNISTOUN VI",G31 2BA,1,2005,2004/2005,2005-01-01,2005 Q1,205000,188.9,1.32186342,270982,GLASGOW,Use,NEW,East Centre and Calton
R,2,,G/L,JENNY LIND CT,G46 8QH,1,2005,2004/2005,2005-01-01,2005 Q1,97500,188.9,1.32186342,128881.68,LANARK,Use,NEW,Greater Pollok and Newlands Auldburn
R,136,,,"RENFIELD ST,RENFREW CHANB",G2 3AU,1,2005,2004/2005,2005-01-01,2005 Q1,125500,188.9,1.32186342,165893.86,LEICESTER,Use,NEW,Central and West
R,44,,G/L,"STRATHBLANE GDNS,CARLTON W",G13 1BX,2,2005,2004/2005,2005-02-01,2005 Q1,128618,189.6,1.316983122,169387.74,,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,488,,3/L,"ALEXANDRA PARADE,ALEXANDRA HE",G31 3BQ,2,2005,2004/2005,2005-02-01,2005 Q1,120000,189.6,1.316983122,158037.97,FALKIRK,Use,NEW,East Centre and Calton
R,205,,,"MUIRSHIEL CRES,MUIRSHIEL",G53 6XD,2,2005,2004/2005,2005-02-01,2005 Q1,105000,189.6,1.316983122,138283.23,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,3,,05-Jan,"QUEEN ELIZABETH GDNS,THE P",G5 0UJ,2,2005,2004/2005,2005-02-01,2005 Q1,100000,189.6,1.316983122,131698.31,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,3,,,FINLAS PL,G22 5EX,2,2005,2004/2005,2005-02-01,2005 Q1,75000,189.6,1.316983122,98773.73,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,100,,3/L,"HOLM ST,ISOKON",G2 6SY,2,2005,2004/2005,2005-02-01,2005 Q1,156000,189.6,1.316983122,205449.37,SCARBOROUGH,Use,NEW,Central and West
R,33,,,"BERNISDALE DR,GROVEWOOD",G15 8BB,2,2005,2004/2005,2005-02-01,2005 Q1,157000,189.6,1.316983122,206766.35,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,10,,,"LANGHAUL CT,MEADOW PARK",G53 7RU,2,2005,2004/2005,2005-02-01,2005 Q1,249805,189.6,1.316983122,328988.97,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,60,,,REIDVALE ST,G31 1SZ,2,2005,2004/2005,2005-02-01,2005 Q1,125000,189.6,1.316983122,164622.89,,Use,NEW,East Centre and Calton
R,40,,G/2,PLEASANCE ST,G43 1SW,2,2005,2004/2005,2005-02-01,2005 Q1,119100,189.6,1.316983122,156852.69,WEST LINTON,Use,NEW,Greater Pollok and Newlands Auldburn
R,6,,02-Feb,FENELLA ST,G32 7JT,2,2005,2004/2005,2005-02-01,2005 Q1,64950,189.6,1.316983122,85538.05,GLASGOW,Use,NEW,Baillieston Shettleston
R,83,,1/N,"CLAREMONT ST,HAIG HSE",G3 7JW,2,2005,2004/2005,2005-02-01,2005 Q1,245000,189.6,1.316983122,322660.87,U A E,Use,NEW,Central and West
R,134,,08-Jul,"RENFREW ST,FLEMING HSE",G3 6ST,2,2005,2004/2005,2005-02-01,2005 Q1,114000,189.6,1.316983122,150136.08,GLASGOW,Use,NEW,Central and West
R,3,,1/S,BROOMPARK CIRCUS,G31 2JF,2,2005,2004/2005,2005-02-01,2005 Q1,143500,189.6,1.316983122,188987.08,WEMYSS BAY,Use,NEW,East Centre and Calton
R,100,,09-Feb,"HOLM ST,ISOKON",G2 6SY,2,2005,2004/2005,2005-02-01,2005 Q1,200000,189.6,1.316983122,263396.62,BASINGSTOKE,Use,NEW,Central and West
R,9,,01-Feb,"PROSPECTHILL GROVE,THE CHROMA",G42 9LG,2,2005,2004/2005,2005-02-01,2005 Q1,169000,189.6,1.316983122,222570.15,GIFFNOCK,Use,NEW,Langside and Linn
R,72,,3/,"STRATHBLANE GDNS,CARLTON W",G13 1BX,2,2005,2004/2005,2005-02-01,2005 Q1,138529,189.6,1.316983122,182440.36,,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,72,,12-Apr,"LANCEFIELD QUAY,RIVER HEIGHTS",G3 8JJ,2,2005,2004/2005,2005-02-01,2005 Q1,325000,189.6,1.316983122,428019.51,GLASGOW,Use,NEW,Central and West
R,40,,2/L,PLEASANCE ST,G43 1SW,2,2005,2004/2005,2005-02-01,2005 Q1,127600,189.6,1.316983122,168047.05,PENICUIK,Use,NEW,Greater Pollok and Newlands Auldburn
R,57,,02-Feb,"PARKLANDS OVAL,TOWER VIEW",G53 7UD,2,2005,2004/2005,2005-02-01,2005 Q1,162000,189.6,1.316983122,213351.27,EAST KILBRIDE,Use,NEW,Greater Pollok and Newlands Auldburn
R,40,,F2,"QUEENS DR,ASPIRE",G42 8DD,2,2005,2004/2005,2005-02-01,2005 Q1,245000,189.6,1.316983122,322660.87,NEWTON MEARNS,Use,NEW,Pollokshields and Southside Central
R,37,,1/L,"CRATHIE DR,PARKLANDS",G11 7XE,2,2005,2004/2005,2005-02-01,2005 Q1,149250,189.6,1.316983122,196559.73,GLASGOW,Use,NEW,Central and West
R,220,,03-Apr,"WALLACE ST,KINGSTON QUAY",G5 8AH,2,2005,2004/2005,2005-02-01,2005 Q1,194000,189.6,1.316983122,255494.73,PINNER,Use,NEW,Govan and Craigton
R,174,,G/N,"CLARKSTON RD,TRINITY",G44 3DN,2,2005,2004/2005,2005-02-01,2005 Q1,173000,189.6,1.316983122,227838.08,GLASGOW,Use,NEW,Langside and Linn
R,100,,07-Feb,"HOLM ST,ISOKON",G2 6SY,2,2005,2004/2005,2005-02-01,2005 Q1,193100,189.6,1.316983122,254309.44,WOKINGHAM,Use,NEW,Central and West
R,112,,May-13,"MCPHATER ST,THE MATRIX",G4 0HL,2,2005,2004/2005,2005-02-01,2005 Q1,242950,189.6,1.316983122,319961.05,BRIDGE OF WEIR,Use,NEW,Central and West
R,220,,Apr-14,"WALLACE ST,KINGSTON QUAY",G5 8AH,2,2005,2004/2005,2005-02-01,2005 Q1,183000,189.6,1.316983122,241007.91,SUNNISIDE,Use,NEW,Govan and Craigton
R,59,,02-Feb,"PARKLANDS OVAL,TOWER VIEW",G53 7UD,2,2005,2004/2005,2005-02-01,2005 Q1,175000,189.6,1.316983122,230472.05,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,37,,,"WHITEHILL PL,DENNISTOUN VI",G31 2BB,2,2005,2004/2005,2005-02-01,2005 Q1,147000,189.6,1.316983122,193596.52,CUMBERNAULD,Use,NEW,East Centre and Calton
R,3,,04-Feb,"QUEEN ELIZABETH GDNS,THE P",G5 0UJ,2,2005,2004/2005,2005-02-01,2005 Q1,85000,189.6,1.316983122,111943.57,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,100,,06-Jan,"HOLM ST,ISOKON",G2 6SY,2,2005,2004/2005,2005-02-01,2005 Q1,187150,189.6,1.316983122,246473.39,LASSWADE,Use,NEW,Central and West
R,26,,,"BERNISDALE DR,GROVEWOOD",G15 8BB,2,2005,2004/2005,2005-02-01,2005 Q1,187000,189.6,1.316983122,246275.84,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,38,,1/L,PLEASANCE ST,G43 1SW,2,2005,2004/2005,2005-02-01,2005 Q1,170000,189.6,1.316983122,223887.13,ALLOWAY,Use,NEW,Greater Pollok and Newlands Auldburn
R,48,,,"STRATHBLANE GDNS,CARLTON W",G13 1BX,2,2005,2004/2005,2005-02-01,2005 Q1,178398,189.6,1.316983122,234947.16,,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,339,,04-Jan,GLASGOW HARBOUR TERS,G11 6BH,2,2005,2004/2005,2005-02-01,2005 Q1,257000,189.6,1.316983122,338464.66,BEARSDEN,Use,NEW,Central and West
R,220,,04-Feb,"WALLACE ST,KINGSTON QUAY",G5 8AH,2,2005,2004/2005,2005-02-01,2005 Q1,238000,189.6,1.316983122,313441.98,GRAVESEND,Use,NEW,Govan and Craigton
R,22,,G/E,BELHAVEN TER WEST,G12 0UL,2,2005,2004/2005,2005-02-01,2005 Q1,335000,189.6,1.316983122,441189.35,GLASGOW,Use,NEW,Central and West
R,336,,02-Feb,MEADOWSIDE QUAY WALK,G11 6AW,2,2005,2004/2005,2005-02-01,2005 Q1,216000,189.6,1.316983122,284468.35,EDINBURGH,Use,NEW,Central and West
R,154,,3/R,"BOGTON AVE,TOLEDO CT",G44 3JU,2,2005,2004/2005,2005-02-01,2005 Q1,202000,189.6,1.316983122,266030.59,GIFFNOCK,Use,NEW,Langside and Linn
R,12,,,"DALSHOLM PL,KILLERMONT GAT",G20 0UH,2,2005,2004/2005,2005-02-01,2005 Q1,215000,189.6,1.316983122,283151.37,BEARSDEN,Use,NEW,Maryhill Kelvin and Canal
R,33,,1/L,"CRATHIE DR,PARKLANDS",G11 7XE,2,2005,2004/2005,2005-02-01,2005 Q1,142320,189.6,1.316983122,187433.04,STEPPS,Use,NEW,Central and West
R,12,,,"HARDRIDGE RD,MAXWELL GATE",G52 1RJ,2,2005,2004/2005,2005-02-01,2005 Q1,150000,189.6,1.316983122,197547.47,GLASGOW,Use,NEW,Govan and Craigton
R,112,,03-Feb,"MAVISBANK GDNS,FESTIVAL PARK",G51 1HR,2,2005,2004/2005,2005-02-01,2005 Q1,249995,189.6,1.316983122,329239.2,GLASGOW,Use,NEW,Govan and Craigton
R,2,,,"BERNISDALE PL,GROVEWOOD",G15 8BT,2,2005,2004/2005,2005-02-01,2005 Q1,162000,189.6,1.316983122,213351.27,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,31A,,,"HARDRIDGE RD,MAXWELL GATE",G52 1RH,2,2005,2004/2005,2005-02-01,2005 Q1,123000,189.6,1.316983122,161988.92,GLASGOW,Use,NEW,Govan and Craigton
R,37,,,"WHITEHILL PL,DENNISTOUN VI",G31 2BB,2,2005,2004/2005,2005-02-01,2005 Q1,102830,189.6,1.316983122,135425.37,GLASGOW,Use,NEW,East Centre and Calton
R,25,,,"PARKLANDS OVAL,TOWER VIEW",G53 7SZ,2,2005,2004/2005,2005-02-01,2005 Q1,189000,189.6,1.316983122,248909.81,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,3,,02-May,BROOMPARK CIRCUS,G31 2JF,2,2005,2004/2005,2005-02-01,2005 Q1,120000,189.6,1.316983122,158037.97,PINNER,Use,NEW,East Centre and Calton
R,152,,01-Jan,"BOGTON AVE,TOLEDO CT",G44 3JU,2,2005,2004/2005,2005-02-01,2005 Q1,207000,189.6,1.316983122,272615.51,GLASGOW,Use,NEW,Langside and Linn
R,220,,04-Apr,"WALLACE ST,KINGSTON QUAY",G5 8AH,2,2005,2004/2005,2005-02-01,2005 Q1,195000,189.6,1.316983122,256811.71,UXBRIDGE,Use,NEW,Govan and Craigton
R,54,,2/L,REIDVALE ST,G31 1SZ,2,2005,2004/2005,2005-02-01,2005 Q1,128000,189.6,1.316983122,168573.84,PETERBOROUGH,Use,NEW,East Centre and Calton
R,38,,G/2,PLEASANCE ST,G43 1SW,2,2005,2004/2005,2005-02-01,2005 Q1,121650,189.6,1.316983122,160211,WEST LINTON,Use,NEW,Greater Pollok and Newlands Auldburn
R,152,,G/2,"BOGTON AVE,TOLEDO CT",G44 3JU,2,2005,2004/2005,2005-02-01,2005 Q1,197000,189.6,1.316983122,259445.68,GLASGOW,Use,NEW,Langside and Linn
R,104,,4/R,LANCEFIELD QUAY,G3 8HF,2,2005,2004/2005,2005-02-01,2005 Q1,205000,189.6,1.316983122,269981.54,STOKE PRIOR,Use,NEW,Central and West
R,40,,03-Feb,"QUEENS DR,ASPIRE",G42 8DD,2,2005,2004/2005,2005-02-01,2005 Q1,225000,189.6,1.316983122,296321.2,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,33,,G/L,"CRATHIE DR,PARKLANDS",G11 7XE,2,2005,2004/2005,2005-02-01,2005 Q1,116950,189.6,1.316983122,154021.18,GLASGOW,Use,NEW,Central and West
R,40,,01-Mar,"QUEENS DR,ASPIRE",G42 8DD,2,2005,2004/2005,2005-02-01,2005 Q1,239000,189.6,1.316983122,314758.97,MILTON OF CAMPSIE,Use,NEW,Pollokshields and Southside Central
R,12,,,"LANGHAUL CT,MEADOW PARK",G53 7RU,2,2005,2004/2005,2005-02-01,2005 Q1,289000,189.6,1.316983122,380608.12,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,23,,G/E,BELHAVEN TER WEST,G12 0UL,2,2005,2004/2005,2005-02-01,2005 Q1,395000,189.6,1.316983122,520208.33,GLASGOW,Use,NEW,Central and West
R,100,,11-Jan,"HOLM ST,ISOKON",G2 6SY,2,2005,2004/2005,2005-02-01,2005 Q1,183000,189.6,1.316983122,241007.91,LONDON,Use,NEW,Central and West
R,40,,F5,"QUEENS DR,ASPIRE",G42 8DD,2,2005,2004/2005,2005-02-01,2005 Q1,209000,189.6,1.316983122,275249.47,KIRKINTILLOCH,Use,NEW,Pollokshields and Southside Central
R,154,,1/R,"BOGTON AVE,TOLEDO CT",G44 3JU,2,2005,2004/2005,2005-02-01,2005 Q1,203000,189.6,1.316983122,267347.57,GLASGOW,Use,NEW,Langside and Linn
R,100,,04-Mar,"HOLM ST,ISOKON",G2 6SY,2,2005,2004/2005,2005-02-01,2005 Q1,190000,189.6,1.316983122,250226.79,BURWELL,Use,NEW,Central and West
R,60,,1/L,REIDVALE ST,G31 1SZ,2,2005,2004/2005,2005-02-01,2005 Q1,125000,189.6,1.316983122,164622.89,,Use,NEW,East Centre and Calton
R,45,,,FINLAS PL,G22 5EX,2,2005,2004/2005,2005-02-01,2005 Q1,84995,189.6,1.316983122,111936.98,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,339,,2/L,GLASGOW HARBOUR TERS,G11 6BH,2,2005,2004/2005,2005-02-01,2005 Q1,227000,189.6,1.316983122,298955.17,GLASGOW,Use,NEW,Central and West
R,8,,02-Jan,"ST FRANCIS RIGG,FRIARY CT",g5 0uf,2,2005,2004/2005,2005-02-01,2005 Q1,97000,189.6,1.316983122,127747.36,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,57,,1/L,"PARKLANDS OVAL,TOWER VIEW",G53 7UD,2,2005,2004/2005,2005-02-01,2005 Q1,117000,189.6,1.316983122,154087.03,PAISLEY,Use,NEW,Greater Pollok and Newlands Auldburn
R,54,,03-Jan,REIDVALE ST,G31 1SZ,2,2005,2004/2005,2005-02-01,2005 Q1,123500,189.6,1.316983122,162647.42,GLASGOW,Use,NEW,East Centre and Calton
R,21,,,"PARKLANDS OVAL,TOWER VIEW",G53 7SZ,2,2005,2004/2005,2005-02-01,2005 Q1,184000,189.6,1.316983122,242324.89,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,8,,G/L,"ST FRANCIS RIGG,FRIARY CT",G5,2,2005,2004/2005,2005-02-01,2005 Q1,113000,189.6,1.316983122,148819.09,GIFFNOCK,Use,NEW,Pollokshields and Southside Central
R,30,,G/R,"RANDOLPH GATE,CHURCHILL CT",G11 7DE,2,2005,2004/2005,2005-02-01,2005 Q1,178000,189.6,1.316983122,234423,BARGEDDIE,Use,NEW,Central and West
R,14,,,"LANGHAUL CT,MEADOW PARK",G53 7RU,2,2005,2004/2005,2005-02-01,2005 Q1,280000,189.6,1.316983122,368755.27,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,108,,3/M,"MAVISBANK GDNS,FESTIVAL PARK",G51 1HR,2,2005,2004/2005,2005-02-01,2005 Q1,152995,189.6,1.316983122,201491.83,GLASGOW,Use,NEW,Govan and Craigton
R,23,,2/W,BELHAVEN TER WEST,G12 0UL,2,2005,2004/2005,2005-02-01,2005 Q1,350000,189.6,1.316983122,460944.09,GLASGOW,Use,NEW,Central and West
R,337,,3/L,GLASGOW HARBOUR TERS,G11 6BH,2,2005,2004/2005,2005-02-01,2005 Q1,189450,189.6,1.316983122,249502.45,LUTON,Use,NEW,Central and West
R,220,,02-Jul,"WALLACE ST,KINGSTON QUAY",G5 8AH,2,2005,2004/2005,2005-02-01,2005 Q1,210000,189.6,1.316983122,276566.46,,Use,NEW,Govan and Craigton
R,4,,F1,LA BELLE PL,G3 7LH,2,2005,2004/2005,2005-02-01,2005 Q1,310000,189.6,1.316983122,408264.77,BEARSDEN,Use,NEW,Central and West
R,31,,01-May,"QUARRYBRAE ST,COLLEGE PAR",G31 5AS,2,2005,2004/2005,2005-02-01,2005 Q1,90000,189.6,1.316983122,118528.48,GLASGOW,Use,NEW,Baillieston Shettleston
R,2,,3/R,FENELLA ST,G32 7JT,2,2005,2004/2005,2005-02-01,2005 Q1,66950,189.6,1.316983122,88172.02,GLASGOW,Use,NEW,Baillieston Shettleston
R,339,,05-Jan,GLASGOW HARBOUR TERS,G11 6BH,2,2005,2004/2005,2005-02-01,2005 Q1,259000,189.6,1.316983122,341098.63,HELENSBURGH,Use,NEW,Central and West
R,3,,05-Mar,"QUEEN ELIZABETH GDNS,THE P",G5 0UJ,2,2005,2004/2005,2005-02-01,2005 Q1,107000,189.6,1.316983122,140917.19,HOUSTON,Use,NEW,Pollokshields and Southside Central
R,220,,1/L,"WALLACE ST,KINGSTON QUAY",G5 8AH,2,2005,2004/2005,2005-02-01,2005 Q1,165750,189.6,1.316983122,218289.95,ABINGDON,Use,NEW,Govan and Craigton
R,152,,03-Feb,"BOGTON AVE,TOLEDO CT",G44 3JU,2,2005,2004/2005,2005-02-01,2005 Q1,210000,189.6,1.316983122,276566.46,NEWTON MEARNS,Use,NEW,Langside and Linn
R,220,,01-Nov,"WALLACE ST,KINGSTON QUAY",G5 8AH,2,2005,2004/2005,2005-02-01,2005 Q1,194175,189.6,1.316983122,255725.2,,Use,NEW,Govan and Craigton
R,6,,G/L,FENELLA ST,G32 7JT,2,2005,2004/2005,2005-02-01,2005 Q1,59950,189.6,1.316983122,78953.14,BAILLIESTON,Use,NEW,Baillieston Shettleston
R,4,,,"DALSHOLM PL,KILLERMONT GAT",G20 0UH,2,2005,2004/2005,2005-02-01,2005 Q1,215000,189.6,1.316983122,283151.37,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,486,,03-Feb,"ALEXANDRA PARADE,ALEXANDRA HE",G31 3BQ,2,2005,2004/2005,2005-02-01,2005 Q1,138000,189.6,1.316983122,181743.67,GLASGOW,Use,NEW,East Centre and Calton
R,220,,03-Feb,"WALLACE ST,KINGSTON QUAY",G5 8AH,2,2005,2004/2005,2005-02-01,2005 Q1,230000,189.6,1.316983122,302906.12,LUTON,Use,NEW,Govan and Craigton
R,220,,Jun-47,"WALLACE ST,KINGSTON QUAY",G5 8AH,2,2005,2004/2005,2005-02-01,2005 Q1,173000,189.6,1.316983122,227838.08,EDINBURGH,Use,NEW,Govan and Craigton
R,22,,,FINLAS PL,G22 5EX,2,2005,2004/2005,2005-02-01,2005 Q1,102995,189.6,1.316983122,135642.68,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,220,,Feb-15,"WALLACE ST,KINGSTON QUAY",G5 8AH,2,2005,2004/2005,2005-02-01,2005 Q1,116995,189.6,1.316983122,154080.44,,Use,NEW,Govan and Craigton
R,220,,05-May,"WALLACE ST,KINGSTON QUAY",G5 8AH,2,2005,2004/2005,2005-02-01,2005 Q1,170500,189.6,1.316983122,224545.62,,Use,NEW,Govan and Craigton
R,40,,G/L,PLEASANCE ST,G43 1SW,2,2005,2004/2005,2005-02-01,2005 Q1,121650,189.6,1.316983122,160211,WEMYSS BAY,Use,NEW,Greater Pollok and Newlands Auldburn
R,100,,03-Mar,"HOLM ST,ISOKON",G2 6SY,2,2005,2004/2005,2005-02-01,2005 Q1,166500,189.6,1.316983122,219277.69,KELBROOK,Use,NEW,Central and West
R,29,,3/L,"CRATHIE DR,PARKLANDS",G11 7XE,2,2005,2004/2005,2005-02-01,2005 Q1,143950,189.6,1.316983122,189579.72,GLASGOW,Use,NEW,Central and West
R,486,,,"ALEXANDRA PARADE,ALEXANDRA HE",G31 3BQ,2,2005,2004/2005,2005-02-01,2005 Q1,130000,189.6,1.316983122,171207.81,CAMBUSLANG,Use,NEW,East Centre and Calton
R,152,,G/L,"BOGTON AVE,TOLEDO CT",G44 3JU,2,2005,2004/2005,2005-02-01,2005 Q1,197000,189.6,1.316983122,259445.68,GLASGOW,Use,NEW,Langside and Linn
