CLASS,STNO,STnu,FLATPOSN,STNAME,POSTCODE,MONTH OF SALE,YEAR OF SALE (CALENDAR),YEAR OF SALE (BUSINESS),MONTH AND YEAR,QUARTER_(CALENDAR),ACTUAL PRICE AT POINT OF SALE,RPI,DEFLATOR,PRICE CONSTANT AT July 2013,ORIGINOFBUY,OMIT OR USE,NEWBUILD OR RESALE,LHF
R,,,,SPRINGHILL,G69,1,1991,1990/1991,1991-01-01,1991 Q1,56350,130.2,1.91781874,108069.09,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,,SPRINGHILL,G69,1,1991,1990/1991,1991-01-01,1991 Q1,78750,130.2,1.91781874,151028.23,GARROWHILL,Use,NEW,Baillieston Shettleston
R,,,,SPRINGHILL,G69,1,1991,1990/1991,1991-01-01,1991 Q1,78750,130.2,1.91781874,151028.23,BAILLIESTON,Use,NEW,Baillieston Shettleston
R,,,,SPRINGHILL,G69,1,1991,1990/1991,1991-01-01,1991 Q1,117000,130.2,1.91781874,224384.79,UDDINGSTON,Use,NEW,Baillieston Shettleston
R,79,,,"QUEENSBY RD,SPRINGHILL FARM",G69,1,1991,1990/1991,1991-01-01,1991 Q1,44495,130.2,1.91781874,85333.34,COATBRIDGE,Use,NEW,Baillieston Shettleston
R,50,,,"QUEENSBY RD,SPRINGHILL FARM",g69 6ps,1,1991,1990/1991,1991-01-01,1991 Q1,51495,130.2,1.91781874,98758.08,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,,SPRINGHILL,G69,1,1991,1990/1991,1991-01-01,1991 Q1,47660,130.2,1.91781874,91403.24,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,G/L,CULRAIN GDNS,G32,1,1991,1990/1991,1991-01-01,1991 Q1,37000,130.2,1.91781874,70959.29,GLASGOW,Use,NEW,Baillieston Shettleston
R,37,,,"EVERARD CT,EVERARD GRANGE",G21,1,1991,1990/1991,1991-01-01,1991 Q1,44750,130.2,1.91781874,85822.39,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,18,,,"EVERARD CT,EVERARD GRANGE",G21,1,1991,1990/1991,1991-01-01,1991 Q1,43500,130.2,1.91781874,83425.12,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,,,,HYDE PARK,G21,1,1991,1990/1991,1991-01-01,1991 Q1,41600,130.2,1.91781874,79781.26,BISHOPBRIGGS,Use,NEW,Springburn
R,18,,F4,SPEIRS WHARF,G4 9tb,1,1991,1990/1991,1991-01-01,1991 Q1,66000,130.2,1.91781874,126576.04,BISHOPBRIGGS,Use,NEW,Maryhill Kelvin and Canal
R,,,,SANDBANK CT,G20,1,1991,1990/1991,1991-01-01,1991 Q1,37500,130.2,1.91781874,71918.2,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,177,,,"BUDHILL AVE,MARLBOROUGH CT",g32 0pa,1,1991,1990/1991,1991-01-01,1991 Q1,43995,130.2,1.91781874,84374.44,GLASGOW,Use,NEW,Baillieston Shettleston
R,2,,,"ASTER GDNS,SOUTHPARK",G53,1,1991,1990/1991,1991-01-01,1991 Q1,74245,130.2,1.91781874,142388.45,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,138,,,"BUDHILL AVE,MARLBOROUGH CT",G32,1,1991,1990/1991,1991-01-01,1991 Q1,35195,130.2,1.91781874,67497.63,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,,FESTIVAL PARK,G5,1,1991,1990/1991,1991-01-01,1991 Q1,55135,130.2,1.91781874,105738.94,GLASGOW,Use,NEW,Govan and Craigton
R,,,,WOODSIDE,G20,1,1991,1990/1991,1991-01-01,1991 Q1,67500,130.2,1.91781874,129452.77,GLASGOW,Use,NEW,Central and West
R,,,,FESTIVAL PARK,G5,1,1991,1990/1991,1991-01-01,1991 Q1,55135,130.2,1.91781874,105738.94,GLASGOW,Use,NEW,Govan and Craigton
R,,,,FESTIVAL PARK,G5,1,1991,1990/1991,1991-01-01,1991 Q1,46815,130.2,1.91781874,89782.68,GLASGOW,Use,NEW,Govan and Craigton
R,,,,LOCHWOOD 11,G34 0,1,1991,1990/1991,1991-01-01,1991 Q1,27950,130.2,1.91781874,53603.03,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,,FESTIVAL PARK,G5,1,1991,1990/1991,1991-01-01,1991 Q1,55135,130.2,1.91781874,105738.94,GLASGOW,Use,NEW,Govan and Craigton
R,72,,,"LANGFORD AVE,MILL VIEW",G53,1,1991,1990/1991,1991-01-01,1991 Q1,61405,130.2,1.91781874,117763.66,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,,,,NORTH WOODSIDE,G20,1,1991,1990/1991,1991-01-01,1991 Q1,55000,130.2,1.91781874,105480.03,GLASGOW,Use,NEW,Central and West
R,41,,,"WAUKGLEN CRES,SOUTHPARK",G53,1,1991,1990/1991,1991-01-01,1991 Q1,55995,130.2,1.91781874,107388.26,BELLSHILL,Use,NEW,Greater Pollok and Newlands Auldburn
R,,,,BRIDGETON GREEN,G40,1,1991,1990/1991,1991-01-01,1991 Q1,43400,130.2,1.91781874,83233.33,GLASGOW,Use,NEW,East Centre and Calton
R,33,,,MAUKINFAULD CT,g32 8en,1,1991,1990/1991,1991-01-01,1991 Q1,34450,130.2,1.91781874,66068.86,GLASGOW,Use,NEW,East Centre and Calton
R,,,,EVERARD GRANGE,G21 1,1,1991,1990/1991,1991-01-01,1991 Q1,45450,130.2,1.91781874,87164.86,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,,,,SANDBANK CT,G20,1,1991,1990/1991,1991-01-01,1991 Q1,37750,130.2,1.91781874,72397.66,CALLANDER,Use,NEW,Maryhill Kelvin and Canal
R,41,,,"EVERARD CT,EVERARD GRANGE",G21,1,1991,1990/1991,1991-01-01,1991 Q1,43000,130.2,1.91781874,82466.21,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,74,,,"LANGFORD DR,MILL VIEW",G53,1,1991,1990/1991,1991-01-01,1991 Q1,58500,130.2,1.91781874,112192.4,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,62,,,"WAUKGLEN CRES,SOUTHPARK",g53 7xn,1,1991,1990/1991,1991-01-01,1991 Q1,76995,130.2,1.91781874,147662.45,GIFFNOCK,Use,NEW,Greater Pollok and Newlands Auldburn
R,227,,,"BUDHILL AVE,MARLBOROUGH CT",G32,1,1991,1990/1991,1991-01-01,1991 Q1,40695,130.2,1.91781874,78045.63,GLASGOW,Use,NEW,Baillieston Shettleston
R,34,,F6,SPEIRS WHARF,G4 9tb,1,1991,1990/1991,1991-01-01,1991 Q1,58500,130.2,1.91781874,112192.4,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,96/4,,,"ARMADALE ST,EDEN CT",g31 2qj,1,1991,1990/1991,1991-01-01,1991 Q1,49965,130.2,1.91781874,95823.81,GLASGOW,Use,NEW,East Centre and Calton
R,,,,LANCEFIELD QUAY,g3 8ha,1,1991,1990/1991,1991-01-01,1991 Q1,80500,130.2,1.91781874,154384.41,SURREY,Use,NEW,Central and West
R,,,,MARLBOROUGH CT,G32,1,1991,1990/1991,1991-01-01,1991 Q1,35495,130.2,1.91781874,68072.98,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,,LANCEFIELD QUAY,g3 8ha,1,1991,1990/1991,1991-01-01,1991 Q1,84750,130.2,1.91781874,162535.14,CAMBUSLANG,Use,NEW,Central and West
R,,,,HUGHENDEN GDNS,G12,1,1991,1990/1991,1991-01-01,1991 Q1,119250,130.2,1.91781874,228699.88,AYR,Use,NEW,Central and West
R,34,,F5,SPEIRS WHARF,G4 9tb,1,1991,1990/1991,1991-01-01,1991 Q1,84500,130.2,1.91781874,162055.68,,Use,NEW,Maryhill Kelvin and Canal
R,188/6,,,"ONSLOW DR,EDEN CT",G31,1,1991,1990/1991,1991-01-01,1991 Q1,49755,130.2,1.91781874,95421.07,GLASGOW,Use,NEW,East Centre and Calton
R,,,,PLANTATION PARK GDNS,g51 1nw,1,1991,1990/1991,1991-01-01,1991 Q1,38700,130.2,1.91781874,74219.59,GLASGOW,Use,NEW,Govan and Craigton
R,45,,,MAUKINFAULD CT,g32 8en,1,1991,1990/1991,1991-01-01,1991 Q1,31000,130.2,1.91781874,59452.38,GLASGOW,Use,NEW,East Centre and Calton
R,,,,HYDE PARK,G21,1,1991,1990/1991,1991-01-01,1991 Q1,42300,130.2,1.91781874,81123.73,GT MANCHESTER,Use,NEW,Springburn
R,,,,LOCHWOOD 11,G34 0,1,1991,1990/1991,1991-01-01,1991 Q1,27800,130.2,1.91781874,53315.36,GLASGOW,Use,NEW,Baillieston Shettleston
R,163,,,"EVERARD DR,EVERARD GRANGE",G21,1,1991,1990/1991,1991-01-01,1991 Q1,42950,130.2,1.91781874,82370.31,BISHOPBRIGGS,Use,NEW,Maryhill Kelvin and Canal
R,,,,"PARSONAGE SQ,COLLEGE LANDS",G4 0,1,1991,1990/1991,1991-01-01,1991 Q1,72000,130.2,1.91781874,138082.95,BEARSDEN,Use,NEW,East Centre and Calton
R,9,,,QUENDALE DR,G32 8,1,1991,1990/1991,1991-01-01,1991 Q1,40200,130.2,1.91781874,77096.31,GLASGOW,Use,NEW,Baillieston Shettleston
R,96,,,"ARMADALE ST,EDEN CT",g31 2qj,1,1991,1990/1991,1991-01-01,1991 Q1,40500,130.2,1.91781874,77671.66,GLASGOW,Use,NEW,East Centre and Calton
R,,,,LOCHWOOD 11,G34 0,1,1991,1990/1991,1991-01-01,1991 Q1,28150,130.2,1.91781874,53986.6,GLASGOW,Use,NEW,Baillieston Shettleston
R, ,,,"ADAMSWELL ST,HYDE PARK",g21 4dd,1,1991,1990/1991,1991-01-01,1991 Q1,42000,130.2,1.91781874,80548.39,CUMBERNAULD,Use,NEW,Springburn
R,,,,YARROW GDNS LANE,g20 6rz,1,1991,1990/1991,1991-01-01,1991 Q1,70000,130.2,1.91781874,134247.31,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,20,,,"HABERLEA AVE,SOUTHPARK",G53,1,1991,1990/1991,1991-01-01,1991 Q1,76995,130.2,1.91781874,147662.45,CHRYSTON,Use,NEW,Greater Pollok and Newlands Auldburn
R,,,,EVERARD GRANGE,G21,1,1991,1990/1991,1991-01-01,1991 Q1,43250,130.2,1.91781874,82945.66,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,,,,MARLBOROUGH CT,G32,1,1991,1990/1991,1991-01-01,1991 Q1,35295,130.2,1.91781874,67689.41,GLASGOW,Use,NEW,Baillieston Shettleston
R,4,,,"ASTER GDNS,SOUTHPARK",g53 7xg,1,1991,1990/1991,1991-01-01,1991 Q1,76995,130.2,1.91781874,147662.45,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,205,,,"BUDHILL AVE,MARLBOROUGH CT",G32,1,1991,1990/1991,1991-01-01,1991 Q1,49195,130.2,1.91781874,94347.09,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,,EVERARD GRANGE,G21,1,1991,1990/1991,1991-01-01,1991 Q1,49950,130.2,1.91781874,95795.05,BISHOPBRIGGS,Use,NEW,Maryhill Kelvin and Canal
R,,,,MARLBOROUGH CT,G32,1,1991,1990/1991,1991-01-01,1991 Q1,48195,130.2,1.91781874,92429.27,GLASGOW,Use,NEW,Baillieston Shettleston
R,213,,,"BUDHILL AVE,MARLBOROUGH CT",G32,1,1991,1990/1991,1991-01-01,1991 Q1,48995,130.2,1.91781874,93963.53,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,,WOODSIDE,G20,1,1991,1990/1991,1991-01-01,1991 Q1,42500,130.2,1.91781874,81507.3,SURREY,Use,NEW,Central and West
R,207,,,"BUDHILL AVE,MARLBOROUGH CT",g32 0pa,1,1991,1990/1991,1991-01-01,1991 Q1,41695,130.2,1.91781874,79963.45,GLASGOW,Use,NEW,Baillieston Shettleston
R,176,,F4,"INGRAM ST,ITALIAN CENTRE",G1,1,1991,1990/1991,1991-01-01,1991 Q1,128681,130.2,1.91781874,246786.83,GLASGOW,Use,NEW,Central and West
R,10,,,"MORINA GDNS,SOUTHPARK",g53 7xq,1,1991,1990/1991,1991-01-01,1991 Q1,49995,130.2,1.91781874,95881.35,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,,,,FESTIVAL PARK,G5,1,1991,1990/1991,1991-01-01,1991 Q1,60000,130.2,1.91781874,115069.12,BEARSDEN,Use,NEW,Govan and Craigton
R,,,,LOCHWOOD 11,G34 0,1,1991,1990/1991,1991-01-01,1991 Q1,27600,130.2,1.91781874,52931.8,BOWMORE,Use,NEW,Baillieston Shettleston
R,,,,LOCHWOOD 11,G34 0,1,1991,1990/1991,1991-01-01,1991 Q1,26650,130.2,1.91781874,51109.87,GLASGOW,Use,NEW,Baillieston Shettleston
R,34,,F12,SPEIRS WHARF,G4 9tb,1,1991,1990/1991,1991-01-01,1991 Q1,85000,130.2,1.91781874,163014.59,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,34,,F9,SPEIRS WHARF,G4 9tb,1,1991,1990/1991,1991-01-01,1991 Q1,85000,130.2,1.91781874,163014.59,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,167,,,"EVERARD DR,EVERARD GRANGE",G21,1,1991,1990/1991,1991-01-01,1991 Q1,43500,130.2,1.91781874,83425.12,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,334,,1/R,"MARYHILL RD,NORTH WOODSIDE",G20,1,1991,1990/1991,1991-01-01,1991 Q1,64450,130.2,1.91781874,123603.42,GLASGOW,Use,NEW,Central and West
R,6A,,2/,MONTPELLIER PARK,G20,1,1991,1990/1991,1991-01-01,1991 Q1,84600,130.2,1.91781874,162247.47,BARRHEAD,Use,NEW,Maryhill Kelvin and Canal
R,29,,,"HERBERT ST,WOODSIDE",G20,1,1991,1990/1991,1991-01-01,1991 Q1,55750,130.2,1.91781874,106918.39,BEARSDEN,Use,NEW,Central and West
R,,,,WOODSIDE,G20,1,1991,1990/1991,1991-01-01,1991 Q1,58750,130.2,1.91781874,112671.85,GLASGOW,Use,NEW,Central and West
R,,,,BRAIDFAULD ST,G32 8LA,1,1991,1990/1991,1991-01-01,1991 Q1,51500,130.2,1.91781874,98767.67,RUTHERGLEN,Use,NEW,Baillieston Shettleston
R,180,,,"BUDHILL AVE,MARLBOROUGH CT",G32,1,1991,1990/1991,1991-01-01,1991 Q1,40495,130.2,1.91781874,77662.07,GLASGOW,Use,NEW,Baillieston Shettleston
R,140,,G/2,"CLYDE ST,CARRICK QUAY",g1 4lh,1,1991,1990/1991,1991-01-01,1991 Q1,74950,130.2,1.91781874,143740.51,MOTHERWELL,Use,NEW,Central and West
R,14,,,"EVERARD CT,EVERARD GRANGE",G21,1,1991,1990/1991,1991-01-01,1991 Q1,42450,130.2,1.91781874,81411.41,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,,,,FESTIVAL PARK,G5,1,1991,1990/1991,1991-01-01,1991 Q1,46815,130.2,1.91781874,89782.68,GLASGOW,Use,NEW,Govan and Craigton
R,2,,,"SANDBANK AVE,SANDBANK CT",G20,1,1991,1990/1991,1991-01-01,1991 Q1,37500,130.2,1.91781874,71918.2,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,,,,FESTIVAL PARK,G5,1,1991,1990/1991,1991-01-01,1991 Q1,55135,130.2,1.91781874,105738.94,GLASGOW,Use,NEW,Govan and Craigton
R,39,,,"EVERARD CT,EVERARD GRANGE",G21,1,1991,1990/1991,1991-01-01,1991 Q1,43000,130.2,1.91781874,82466.21,KILSYTH,Use,NEW,Maryhill Kelvin and Canal
R,181,,,"BUDHILL AVE,MARLBOROUGH CT",G32,1,1991,1990/1991,1991-01-01,1991 Q1,41995,130.2,1.91781874,80538.8,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,,FESTIVAL PARK,G5,1,1991,1990/1991,1991-01-01,1991 Q1,55135,130.2,1.91781874,105738.94,ERSKINE,Use,NEW,Govan and Craigton
R,,,,FESTIVAL PARK,G5,1,1991,1990/1991,1991-01-01,1991 Q1,46815,130.2,1.91781874,89782.68,CUMBERNAULD,Use,NEW,Govan and Craigton
R,,,,HYDE PARK,G21,1,1991,1990/1991,1991-01-01,1991 Q1,41350,130.2,1.91781874,79301.8,BERKSHIRE,Use,NEW,Springburn
R, ,,,"AYR ST,HYDE PARK",g21 4da,1,1991,1990/1991,1991-01-01,1991 Q1,42750,130.2,1.91781874,81986.75,BISHOPBRIGGS,Use,NEW,Springburn
R,,,,EVERARD GRANGE,G21,1,1991,1990/1991,1991-01-01,1991 Q1,40500,130.2,1.91781874,77671.66,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,76,,,"LANGFORD DR,MILL VIEW",g53 7hu,1,1991,1990/1991,1991-01-01,1991 Q1,61625,130.2,1.91781874,118185.58,CARLUKE,Use,NEW,Greater Pollok and Newlands Auldburn
R,27,,,"CUMNOCK RD,THE GLEN",g33 1qt,1,1991,1990/1991,1991-01-01,1991 Q1,85500,130.2,1.91781874,163973.5,BISHOPBRIGGS,Use,NEW,Springburn
R,3,,G/L,"BOUVERIE ST,ROTHESAY CT",g14 0pd,1,1991,1990/1991,1991-01-01,1991 Q1,38000,130.2,1.91781874,72877.11,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,130,,1/L,"CLYDE ST,CARRICK QUAY",g1 4lh,1,1991,1990/1991,1991-01-01,1991 Q1,94000,130.2,1.91781874,180274.96,NEWTON MEARNS,Use,NEW,Central and West
R, ,,,"ADAMSWELL ST,HYDE PARK",G21,1,1991,1990/1991,1991-01-01,1991 Q1,41600,130.2,1.91781874,79781.26,GLASGOW,Use,NEW,Springburn
R,,,,PLANTATION PARK GDNS,g51 1nw,1,1991,1990/1991,1991-01-01,1991 Q1,40400,130.2,1.91781874,77479.88,GLASGOW,Use,NEW,Govan and Craigton
R,44,,,MAUKINFAULD CT,g32 8en,1,1991,1990/1991,1991-01-01,1991 Q1,34500,130.2,1.91781874,66164.75,GLASGOW,Use,NEW,East Centre and Calton
R,33A,,,"MARYHILL RD,NORTH WOODSIDE",G20,1,1991,1990/1991,1991-01-01,1991 Q1,17150,130.2,1.91781874,32890.59,GLASGOW,Use,NEW,Central and West
R,,,,SANDBANK CT,G20,1,1991,1990/1991,1991-01-01,1991 Q1,40250,130.2,1.91781874,77192.2,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,138C,,,"BUDHILL AVE,MARLBOROUGH CT",G32,1,1991,1990/1991,1991-01-01,1991 Q1,34995,130.2,1.91781874,67114.07,LANARK,Use,NEW,Baillieston Shettleston
R,,,,MARLBOROUGH CT,G32,1,1991,1990/1991,1991-01-01,1991 Q1,41795,130.2,1.91781874,80155.23,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,,MONTPELLIER PARK,G20,1,1991,1990/1991,1991-01-01,1991 Q1,77210,130.2,1.91781874,148074.78,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,,,,PLANTATION PARK GDNS,G51,1,1991,1990/1991,1991-01-01,1991 Q1,41900,130.2,1.91781874,80356.61,GLASGOW,Use,NEW,Govan and Craigton
R,,,,FESTIVAL PARK,G5,1,1991,1990/1991,1991-01-01,1991 Q1,55135,130.2,1.91781874,105738.94,GLASGOW,Use,NEW,Govan and Craigton
R,,,,BRAIDFAULD ST,G32,1,1991,1990/1991,1991-01-01,1991 Q1,42000,130.2,1.91781874,80548.39,GLASGOW,Use,NEW,Baillieston Shettleston
R,62/4,,,MILNPARK GDNS,G41 1DN,1,1991,1990/1991,1991-01-01,1991 Q1,30150,130.2,1.91781874,57822.24,GLASGOW,Use,NEW,Govan and Craigton
R,58,,,"QUEENSBY RD,SPRINGHILL FARM",g69 6ps,2,1991,1990/1991,1991-02-01,1991 Q1,70495,130.9,1.907563025,134473.66,GLASGOW,Use,NEW,Baillieston Shettleston
R,,,,SPRINGHILL,G69,2,1991,1990/1991,1991-02-01,1991 Q1,117000,130.9,1.907563025,223184.87,GLASGOW,Use,NEW,Baillieston Shettleston
R,83,,,"QUEENSBY RD,SPRINGHILL FARM",G69,2,1991,1990/1991,1991-02-01,1991 Q1,34995,130.9,1.907563025,66755.17,GLASGOW,Use,NEW,Baillieston Shettleston
R,85,,1/,"QUEENSBY RD,SPRINGHILL FARM",g69 6pr,2,1991,1990/1991,1991-02-01,1991 Q1,34995,130.9,1.907563025,66755.17,BAILLIESTON,Use,NEW,Baillieston Shettleston
R,,,,SPRINGHILL FARM,G69,2,1991,1990/1991,1991-02-01,1991 Q1,55495,130.9,1.907563025,105860.21,GLASGOW,Use,NEW,Baillieston Shettleston
R,87,,,"QUEENSBY RD,SPRINGHILL FARM",G69,2,1991,1990/1991,1991-02-01,1991 Q1,56495,130.9,1.907563025,107767.77,GARROWHILL,Use,NEW,Baillieston Shettleston
R,,,,PLANTATION PARK GDNS,g51 1nw,2,1991,1990/1991,1991-02-01,1991 Q1,41900,130.9,1.907563025,79926.89,GLASGOW,Use,NEW,Govan and Craigton
R,29,,,"SANDBANK AVE,SANDBANK CT",G20,2,1991,1990/1991,1991-02-01,1991 Q1,37750,130.9,1.907563025,72010.5,CALLANDER,Use,NEW,Maryhill Kelvin and Canal
R,24,,,SANDBANK CRES,g20 0pr,2,1991,1990/1991,1991-02-01,1991 Q1,68000,130.9,1.907563025,129714.29,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,96/2,,,"ARMADALE ST,EDEN CT",G31,2,1991,1990/1991,1991-02-01,1991 Q1,44510,130.9,1.907563025,84905.63,GLASGOW,Use,NEW,East Centre and Calton
R,8,,,"HABERLEA AVE,SOUTHPARK",G53,2,1991,1990/1991,1991-02-01,1991 Q1,73995,130.9,1.907563025,141150.13,PAISLEY,Use,NEW,Greater Pollok and Newlands Auldburn
R,29,,,"LANGFORD DR,MILL VIEW",G53,2,1991,1990/1991,1991-02-01,1991 Q1,68655,130.9,1.907563025,130963.74,NEILSTON,Use,NEW,Greater Pollok and Newlands Auldburn
R,,,,PLANTATION PARK GDNS,g51 1nw,2,1991,1990/1991,1991-02-01,1991 Q1,41995,130.9,1.907563025,80108.11,GLASGOW,Use,NEW,Govan and Craigton
R,110,,2/E,QUEENS DR,G42 8BJ,2,1991,1990/1991,1991-02-01,1991 Q1,58000,130.9,1.907563025,110638.66,EDINBURGH,Use,NEW,Pollokshields and Southside Central
R,,,,PLANTATION PARK GDNS,g51 1nw,2,1991,1990/1991,1991-02-01,1991 Q1,39250,130.9,1.907563025,74871.85,GLASGOW,Use,NEW,Govan and Craigton
R,138,,,"BUDHILL AVE,MARLBOROUGH CT",g32 0pj,2,1991,1990/1991,1991-02-01,1991 Q1,35495,130.9,1.907563025,67708.95,GLASGOW,Use,NEW,Baillieston Shettleston
R,34,,F10,SPEIRS WHARF,g4 9tg,2,1991,1990/1991,1991-02-01,1991 Q1,59000,130.9,1.907563025,112546.22,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,14,,,"HABERLEA GDNS,SOUTHPARK",G53,2,1991,1990/1991,1991-02-01,1991 Q1,78495,130.9,1.907563025,149734.16,ERSKINE,Use,NEW,Greater Pollok and Newlands Auldburn
R,,,,FESTIVAL PARK,G5,2,1991,1990/1991,1991-02-01,1991 Q1,85000,130.9,1.907563025,162142.86,BISHOPBRIGGS,Use,NEW,Govan and Craigton
R,30,,F7,SPEIRS WHARF,g4 9tg,2,1991,1990/1991,1991-02-01,1991 Q1,76500,130.9,1.907563025,145928.57,BATHGATE,Use,NEW,Maryhill Kelvin and Canal
R,,,,PLANTATION PARK GDNS,g51 1nw,2,1991,1990/1991,1991-02-01,1991 Q1,41900,130.9,1.907563025,79926.89,GLASGOW,Use,NEW,Govan and Craigton
R,15,,,"BRUNTON ST,BRUNTON GATE",G44 3DX,2,1991,1990/1991,1991-02-01,1991 Q1,55000,130.9,1.907563025,104915.97,GLASGOW,Use,NEW,Langside and Linn
R,112,,M/D,QUEENS DR,G42 8BJ,2,1991,1990/1991,1991-02-01,1991 Q1,53999,130.9,1.907563025,103006.5,BEARSDEN,Use,NEW,Pollokshields and Southside Central
R,110,,1/L,QUEENS DR,G42 8BJ,2,1991,1990/1991,1991-02-01,1991 Q1,60000,130.9,1.907563025,114453.78,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,26,,F1,SPEIRS WHARF,g4 9tb,2,1991,1990/1991,1991-02-01,1991 Q1,66400,130.9,1.907563025,126662.18,,Use,NEW,Maryhill Kelvin and Canal
