CLASS,STNO,STnu,FLATPOSN,STNAME,POSTCODE,MONTH OF SALE,YEAR OF SALE (CALENDAR),YEAR OF SALE (BUSINESS),MONTH AND YEAR,QUARTER_(CALENDAR),ACTUAL PRICE AT POINT OF SALE,RPI,DEFLATOR,PRICE CONSTANT AT July 2013,ORIGINOFBUY,OMIT OR USE,NEWBUILD OR RESALE,LHF
R,220,,Feb-37,"WALLACE ST,KINGSTON QUAY",G5 8AH,1,2006,2005/2006,2006-01-01,2006 Q1,184255,193.4,1.291106515,237892.83,CAMBERLEY,Use,NEW,Govan and Craigton
R,180,,F47,"RIVERFORD RD,RIVERTON CT",G43 2DE,1,2006,2005/2006,2006-01-01,2006 Q1,171950,193.4,1.291106515,222005.77,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,47,,G/1,"DALMARNOCK DR,THE EDGE",G40 4LQ,1,2006,2005/2006,2006-01-01,2006 Q1,96500,193.4,1.291106515,124591.78,BEARSDEN,Use,NEW,East Centre and Calton
R,27,,,"BLACKSEY BURN DR,THE WILLO",G53 7SX,1,2006,2005/2006,2006-01-01,2006 Q1,345000,193.4,1.291106515,445431.75,RENFREW,Use,NEW,Greater Pollok and Newlands Auldburn
R,102,,G/L,LANCEFIELD QUAY,G3 8HF,1,2006,2005/2006,2006-01-01,2006 Q1,185000,193.4,1.291106515,238854.71,GLASGOW,Use,NEW,Central and West
R,14,,G/L,"DUTHIL ST,RIDGEWAY PARK",G51 4GX,1,2006,2005/2006,2006-01-01,2006 Q1,75000,193.4,1.291106515,96832.99,GLASGOW,Use,NEW,Govan and Craigton
R,45,,2/L,"DALMARNOCK DR,THE EDGE",G40 4LQ,1,2006,2005/2006,2006-01-01,2006 Q1,93000,193.4,1.291106515,120072.91,GLASGOW,Use,NEW,East Centre and Calton
R,315,,1/L,GLASGOW HARBOUR TERS,G11 6BL,1,2006,2005/2006,2006-01-01,2006 Q1,215000,193.4,1.291106515,277587.9,GLASGOW,Use,NEW,Central and West
R,106,,G/L,LANCEFIELD QUAY,G3 8HR,1,2006,2005/2006,2006-01-01,2006 Q1,190000,193.4,1.291106515,245310.24,HOUSTON,Use,NEW,Central and West
R,46,,,"DALMARNOCK DR,THE EDGE",G40 4LN,3,2006,2005/2006,2006-03-01,2006 Q1,113000,195,1.280512821,144697.95,CALDERCRUIX,Use,NEW,East Centre and Calton
R,180,,,"RYE RD,COLLEGE LAND",G21 3JX,3,2006,2005/2006,2006-03-01,2006 Q1,117450,195,1.280512821,150396.23,GLASGOW,Use,NEW,Springburn
R,135,,2/L,BAILLIESTON RD,G32 0TG,1,2006,2005/2006,2006-01-01,2006 Q1,130000,193.4,1.291106515,167843.85,GLASGOW,Use,NEW,Baillieston Shettleston
R,24,,,"PARKHOLM DR,PARKLANDS MEAD",G53 7WR,1,2006,2005/2006,2006-01-01,2006 Q1,178000,193.4,1.291106515,229816.96,CAMBUSLANG,Use,NEW,Greater Pollok and Newlands Auldburn
R,135,,1/R,BAILLIESTON RD,G32 0TG,1,2006,2005/2006,2006-01-01,2006 Q1,120000,193.4,1.291106515,154932.78,LIVINGSTON,Use,NEW,Baillieston Shettleston
R,35,,G/L,"ST HELENS GDNS,NORWOOD CT",G41 3DG,3,2006,2005/2006,2006-03-01,2006 Q1,250000,195,1.280512821,320128.21,BOTHWELL,Use,NEW,Langside and Linn
R,145,,09-Apr,"ALBION ST,THE HERALD BUIL",G1 1QS,3,2006,2005/2006,2006-03-01,2006 Q1,186000,195,1.280512821,238175.38,BRIDGE OF ALLAN,Use,NEW,Central and West
R,4,,,"GLENMUIR CRES,MUIRSHIEL P",G53 6QE,1,2006,2005/2006,2006-01-01,2006 Q1,104950,193.4,1.291106515,135501.63,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,3,,,"GLENMUIR CT,MUIRSHIEL PARK",G53 6QP,1,2006,2005/2006,2006-01-01,2006 Q1,115950,193.4,1.291106515,149703.8,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,41,,,"PARKHOLM DR,PARKLANDS MEAD",G53 7WQ,1,2006,2005/2006,2006-01-01,2006 Q1,194000,193.4,1.291106515,250474.66,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,180,,F2,"RIVERFORD RD,RIVERTON CT",G43 2DE,3,2006,2005/2006,2006-03-01,2006 Q1,160760,195,1.280512821,205855.24,EDINBURGH,Use,NEW,Greater Pollok and Newlands Auldburn
R,265,,3/L,"SPRINGBURN RD,FOUNTAINWELL",G21 1SA,3,2006,2005/2006,2006-03-01,2006 Q1,119000,195,1.280512821,152381.03,MILTON OF CAMPSIE,Use,NEW,Springburn
R,15,,1/W,PARK TER LANE,G3 6BQ,3,2006,2005/2006,2006-03-01,2006 Q1,150000,195,1.280512821,192076.92,GLASGOW,Use,NEW,Central and West
R,220,,Apr-35,"WALLACE ST,KINGSTON QUAY",G5 8AJ,1,2006,2005/2006,2006-01-01,2006 Q1,188265,193.4,1.291106515,243070.17,WOKINGHAM,Use,NEW,Govan and Craigton
R,40B,,,"HILTON GDNS,BARONY GATE",G13 1DB,1,2006,2005/2006,2006-01-01,2006 Q1,129945,193.4,1.291106515,167772.84,LARGS,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,168,,,"BARLANARK RD,HILLCREST",G33 4UW,1,2006,2005/2006,2006-01-01,2006 Q1,105000,193.4,1.291106515,135566.18,GLASGOW,Use,NEW,Baillieston Shettleston
R,16,,,"HAMILTONHILL GDNS,THE GREE",G22 5PR,3,2006,2005/2006,2006-03-01,2006 Q1,125130,195,1.280512821,160230.57,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,1,,3/L,"TULLIS GDNS,ST JOHNS MEWS",G40 1AJ,3,2006,2005/2006,2006-03-01,2006 Q1,85800,195,1.280512821,109868,SKELMORLIE,Use,NEW,East Centre and Calton
R,220,,Apr-18,"WALLACE ST,KINGSTON QUAY",G5 8AJ,1,2006,2005/2006,2006-01-01,2006 Q1,234000,193.4,1.291106515,302118.92,DULLATUR,Use,NEW,Govan and Craigton
R,44,,B/,CECIL ST,G12 8RJ,1,2006,2005/2006,2006-01-01,2006 Q1,188000,193.4,1.291106515,242728.02,GLASGOW,Use,NEW,Central and West
R,269,,01-Jan,"SPRINGBURN RD,FOUNTAINWELL",G21 1SA,3,2006,2005/2006,2006-03-01,2006 Q1,120000,195,1.280512821,153661.54,,Use,NEW,Springburn
R,3,,,"LANGLOOK CRES,THE LAURELS",G53 7NR,1,2006,2005/2006,2006-01-01,2006 Q1,219995,193.4,1.291106515,284036.98,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,22,,,"SHUNA CRES,THE MONDRIAAN",G20 9QS,1,2006,2005/2006,2006-01-01,2006 Q1,195995,193.4,1.291106515,253050.42,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,220,,Feb-31,"WALLACE ST,KINGSTON QUAY",G5 8AH,3,2006,2005/2006,2006-03-01,2006 Q1,125500,195,1.280512821,160704.36,GLASGOW,Use,NEW,Govan and Craigton
R,23,,G/3,"QUEEN ELIZABETH GDNS,FRIAR",G5 0UJ,3,2006,2005/2006,2006-03-01,2006 Q1,117000,195,1.280512821,149820,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,45,,2/R,"COPLAW ST,CAMERONIAN HSE",G42 7JE,3,2006,2005/2006,2006-03-01,2006 Q1,120000,195,1.280512821,153661.54,ST SAVIOUR,Use,NEW,Pollokshields and Southside Central
R,32,,,"PARKHOLM DR,PARKLANDS MEAD",G53 7WR,3,2006,2005/2006,2006-03-01,2006 Q1,228000,195,1.280512821,291956.92,CHAPELHALL,Use,NEW,Greater Pollok and Newlands Auldburn
R,89,,3/R,"BARRLAND ST,TRAMWAY HEIGH",G41 1RH,1,2006,2005/2006,2006-01-01,2006 Q1,190500,193.4,1.291106515,245955.79,WOKINGHAM,Use,NEW,Pollokshields and Southside Central
R,5,,,"ERRADALE PL,STRACHUR WHARF",G22 6PZ,1,2006,2005/2006,2006-01-01,2006 Q1,92000,193.4,1.291106515,118781.8,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,131,,,"SHUNA ST,THE MONDRIAAN",G20 9QR,3,2006,2005/2006,2006-03-01,2006 Q1,118500,195,1.280512821,151740.77,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,55,,G/2,"DALMARNOCK DR,THE EDGE",G40 4LS,3,2006,2005/2006,2006-03-01,2006 Q1,99500,195,1.280512821,127411.03,HALSTEAD,Use,NEW,East Centre and Calton
R,7,,,"CRAIGMUIR CT,BOWFIELD",G52 4HF,3,2006,2005/2006,2006-03-01,2006 Q1,118995,195,1.280512821,152374.62,GLASGOW,Use,NEW,Govan and Craigton
R,240,,07-Jan,"WALLACE ST,KINGSTON QUAY",G5 8AU,3,2006,2005/2006,2006-03-01,2006 Q1,291415,195,1.280512821,373160.64,NEWTON MEARNS,Use,NEW,Govan and Craigton
R,47,,,"PARKHOLM DR,PARKLANDS MEAD",G53 7WQ,3,2006,2005/2006,2006-03-01,2006 Q1,186000,195,1.280512821,238175.38,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,23,,,"JORDANHILL CRES,ST JOHNS",G13 1UN,3,2006,2005/2006,2006-03-01,2006 Q1,525000,195,1.280512821,672269.23,GLASGOW,Use,NEW,Central and West
R,16,,,"BRESSAY GROVE,HILLCREST",G33 4UR,3,2006,2005/2006,2006-03-01,2006 Q1,90000,195,1.280512821,115246.15,GLASGOW,Use,NEW,Baillieston Shettleston
R,6,,G/R,"FIRPARK CLOSE,PARADE PARK",G31 2HQ,3,2006,2005/2006,2006-03-01,2006 Q1,119995,195,1.280512821,153655.14,BELLSHILL,Use,NEW,East Centre and Calton
R,172,,,"BARLANARK RD,HILLCREST",G33 4UW,3,2006,2005/2006,2006-03-01,2006 Q1,105000,195,1.280512821,134453.85,GARROWHILL,Use,NEW,Baillieston Shettleston
R,45,,,"GLENMUIR CRES,MUIRSHIEL P",G53 6QE,3,2006,2005/2006,2006-03-01,2006 Q1,119950,195,1.280512821,153597.51,GLASGOW,Use,NEW,Greater Pollok and Newlands Auldburn
R,90,,,"HARDRIDGE RD,HILLPARK GDNS",G52 1RJ,3,2006,2005/2006,2006-03-01,2006 Q1,126500,195,1.280512821,161984.87,GLASGOW,Use,NEW,Govan and Craigton
R,35,,,"SOUTHBRAE GDNS,JORDANHILL",G13 1UB,3,2006,2005/2006,2006-03-01,2006 Q1,499000,195,1.280512821,638975.9,GLASGOW,Use,NEW,Central and West
R,4,,G/L,FENELLA ST,G32 7JT,3,2006,2005/2006,2006-03-01,2006 Q1,73500,195,1.280512821,94117.69,HAMILTON,Use,NEW,Baillieston Shettleston
R,200,,G/1,"ELLIOT ST,LANCEFIELD QUAY",G3 8EX,3,2006,2005/2006,2006-03-01,2006 Q1,230000,195,1.280512821,294517.95,EDGWARE,Use,NEW,Central and West
R,1,,2/R,"TULLIS GDNS,ST JOHNS MEWS",G40 1AJ,3,2006,2005/2006,2006-03-01,2006 Q1,85350,195,1.280512821,109291.77,GLASGOW,Use,NEW,East Centre and Calton
R,184,,,"RYE RD,COLLEGE LAND",G21 3JX,3,2006,2005/2006,2006-03-01,2006 Q1,117000,195,1.280512821,149820,BISHOPBRIGGS,Use,NEW,Springburn
R,220,,May-29,"WALLACE ST,KINGSTON QUAY",G5 8AJ,3,2006,2005/2006,2006-03-01,2006 Q1,203925,195,1.280512821,261128.58,BARKING,Use,NEW,Govan and Craigton
R,21,,1/L,"FIRPARK CLOSE,PARADE PARK",G31 2HL,3,2006,2005/2006,2006-03-01,2006 Q1,141995,195,1.280512821,181826.42,CARLUKE,Use,NEW,East Centre and Calton
R,49,,02-Jan,"DALMARNOCK DR,THE EDGE",G40 4LS,3,2006,2005/2006,2006-03-01,2006 Q1,85000,195,1.280512821,108843.59,GLASGOW,Use,NEW,East Centre and Calton
R,95,,4/L,"DUNLOP ST,THE METROPOLE",G1 4EU,1,2006,2005/2006,2006-01-01,2006 Q1,250000,193.4,1.291106515,322776.63,EIRE,Use,NEW,Central and West
R,9,,,"DUTHIL ST,RIDGEWAY PARK",G51 4GX,1,2006,2005/2006,2006-01-01,2006 Q1,108000,193.4,1.291106515,139439.5,GLASGOW,Use,NEW,Govan and Craigton
R,180,,F3,"RIVERFORD RD,RIVERTON CT",G43 2DE,1,2006,2005/2006,2006-01-01,2006 Q1,164450,193.4,1.291106515,212322.47,NEWTON MEARNS,Use,NEW,Greater Pollok and Newlands Auldburn
R,17,,F2,"GREENHEAD ST,FOUNTAIN CT",G40 1ES,1,2006,2005/2006,2006-01-01,2006 Q1,199500,193.4,1.291106515,257575.75,CUMBERNAULD,Use,NEW,East Centre and Calton
R,308,,3/R,CLYDE ST,G1 4NP,1,2006,2005/2006,2006-01-01,2006 Q1,160000,193.4,1.291106515,206577.04,CLARKSTON,Use,NEW,Central and West
R,130,,,"BARLANARK RD,HILLCREST",G33 4UW,1,2006,2005/2006,2006-01-01,2006 Q1,99950,193.4,1.291106515,129046.1,GLASGOW,Use,NEW,Baillieston Shettleston
R,15,,2/R,"TULLIS ST,ST JOHNS MEWS",G40 1HW,3,2006,2005/2006,2006-03-01,2006 Q1,79640,195,1.280512821,101980.04,RUTHERGLEN,Use,NEW,East Centre and Calton
R,68,,,"PORCHESTER ST,THE BEECHES",G33 5DB,3,2006,2005/2006,2006-03-01,2006 Q1,128000,195,1.280512821,163905.64,CLACKMANNAN,Use,NEW,Baillieston Shettleston
R,43,,,"PARKHOLM DR,PARKLANDS MEAD",G53 7WQ,1,2006,2005/2006,2006-01-01,2006 Q1,180500,193.4,1.291106515,233044.73,RENFREW,Use,NEW,Greater Pollok and Newlands Auldburn
R,8,,03-Jan,GREENLAW CT,G14 0PQ,3,2006,2005/2006,2006-03-01,2006 Q1,118000,195,1.280512821,151100.51,GIFFNOCK,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,8,,01-Feb,GREENLAW CT,G14 0PQ,3,2006,2005/2006,2006-03-01,2006 Q1,94500,195,1.280512821,121008.46,NEWTON MEARNS,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,8,,02-Jan,GREENLAW CT,G14 0PQ,3,2006,2005/2006,2006-03-01,2006 Q1,118000,195,1.280512821,151100.51,GIFFNOCK,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,16,,,"DUTHIL ST,RIDGEWAY PARK",G51 4GX,3,2006,2005/2006,2006-03-01,2006 Q1,73000,195,1.280512821,93477.44,GLASGOW,Use,NEW,Govan and Craigton
R,89,,3/L,"BARRLAND ST,TRAMWAY HEIGH",G41 1RH,1,2006,2005/2006,2006-01-01,2006 Q1,184750,193.4,1.291106515,238531.93,WOKINGHAM,Use,NEW,Pollokshields and Southside Central
R,12,,,"SOUTHBRAE GDNS,JORDANHILL",G13 1UB,1,2006,2005/2006,2006-01-01,2006 Q1,525000,193.4,1.291106515,677830.92,GLASGOW,Use,NEW,Central and West
R,36,,,"HARDRIDGE RD,MAXWELL PARK",G52 1RJ,1,2006,2005/2006,2006-01-01,2006 Q1,119995,193.4,1.291106515,154926.33,GLASGOW,Use,NEW,Govan and Craigton
R,830,,03-Feb,"MARYHILL RD,MIRUS",G20 7TB,1,2006,2005/2006,2006-01-01,2006 Q1,137535,193.4,1.291106515,177572.33,MILNGAVIE,Use,NEW,Maryhill Kelvin and Canal
R,19B,,,"HARDRIDGE RD,MAXWELL PARK",G52 1RH,1,2006,2005/2006,2006-01-01,2006 Q1,139995,193.4,1.291106515,180748.46,GLASGOW,Use,NEW,Govan and Craigton
R,8,,G/1,GREENLAW CT,G14 0PQ,3,2006,2005/2006,2006-03-01,2006 Q1,110000,195,1.280512821,140856.41,GIFFNOCK,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,43,,,"GLENMUIR CRES,MUIRSHIEL P",G53 6QE,3,2006,2005/2006,2006-03-01,2006 Q1,119950,195,1.280512821,153597.51,PAISLEY,Use,NEW,Greater Pollok and Newlands Auldburn
R,269,,02-Feb,"SPRINGBURN RD,FOUNTAINWELL",G21 1SA,3,2006,2005/2006,2006-03-01,2006 Q1,120000,195,1.280512821,153661.54,,Use,NEW,Springburn
R,1,,,"LANGLOOK CRES,THE LAURELS",G53 7NR,1,2006,2005/2006,2006-01-01,2006 Q1,194995,193.4,1.291106515,251759.31,PAISLEY,Use,NEW,Greater Pollok and Newlands Auldburn
R,164,,,"RYE RD,COLLEGE LAND",G21 3JX,1,2006,2005/2006,2006-01-01,2006 Q1,117000,193.4,1.291106515,151059.46,GLASGOW,Use,NEW,Springburn
R,7,,G/L,CAVENDISH ST,G5 9QG,1,2006,2005/2006,2006-01-01,2006 Q1,117734,193.4,1.291106515,152007.13,GLASGOW,Use,NEW,Pollokshields and Southside Central
R,11,,1/R,"PARKLANDS OVAL,TOWER VIEW",G53 7SZ,1,2006,2005/2006,2006-01-01,2006 Q1,140000,193.4,1.291106515,180754.91,STONEHAVEN,Use,NEW,Greater Pollok and Newlands Auldburn
R,276,,2/L,"BELL ST,COLLEGE HEIGHTS",G4 0SZ,1,2006,2005/2006,2006-01-01,2006 Q1,145000,193.4,1.291106515,187210.44,BOTHWELL,Use,NEW,East Centre and Calton
R,10,,G/4,"CASTLEBANK DR,GLASGOW HARB",G11 6AD,3,2006,2005/2006,2006-03-01,2006 Q1,179000,195,1.280512821,229211.79,GLASGOW,Use,NEW,Central and West
R,269,,G/1,"SPRINGBURN RD,FOUNTAINWELL",G21 1SA,3,2006,2005/2006,2006-03-01,2006 Q1,120000,195,1.280512821,153661.54,,Use,NEW,Springburn
R,23,,,"CRAIGMUIR CT,BOWFIELD",G52 4HF,3,2006,2005/2006,2006-03-01,2006 Q1,97995,195,1.280512821,125483.85,GLASGOW,Use,NEW,Govan and Craigton
R,220,,Jan-15,"WALLACE ST,KINGSTON QUAY",G5 8AF,1,2006,2005/2006,2006-01-01,2006 Q1,194750,193.4,1.291106515,251442.99,SOUTHEND-ON-SEA,Use,NEW,Govan and Craigton
R,274,,06-Jan,"BELL ST,COLLEGE HEIGHTS",G4 0SZ,1,2006,2005/2006,2006-01-01,2006 Q1,235000,193.4,1.291106515,303410.03,PAISLEY,Use,NEW,East Centre and Calton
R,269,,G/2,"SPRINGBURN RD,FOUNTAINWELL",G21 1SA,3,2006,2005/2006,2006-03-01,2006 Q1,120000,195,1.280512821,153661.54,,Use,NEW,Springburn
R,220,,Feb-16,"WALLACE ST,KINGSTON QUAY",G5 8AH,3,2006,2005/2006,2006-03-01,2006 Q1,232000,195,1.280512821,297078.97,GLASGOW,Use,NEW,Govan and Craigton
R,16,,,"SOUTHBRAE GDNS,JORDANHILL",G13 1UB,3,2006,2005/2006,2006-03-01,2006 Q1,495000,195,1.280512821,633853.85,BEARSDEN,Use,NEW,Central and West
R,11,,04-Mar,MEADOWSIDE QUAY SQ,G11 6BT,1,2006,2005/2006,2006-01-01,2006 Q1,250000,193.4,1.291106515,322776.63,RUISLIP,Use,NEW,Central and West
R,12,,,"HAMILTONHILL GDNS,THE GREE",G22 5PR,1,2006,2005/2006,2006-01-01,2006 Q1,127555,193.4,1.291106515,164687.09,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,135,,1/L,BAILLIESTON RD,G32 0TG,1,2006,2005/2006,2006-01-01,2006 Q1,130000,193.4,1.291106515,167843.85,GLASGOW,Use,NEW,Baillieston Shettleston
R,10,,01-Jan,"CASTLEBANK DR,GLASGOW HARB",G11 6AD,1,2006,2005/2006,2006-01-01,2006 Q1,250000,193.4,1.291106515,322776.63,ALDRIDGE,Use,NEW,Central and West
R,11,,04-Feb,MEADOWSIDE QUAY SQ,G11 6BT,1,2006,2005/2006,2006-01-01,2006 Q1,165000,193.4,1.291106515,213032.58,BISHOPBRIGGS,Use,NEW,Central and West
R,44,,02-Feb,"GARSCADDEN RD,GARSCADDEN GA",G15 6UL,3,2006,2005/2006,2006-03-01,2006 Q1,160000,195,1.280512821,204882.05,GLASGOW,Use,NEW,Drumchapel Anniesland and Garscadden Scotstounhill
R,826,,02-Jan,"MARYHILL RD,MIRUS",G20 7TB,3,2006,2005/2006,2006-03-01,2006 Q1,187000,195,1.280512821,239455.9,GLASGOW,Use,NEW,Maryhill Kelvin and Canal
R,25,,,"CRAIGMUIR CT,BOWFIELD",G52 4HF,3,2006,2005/2006,2006-03-01,2006 Q1,119500,195,1.280512821,153021.28,RUTHERGLEN,Use,NEW,Govan and Craigton
R,135,,2/R,BAILLIESTON RD,G32 0TG,1,2006,2005/2006,2006-01-01,2006 Q1,120000,193.4,1.291106515,154932.78,LIVINGSTON,Use,NEW,Baillieston Shettleston
R,169,,01-Mar,"CRAIGHALL RD,MILL WHARF",G4 9TN,1,2006,2005/2006,2006-01-01,2006 Q1,93000,193.4,1.291106515,120072.91,STEPPS,Use,NEW,Maryhill Kelvin and Canal
R,40,,3/R,"MINERVA WAY,ADMIRALS GATE",G3 8GB,1,2006,2005/2006,2006-01-01,2006 Q1,317445,193.4,1.291106515,409855.31,NEWTON MEARNS,Use,NEW,Central and West
R,220,,May-22,"WALLACE ST,KINGSTON QUAY",G5 8AJ,1,2006,2005/2006,2006-01-01,2006 Q1,203920,193.4,1.291106515,263282.44,GLASGOW,Use,NEW,Govan and Craigton
